point_label,direction,scan_value,center_0,center_1,center_2,center_3
D,ky,0.34146341463414637,1.3340680548784723e-06,7.12438075721556e-06,0.9999928756192429,0.999998665931945
D,ky,0.36585365853658536,1.2070356109087226e-06,6.442069617271031e-06,0.9999935579303827,0.9999987929643892
D,ky,0.3902439024390244,1.0443488243463996e-06,5.570989140514311e-06,0.9999944290108597,0.9999989556511757
D,ky,0.41463414634146345,8.495047037288884e-07,4.529805608740383e-06,0.9999954701943914,0.9999991504952963
D,ky,0.43902439024390244,6.275857127735474e-07,3.3454830186439365e-06,0.999996654516981,0.9999993724142874
D,ky,0.4634146341463415,3.8512585930853977e-07,2.052599338335503e-06,0.9999979474006618,0.999999614874141
D,ky,0.4878048780487805,1.298308444253901e-07,6.918908914578422e-07,0.9999993081091083,0.9999998701691558
D,ky,0.5121951219512195,1.2983084453900056e-07,6.918908916816826e-07,0.9999993081091084,0.9999998701691557
D,ky,0.5365853658536586,3.851258593097804e-07,2.0525993382547777e-06,0.9999979474006617,0.9999996148741408
D,ky,0.5609756097560976,6.275857126651801e-07,3.3454830187534985e-06,0.9999966545169812,0.9999993724142874
D,ky,0.5853658536585367,8.495047035557332e-07,4.52980560879782e-06,0.9999954701943915,0.9999991504952965
D,ky,0.6097560975609756,1.0443488243411556e-06,5.5709891403188805e-06,0.9999944290108599,0.9999989556511757
D,ky,0.6341463414634146,1.207035610752351e-06,6.442069617377059e-06,0.9999935579303827,0.9999987929643893
D,ky,0.6585365853658537,1.3340680548560642e-06,7.1243807569593554e-06,0.9999928756192429,0.9999986659319449
D,ky,0.6829268292682927,1.4235288201722678e-06,7.6075064578599905e-06,0.9999923924935423,0.9999985764711801
D,ky,0.7073170731707318,1.4749590887838944e-06,7.888637829563152e-06,0.9999921113621705,0.9999985250409112
D,ky,0.7317073170731707,1.4891567064630294e-06,7.971522230322866e-06,0.9999920284777695,0.9999985108432936
D,ky,0.7560975609756098,1.4679306922900342e-06,7.865200114820619e-06,0.9999921347998852,0.9999985320693074
D,ky,0.7804878048780488,1.4138453844718757e-06,7.582701238188186e-06,0.9999924172987619,0.9999985861546153
D,ky,0.8048780487804879,1.3299799945115425e-06,7.139829434561141e-06,0.9999928601705655,0.9999986700200054
D,ky,0.8292682926829269,1.2197206484796412e-06,6.554118222374588e-06,0.9999934458817776,0.9999987802793516
D,ky,0.8536585365853658,1.0865938566355708e-06,5.843997300011426e-06,0.9999941560026997,0.9999989134061436
D,ky,0.8780487804878049,9.341438551736894e-07,5.0281773770740036e-06,0.9999949718226231,0.9999990658561445
D,ky,0.9024390243902439,7.658516755715892e-07,4.1252388479980995e-06,0.9999958747611519,0.9999992341483244
D,ky,0.926829268292683,5.850910193767753e-07,3.153397337893834e-06,0.999996846602662,0.9999994149089806
D,ky,0.951219512195122,3.951146544092563e-07,2.13041376862527e-06,0.9999978695862315,0.9999996048853456
D,ky,0.975609756097561,1.990646591293405e-07,1.0736158923247129e-06,0.9999989263841078,0.9999998009353409
