ky,nu_x_1,nu_x_2,nu_x_3,nu_x_4
-3.141592653589793,0.5392226340284224,0.6799962489289162,0.8097881929277244,0.8358875862151616
-3.0793828980731637,0.0009386633813275541,0.11263970203056572,0.24788455938987364,0.5359547919817038
-3.017173142556534,0.08869179023872734,0.17511000188972362,0.25407724918333763,0.45834165223002005
-2.9549633870399044,0.03539928918250335,0.2444771650587303,0.3121720722610501,0.4292977689290972
-2.892753631523275,0.596314347805301,0.654230716764268,0.7881310960285786,0.994622115821231
-2.8305438760066455,0.28458705067977746,0.34278166865217596,0.45397219587608617,0.952482678251701
-2.7683341204900156,0.6290188524959839,0.7257155792657299,0.826694537021514,0.8495387405941485
-2.706124364973386,0.10940680339851025,0.43700066948746746,0.5033081558863439,0.9776324508398533
-2.6439146094567567,0.0012886490558463545,0.47428763654360373,0.7693482715574956,0.7789066705591823
-2.581704853940127,0.09099104975383106,0.4525357942277513,0.6680936423550189,0.8090626439700394
-2.5194950984234974,0.0963779526107203,0.40876633585667205,0.7345892690328288,0.778220760638151
-2.457285342906868,0.05220245913185502,0.4442767675574719,0.6801882418956402,0.8389518381716674
-2.395075587390238,0.00797547444737804,0.4060260549267014,0.7125773493105949,0.8870506558324494
-2.3328658318736086,0.12327249802842727,0.2418075701828983,0.6777700292810183,0.9690834951920628
-2.270656076356979,0.2961288235499643,0.36425402839646487,0.38241762953393893,0.9676840324807081
-2.2084463208403498,0.21446123123624058,0.43658997881669365,0.63067404256218,0.7275166014314387
-2.1462365653237203,0.11045405158010262,0.34575758042624544,0.5815229222701006,0.9704371689955811
-2.0840268098070904,0.2953012695487819,0.3370227444177525,0.6193321626077315,0.755589908283633
-2.021817054290461,0.011647165266987804,0.14569394200322805,0.37985195813615336,0.4692488013232486
-1.9596072987738313,0.20360783634098778,0.4958704995337236,0.5062189770302631,0.8000427914463779
-1.897397543257202,0.38655961344984924,0.7699153897309663,0.854517602539412,0.9941325844584212
-1.8351877877405722,0.32110895079762514,0.3838601528395633,0.5060359110160564,0.7935792307631102
-1.7729780322239428,0.2604258934139782,0.3933163238905033,0.6227360168861824,0.727628371847482
-1.7107682767073131,0.18633617135019692,0.4290292453614975,0.6511818963009401,0.7371360941660923
-1.6485585211906835,0.209917055049703,0.3041582687691587,0.6955344846688638,0.7936974404271118
-1.586348765674054,0.1670838200779586,0.40755106188421725,0.5565884836411188,0.8717485623861004
-1.5241390101574244,0.06597916946342422,0.27339340012733004,0.6644846433709028,0.9988150094158188
-1.461929254640795,0.13966141066381907,0.3171456078038348,0.5801947522767631,0.9654019472236738
-1.3997194991241653,0.011647796389115998,0.08432303586279051,0.41030157361887687,0.49589026287664284
-1.3375097436075358,0.09596668098525733,0.11339456975669257,0.8215274094808372,0.9710572234142804
-1.2752999880909062,0.023838853415727255,0.055927832716860866,0.2905011257947924,0.6314828226471791
-1.2130902325742767,0.12622928087843133,0.9385871619206239,0.955386006504854,0.9813721322623657
-1.150880477057647,0.08701647912292297,0.21898932107432278,0.7174074804727891,0.9780024306742434
-1.0886707215410176,0.04256449667486567,0.18954270142544394,0.8797719504755135,0.8893931383909954
-1.0264609660243877,0.1832109114346318,0.20067863552779625,0.7453964811979767,0.871856778096378
-0.9642512105077583,0.10358600649972774,0.15157737613742017,0.8173658810955171,0.9284967036743628
-0.9020414549911289,0.021156382595390745,0.04206113439433591,0.36213187458931984,0.5755712488432836
-0.8398316994744994,0.14439222343788866,0.4016436645628103,0.5479319891648713,0.9068579661700983
-0.7776219439578695,0.35383916178231045,0.4650672379888063,0.4795248597653427,0.702309462811264
-0.7154121884412401,0.05509890260069654,0.22007189928576762,0.8254572550391702,0.9000364782799362
-0.6532024329246107,0.2907276388040948,0.31359064741836035,0.642855755988895,0.7534225950577751
-0.5909926774079808,0.042376560863191456,0.07943966493905662,0.9153268603464222,0.9633933836709916
-0.5287829218913513,0.027507101715167626,0.3141735425411681,0.7320530596531967,0.9267498463398216
-0.4665731663747219,0.21599179224369391,0.3264543529159254,0.6382699193266088,0.819721399352739
-0.40436341085809246,0.15056947968017562,0.2390264285215135,0.7779600714518167,0.8328418772324657
-0.3421536553414626,0.12426684408449919,0.2274980026937172,0.8065050126102671,0.8420945716017826
-0.27994389982483314,0.26714351576411,0.34870543118565267,0.6260364488172113,0.7584515425746625
-0.2177341443082037,0.2913852951295912,0.31287092609377837,0.6677885284067117,0.7282704282534778
-0.15552438879157382,0.12884885626602693,0.21012694275316474,0.7853057920853177,0.8760174011491063
-0.09331463327494438,0.034990828849035246,0.11244468525373179,0.9197601885214233,0.9330925627983256
-0.03110487775831494,0.2666311786709012,0.3106901476157356,0.6573278244011869,0.7656337702846727
0.031104877758314498,0.21878504794471157,0.3505178778732225,0.6834121541440672,0.7475678410104964
0.09331463327494438,0.2136761339052226,0.28414575882984733,0.7241207979758908,0.7783455747115554
0.15552438879157382,0.1562110927311793,0.23314269285642408,0.7861589462230023,0.8247862604430102
0.21773414430820326,0.2602958864966373,0.39943226270474225,0.6367400486534713,0.7038469800287084
0.2799438998248327,0.14111707615882443,0.3025007926710025,0.7298293693947733,0.8268897001170368
0.3421536553414626,0.1981004684630685,0.31188925574846665,0.6536119495910832,0.8367627571876479
0.404363410858092,0.30286245665458333,0.3226820648423709,0.6594879123965453,0.7153654229924717
0.46657316637472146,0.04183425317480329,0.10738803975840043,0.9147558490850627,0.9364593218207012
0.5287829218913513,0.27630054083928124,0.3352225347845666,0.6865040949357037,0.7024563796898025
0.5909926774079808,0.22823167188365495,0.46395900353813074,0.49263656772562997,0.8157092266722462
0.6532024329246102,0.2294027173523902,0.2889716980018719,0.6877179914728554,0.7945042304420078
0.7154121884412397,0.2344108102743798,0.277481955934255,0.7191347442160125,0.7696370247809227
0.7776219439578695,0.28714621786451056,0.32433851973312583,0.6418929334304551,0.7473630513196328
0.839831699474499,0.037356051141972005,0.11834621471327351,0.9162306201308211,0.9288929573496016
0.9020414549911289,0.184077929398741,0.44612801085561665,0.618976873748442,0.7517378264195305
0.9642512105077579,0.16113477014740415,0.33601417597540983,0.719779248397316,0.7840977728868972
1.0264609660243877,0.13450420205883268,0.19447902108653067,0.803252755351469,0.8689068277599505
1.0886707215410176,0.011488480197375023,0.2922608686193374,0.7731194055239013,0.9244035326262047
1.1508804770576466,0.20804173813262047,0.39846565411214147,0.5272874179333247,0.8676209011661916
1.2130902325742765,0.1600143382943315,0.35177042459880686,0.7257165190440888,0.7640732996290466
1.2752999880909055,0.04399945470413456,0.31820252218233125,0.639794166128067,0.9997544915600267
1.3375097436075354,0.25587779030130964,0.4014526024388683,0.6267419846060837,0.7178735062908058
1.3997194991241653,0.224383233279655,0.24738207742450974,0.6815052699415138,0.8488920881017472
