kx,nu_y_1,nu_y_2,nu_y_3,nu_y_4
-3.141592653589793,0.19668862834028436,0.27829311506079535,0.6900190736067466,0.6998938450923987
-3.0793828980731637,0.4261817266490592,0.6846208934485486,0.8033930579697854,0.9832220387160776
-3.017173142556534,0.11101281068053313,0.19357299083298046,0.2868357896755236,0.3847991023527714
-2.9549633870399044,0.12120966743213105,0.3826492629937732,0.5207977836413127,0.996689581364165
-2.892753631523275,0.13339520875626687,0.20134088843094447,0.25421230279058676,0.4443498764415817
-2.8305438760066455,0.30059302196491094,0.31823206851915153,0.5281735854026757,0.8868249175730025
-2.7683341204900156,0.09958908478304421,0.3452042392958579,0.7250259254483827,0.8611484598500927
-2.706124364973386,0.07991210985415306,0.3561728277224005,0.7488189703823824,0.8424441716532394
-2.6439146094567567,0.2682284658728309,0.2730595717463741,0.5519745970135834,0.9305685930833393
-2.581704853940127,0.5026967228076205,0.5713226973258203,0.9578624223963846,0.9888012877768153
-2.5194950984234974,0.21223913695193353,0.35531832959349435,0.4570511133456248,0.9933457382473202
-2.457285342906868,0.10841031310527272,0.1903461688185116,0.31448390934702275,0.40237891548582744
-2.395075587390238,0.08651549450705524,0.345656378514091,0.6623208508185576,0.9191368106774198
-2.3328658318736086,0.10689731561125772,0.29317114642444553,0.645423603157126,0.9664415274915769
-2.270656076356979,0.18424451758886123,0.21379336429779672,0.6326819164727868,0.9797647156016321
-2.2084463208403498,0.20675891247116213,0.3071811489108114,0.5451605422420249,0.950141250422554
-2.1462365653237203,0.32467061440892386,0.8584762584473874,0.8723779976505307,0.9526468527651871
-2.0840268098070904,0.21225791064534247,0.5275105373499884,0.5630864133793955,0.7043912234831724
-2.021817054290461,0.1892159951678873,0.48785273474716684,0.6367757161169751,0.6925974206975891
-1.9596072987738313,0.0993397524073065,0.24402461247256632,0.6651105331122017,0.9972652063592773
-1.897397543257202,0.37187963499759435,0.41852603039212216,0.588253284033804,0.6264662407551287
-1.8351877877405722,0.0539552296808947,0.0959744731966007,0.28571396557821244,0.5689405769606473
-1.7729780322239428,0.052510423063137565,0.2393658221981185,0.7538610373865058,0.9583693233903843
-1.7107682767073131,0.14721487441271947,0.21275706935731964,0.7413659833126478,0.9023454800960404
-1.6485585211906835,0.21363100416483852,0.3204775259317795,0.5517122518759754,0.9174864669422442
-1.586348765674054,0.11141732343980161,0.5032170024171723,0.6031916879396437,0.7851459141927775
-1.5241390101574244,0.008417702675043826,0.1889788963346347,0.8817667687475148,0.9235088546202825
-1.461929254640795,0.30606395727446223,0.4576632616300925,0.554935870388976,0.6837406286745601
-1.3997194991241653,0.38312648234980967,0.5192320615126551,0.5467557650583482,0.5530483598266125
-1.3375097436075358,0.3769877159571027,0.46766307386584277,0.5439699681470188,0.6133251256671036
-1.2752999880909062,0.0016613755561495826,0.06900984961051376,0.24167924593444087,0.6894001634734546
-1.2130902325742767,0.2602355567086109,0.5170444741792601,0.5537511480851586,0.6705434025932457
-1.150880477057647,0.008514952890159886,0.058659004050085846,0.3820589283853811,0.5521828260186519
-1.0886707215410176,0.09360808046810891,0.2711500330740104,0.789572418494308,0.8469417549303906
-1.0264609660243877,0.16885522341716286,0.435867137727633,0.5075846823268089,0.8888357627851778
-0.9642512105077583,0.1062245038201425,0.36657412303591097,0.5762803960243318,0.9519469445266414
-0.9020414549911289,0.28981238089165356,0.4684640996897674,0.5848570009733342,0.6577871588675746
-0.8398316994744994,0.08165856474595246,0.13021551480228244,0.8374154264810963,0.9515363373063375
