kx,nu_y_1,nu_y_2,nu_y_3,nu_y_4
-3.141592653589793,0.34504254673839246,0.7762825620103685,0.8937233272440376,0.9812407632935259
-3.0793828980731637,0.08845462027696852,0.3501984608476273,0.6306815871539981,0.9270755470615871
-3.017173142556534,0.3699317210553436,0.7381384808007401,0.9346341212859137,0.9540488866412592
-2.9549633870399044,0.05472518815908695,0.48417826457647334,0.6875647633259752,0.7707963623140826
-2.892753631523275,0.042947784450328735,0.4585672001630729,0.7207664376779008,0.7755919491160644
-2.8305438760066455,0.06713868090225407,0.37660463894539514,0.7194770259847842,0.8352890130409709
-2.7683341204900156,0.1714042188075438,0.3912798386804606,0.5014307960769162,0.9350012491222939
-2.706124364973386,0.1362704552261041,0.5047826564440724,0.6016006395140374,0.7570026822565341
-2.6439146094567567,0.4165579682497522,0.6807151594771126,0.9376186951027988,0.965219811801955
-2.581704853940127,0.001192790120684725,0.3704716244474145,0.6453763693451269,0.983436469319856
-2.5194950984234974,0.39184438725557624,0.7183476425116323,0.9224443711391277,0.9681217161370244
-2.457285342906868,0.5191186780585373,0.6360820161873211,0.8681363410060338,0.9776270123440828
-2.395075587390238,0.14402710261001064,0.4189361655955657,0.46730873725946603,0.9708347789223032
-2.3328658318736086,0.1795655540002883,0.4026125593632871,0.6105907673752065,0.808429187611119
-2.270656076356979,0.11550760309047339,0.19417210172022178,0.3270003086538021,0.3645685979438502
-2.2084463208403498,0.026080512565606343,0.1799463724845706,0.3197502484839519,0.4754905226757981
-2.1462365653237203,0.5221120524188234,0.633348351661438,0.8788402923547874,0.9669621913179055
-2.0840268098070904,0.12486779050731657,0.3258978776821621,0.675198603529756,0.8752762598440808
-2.021817054290461,0.14140580673272274,0.4534255752000032,0.6795046407610207,0.7268695119882569
-1.9596072987738313,0.015876637475808572,0.19424183539932227,0.20531100166050217,0.5857322952373836
-1.897397543257202,0.28393379449915473,0.36374195738563747,0.6465835065401013,0.7068529727294064
-1.8351877877405722,0.38504111053937573,0.6956783664161938,0.9389035029976235,0.9814362287094518
-1.7729780322239428,0.018907241962668107,0.552337056147197,0.6972440754568877,0.7325160612856115
-1.7107682767073131,0.3343668647244718,0.414461760225325,0.4537416669657671,0.7983789140684254
-1.6485585211906835,0.1430936555434822,0.5709862642021161,0.6189232670422307,0.667891292731271
-1.586348765674054,0.15302444712277335,0.5245762644419254,0.6196819145181447,0.703558325530818
-1.5241390101574244,0.2171844078788155,0.37952693476368793,0.6020113848868949,0.8020663905882708
-1.461929254640795,0.3170077553949944,0.40405641728902264,0.48463925878710423,0.7950358907839614
-1.3997194991241653,0.17631784929524869,0.26678978631542377,0.6619776669427359,0.8956064891454727
-1.3375097436075358,0.32844089145816513,0.43743084669871757,0.44355219097009213,0.791222738158253
-1.2752999880909062,0.3235560512592894,0.44003585640685794,0.527832544591418,0.7091795729237912
-1.2130902325742767,0.04623112842432556,0.06063228438328774,0.27147580058699233,0.62222468055832
-1.150880477057647,0.1419746113198265,0.3864063751632499,0.7096746938364784,0.7624705873516832
-1.0886707215410176,0.18171145205623312,0.309550846980031,0.6888900853920819,0.8203387315252938
-1.0264609660243877,0.11931363633995008,0.18179249107882084,0.7792178056260084,0.9201344585887813
-0.9642512105077583,0.10672072507303987,0.20813198484052997,0.7196854850032596,0.9658898416845642
-0.9020414549911289,0.051012480070209046,0.3479990732553145,0.73092137636257,0.8704670565479071
-0.8398316994744994,0.035721670427161324,0.07743786383701567,0.912006491046241,0.9752081474414489
-0.7776219439578695,0.2450920087569255,0.34195082541038235,0.6831073973570845,0.7302002961891396
-0.7154121884412401,0.15584952948873457,0.18642488295575796,0.7478205343671157,0.9102340371002651
-0.6532024329246107,0.19194451307420454,0.2754726500520667,0.7421877998728967,0.7907045137536192
-0.5909926774079808,0.3612978881718496,0.44150983755419143,0.49852971243354827,0.6989545071150964
-0.5287829218913513,0.28770408823443955,0.4283973932236449,0.5131484556489889,0.7710263957777381
-0.4665731663747219,0.4158191404762288,0.47737850824039946,0.49246507470453543,0.6145998644628039
-0.40436341085809246,0.058476280430941906,0.28662430821433443,0.6572155152728618,0.997934559915278
-0.3421536553414626,0.06571886427676576,0.2343114866539005,0.7071647812752341,0.9930453875995119
-0.27994389982483314,0.12933070073274933,0.3753130741385327,0.6776571944024422,0.8179311512755358
-0.2177341443082037,0.30774614323210014,0.41381661553277105,0.5374219066487448,0.7412407711837308
-0.15552438879157382,0.31734159752353014,0.7335086411061528,0.9723829679052574,0.9769872377947664
-0.09331463327494438,0.12966731744952317,0.37181361500507476,0.6791124103207794,0.8196237832356595
-0.03110487775831494,0.41103376922621176,0.4566456019610203,0.4747184154318481,0.6578176831912691
0.031104877758314498,0.07090926285725174,0.09866637291720608,0.8707606887671097,0.9598791452687818
0.09331463327494438,0.1628774756415956,0.4952317917959266,0.556436262782326,0.7856715957911887
0.15552438879157382,0.1241704372963093,0.32847939832106354,0.7201420926562354,0.8274285160560987
0.21773414430820326,0.08057017320253271,0.14673206872500089,0.8346867807652849,0.9382364139045288
0.2799438998248327,0.24611763561275976,0.37106217372581035,0.5812583616358686,0.8017939495748219
0.3421536553414626,0.16029785928196502,0.2398176535493778,0.7097011169504955,0.8904238900235735
0.404363410858092,0.011760160422739313,0.06082556391269203,0.9372184874791037,0.9904464520188814
0.46657316637472146,0.047599325795696486,0.5235833568500117,0.5303475728383917,0.8987323323998676
0.5287829218913513,0.3894425651939771,0.6718599002003505,0.9554163029469211,0.9835575645435626
0.5909926774079808,0.16638282326383563,0.2515178467272988,0.6921961100849205,0.8901951651986314
0.6532024329246102,0.17874962064322422,0.5244802805783348,0.5361086889507243,0.7609708865805037
0.7154121884412397,0.009650323197591697,0.06074681272407345,0.14500635024802566,0.7849254977421818
0.7776219439578695,0.2979060821293534,0.7464560676427779,0.9596934060909915,0.9962949718504092
0.839831699474499,0.36181515432408934,0.3780859720296639,0.5583754737105149,0.7020975726875982
0.9020414549911289,0.15454859478386074,0.5328590463560303,0.5539436960543891,0.7590486490417195
0.9642512105077579,0.339521878133206,0.3748364041334323,0.5400244730790806,0.7460452812556746
1.0264609660243877,0.31021723747421487,0.8121549999355071,0.8967592295907233,0.981326924633115
1.0886707215410176,0.043851987999999745,0.41952430577843697,0.6416332933243284,0.8954815288508753
1.1508804770576466,0.07194887977211196,0.3199924905314343,0.656390388306253,0.952194509061438
1.2130902325742765,0.23870359105502667,0.828227386753132,0.9466356485382331,0.9869972676065346
1.2752999880909055,0.043144640785542365,0.39991189200775795,0.6825064755209408,0.8750410168671154
1.3375097436075354,0.07466734000161475,0.38897991215575234,0.5908832761020852,0.9461161390257758
1.3997194991241653,0.5203436457125501,0.6450808736757436,0.8826059804757467,0.9526612918348408
1.4619292546407943,0.1384009602127163,0.34191411825161816,0.5917213579048881,0.9287028858858603
1.5241390101574241,0.17262849842913155,0.31266440375392524,0.5771863401252628,0.9383098758093495
1.586348765674054,0.25158635957999886,0.33331181500365464,0.507148546162687,0.9087942308673227
1.648558521190683,0.007584515966529413,0.3939041687819913,0.7597278497600682,0.8396779450105106
1.710768276707313,0.1324055609106697,0.5678877804872056,0.6334185879331992,0.6672372766529155
1.7729780322239428,0.1689068382502394,0.4493902811129376,0.6349723103203208,0.7477350051688674
1.8351877877405718,0.45966748969642307,0.7426527706184477,0.8465824199425773,0.9521565284051965
1.8973975432572017,0.09918892167441865,0.5576774393788013,0.60222825687838,0.7420176132226995
1.9596072987738316,0.09636101861790042,0.2342541087836477,0.8287767062168707,0.8417699361545975
2.0218170542904605,0.2352006740483267,0.4052858587357931,0.4145704779967249,0.946148523901159
2.0840268098070904,0.15494187753923538,0.26991984532755076,0.7064568614111902,0.8699219472853386
2.1462365653237194,0.2196205593632417,0.32991874884105576,0.452939564689989,0.9987840148586679
2.2084463208403493,0.1689846658478976,0.3673457718926197,0.5174940834622285,0.947443135007182
2.270656076356979,0.10371827375921995,0.3700519121728925,0.6700931426947885,0.857385282781447
2.332865831873608,0.23107266663215392,0.2938992969137155,0.6488138477369234,0.8274122570671069
2.395075587390238,0.15088331607108915,0.3160108671207859,0.6380446835217484,0.8961679176737227
2.457285342906868,0.03203031833332322,0.1713353897629454,0.210735686926471,0.5868626525732354
2.519495098423497,0.17001713081413453,0.4425218696512475,0.5554990248296398,0.832720091748339
