kx,nu_y_1,nu_y_2,nu_y_3,nu_y_4
-3.141592653589793,0.2335073679981256,0.3725953459113193,0.5849840280779286,0.8077319503824468
-3.0793828980731637,0.15611786023000668,0.21338116470902826,0.6676556266293612,0.961678525146934
-3.017173142556534,0.24678419557301842,0.41498881363827955,0.4879405740612891,0.8491621947404406
-2.9549633870399044,0.3913656817854951,0.7130724456646433,0.8988980381790247,0.9956078745171378
-2.892753631523275,0.08871868143133599,0.0979846695830305,0.3615218887331584,0.45080894094837093
-2.8305438760066455,0.2830501462964316,0.372263097051792,0.6230416347977072,0.7207866177226183
-2.7683341204900156,0.3413499730634015,0.3726138560534614,0.5196632583311325,0.7656337342607421
-2.706124364973386,0.25550026468817016,0.4077716109665893,0.580580943246688,0.7555341615385012
-2.6439146094567567,0.24172720865981065,0.3607646317453932,0.5232538779628941,0.873769437047804
-2.581704853940127,0.08465425516359952,0.2795882344599461,0.7150027296686032,0.9203959420234104
-2.5194950984234974,0.14772082984453896,0.3783413210637723,0.503251005393933,0.9704484440263926
-2.457285342906868,0.1827528801054077,0.19840390478558606,0.777665741859832,0.8410513876550528
-2.395075587390238,0.05872926234976056,0.18170070445540748,0.1996447821322279,0.5599016065306281
-2.3328658318736086,0.05986898850202673,0.1522101008990581,0.24284449285311172,0.545144317583428
-2.270656076356979,0.1213583262434262,0.2810929774264626,0.6850042042257805,0.9126926239681464
-2.2084463208403498,0.2883705111580543,0.2935952590593167,0.6697086111324884,0.7485427357558014
-2.1462365653237203,0.09516689503521901,0.3584605766104657,0.5943978463477055,0.9522499616265555
-2.0840268098070904,0.1066348542670076,0.2613153925554342,0.29154432456586393,0.34082872093042693
-2.021817054290461,0.050402919023437666,0.4212144107776686,0.5748853925074695,0.9538592624896205
-1.9596072987738313,0.5596220604511994,0.7034469898477489,0.7902829651256376,0.9470402543189862
-1.897397543257202,0.14659712267799097,0.3958645147916582,0.5755198534687145,0.882433595969681
-1.8351877877405722,0.012039646576391661,0.4499860906343151,0.659273097987588,0.8791325273152232
-1.7729780322239428,0.08238379881832654,0.5059690560137825,0.6483615316845877,0.7637275949408616
-1.7107682767073131,0.09496312872594477,0.18513081591338978,0.22915294028332286,0.49120088476725154
-1.6485585211906835,0.0741527206647568,0.5003029569706434,0.6231065274524887,0.8028872792649479
-1.586348765674054,0.22320591196971568,0.37489697216051326,0.4880776595883658,0.9142672659092672
-1.5241390101574244,0.2261065531714601,0.44730872509441133,0.5308317815717892,0.7961962967728144
-1.461929254640795,0.3039325198654143,0.8245142596150743,0.8956986820387672,0.9762912043751754
-1.3997194991241653,0.2849454681243329,0.4744238813754436,0.5202134185517839,0.7208454438114682
-1.3375097436075358,0.06963023368106522,0.11853066372023305,0.838887186879987,0.9733703236665255
-1.2752999880909062,0.2933798504121671,0.4322382102524463,0.544363098083612,0.7304264535773993
-1.2130902325742767,0.2883099947598392,0.43404259251038524,0.5502295730560025,0.7278139733621507
-1.150880477057647,0.11493198518012472,0.1309097535031543,0.8710095996687272,0.8835328984912778
-1.0886707215410176,0.07557079820191936,0.3914952457029549,0.7412486516226746,0.7920574524648033
-1.0264609660243877,0.03928113695648499,0.29783523103097026,0.8281125172190913,0.8351311743987911
-0.9642512105077583,0.43459952313827505,0.4428580717339883,0.5112116696782805,0.6116788702956677
-0.9020414549911289,0.018418721760471306,0.04289541765994147,0.09461919839757163,0.8444031737263186
-0.8398316994744994,0.3365033763259377,0.41900186000717105,0.5582441126841753,0.6865759567043455
-0.7776219439578695,0.5067457865363372,0.5941012684646236,0.9474954078113227,0.9519721518880223
-0.7154121884412401,0.23520313035113755,0.3737380798973772,0.6631256506811548,0.7282376588912748
-0.6532024329246107,0.18715203937822658,0.44535981412410075,0.48567815087512284,0.8821050844285708
-0.5909926774079808,0.1720428407070066,0.2888277021450868,0.6225777138934279,0.9168381210572083
-0.5287829218913513,0.003118367665552466,0.07228992152484862,0.28847549164795766,0.6363946523003334
-0.4665731663747219,0.11555744941335726,0.3970647439020587,0.6816984345029544,0.805950665003353
-0.40436341085809246,0.4115928034831422,0.6721897897563887,0.9462049424477822,0.9702774521247343
-0.3421536553414626,0.2113121961602692,0.32511692643325013,0.6014377221642885,0.8623926983345135
-0.27994389982483314,0.18659683807435848,0.4527099485460554,0.46476914505428935,0.8961790468829176
-0.2177341443082037,0.08543496549585503,0.3536994615565239,0.5653559487563897,0.9957609339356479
-0.15552438879157382,0.422574289061415,0.6524770674416116,0.9264647717579408,0.9987324201535434
-0.09331463327494438,0.035770196249167205,0.29050785848691635,0.7844830247075092,0.8894856235633678
-0.03110487775831494,0.263587898478286,0.28846121076990294,0.648800117150969,0.7993965525690931
0.031104877758314498,0.2559652948065382,0.3487427748326778,0.5880621591234456,0.8074755502055899
0.09331463327494438,0.15755208029981946,0.44730934571941894,0.6274443411899528,0.7679409357977691
0.15552438879157382,0.34031907488339147,0.73919994543127,0.9490029562347176,0.9717265718651318
0.21773414430820326,0.29349063767967515,0.4669729481787108,0.6054458640562372,0.6343418598297941
0.2799438998248327,0.10073067219697539,0.29489892658489253,0.777058764201748,0.8275666155740048
0.3421536553414626,0.155615181193066,0.22324485757749585,0.7457821519987848,0.8756173523229749
