model,v,state_index,energy,abs_energy,energy_window,selection_mode
model_c_t34_soc34_only,0.3,397,-5.322707579577544e-06,5.322707579577544e-06,0.02,window
model_c_t34_soc34_only,0.3,398,-2.887409349215384e-10,2.887409349215384e-10,0.02,window
model_c_t34_soc34_only,0.3,399,-2.887406419040046e-10,2.887406419040046e-10,0.02,window
model_c_t34_soc34_only,0.3,400,2.887403202878068e-10,2.887403202878068e-10,0.02,window
model_c_t34_soc34_only,0.3,401,2.8874057958577993e-10,2.8874057958577993e-10,0.02,window
model_c_t34_soc34_only,0.3,402,5.322707579535768e-06,5.322707579535768e-06,0.02,window
model_c_t34_soc34_only,0.3,403,5.322707579709759e-06,5.322707579709759e-06,0.02,window
model_c_t34_soc34_only,0.3,404,5.322707579757167e-06,5.322707579757167e-06,0.02,window
model_c_t34_soc34_only,0.3,405,5.322707579795072e-06,5.322707579795072e-06,0.02,window
model_c_t34_soc34_only,0.3,406,5.330158549421102e-06,5.330158549421102e-06,0.02,window
model_c_t34_soc34_only,0.3,407,5.330158549429973e-06,5.330158549429973e-06,0.02,window
model_c_t34_soc34_only,0.3,408,5.330158549562754e-06,5.330158549562754e-06,0.02,window
model_c_t34_soc34_only,0.3,409,5.330158549613083e-06,5.330158549613083e-06,0.02,window
model_c_t34_soc34_only,0.3,410,5.338062252123496e-06,5.338062252123496e-06,0.02,window
model_c_t34_soc34_only,0.4,388,-8.747193337895867e-05,8.747193337895867e-05,0.02,window
model_c_t34_soc34_only,0.4,389,-8.747193337853625e-05,8.747193337853625e-05,0.02,window
model_c_t34_soc34_only,0.4,390,-8.726010009236014e-05,8.726010009236014e-05,0.02,window
model_c_t34_soc34_only,0.4,391,-8.72601000922785e-05,8.72601000922785e-05,0.02,window
model_c_t34_soc34_only,0.4,392,-8.726010009215775e-05,8.726010009215775e-05,0.02,window
model_c_t34_soc34_only,0.4,393,-8.726010009205251e-05,8.726010009205251e-05,0.02,window
model_c_t34_soc34_only,0.4,394,-8.701133321293401e-05,8.701133321293401e-05,0.02,window
model_c_t34_soc34_only,0.4,395,-8.701133321285309e-05,8.701133321285309e-05,0.02,window
model_c_t34_soc34_only,0.4,396,-8.701133321283203e-05,8.701133321283203e-05,0.02,window
model_c_t34_soc34_only,0.4,397,-8.70113332127683e-05,8.70113332127683e-05,0.02,window
model_c_t34_soc34_only,0.4,398,-7.75814938822181e-08,7.75814938822181e-08,0.02,window
model_c_t34_soc34_only,0.4,399,-7.758149334385104e-08,7.758149334385104e-08,0.02,window
model_c_t34_soc34_only,0.4,400,7.758149435787538e-08,7.758149435787538e-08,0.02,window
model_c_t34_soc34_only,0.4,401,7.758149477546597e-08,7.758149477546597e-08,0.02,window
model_c_t34_soc34_only,0.4,402,8.701133321219468e-05,8.701133321219468e-05,0.02,window
model_c_t34_soc34_only,0.4,403,8.701133321270015e-05,8.701133321270015e-05,0.02,window
model_c_t34_soc34_only,0.4,404,8.70113332127331e-05,8.70113332127331e-05,0.02,window
model_c_t34_soc34_only,0.4,405,8.701133321353219e-05,8.701133321353219e-05,0.02,window
model_c_t34_soc34_only,0.4,406,8.726010009161394e-05,8.726010009161394e-05,0.02,window
model_c_t34_soc34_only,0.4,407,8.726010009189246e-05,8.726010009189246e-05,0.02,window
model_c_t34_soc34_only,0.4,408,8.72601000919972e-05,8.72601000919972e-05,0.02,window
model_c_t34_soc34_only,0.4,409,8.726010009220928e-05,8.726010009220928e-05,0.02,window
model_c_t34_soc34_only,0.4,410,8.747193337886723e-05,8.747193337886723e-05,0.02,window
model_c_t34_soc34_only,0.4,411,8.747193337891606e-05,8.747193337891606e-05,0.02,window
model_c_t34_soc34_only,0.5,388,-0.0007272891416466667,0.0007272891416466667,0.02,window
model_c_t34_soc34_only,0.5,389,-0.0007272891416460743,0.0007272891416460743,0.02,window
model_c_t34_soc34_only,0.5,390,-0.0007247529967585434,0.0007247529967585434,0.02,window
model_c_t34_soc34_only,0.5,391,-0.0007247529967581951,0.0007247529967581951,0.02,window
model_c_t34_soc34_only,0.5,392,-0.0007247529967581632,0.0007247529967581632,0.02,window
model_c_t34_soc34_only,0.5,393,-0.0007247529967578921,0.0007247529967578921,0.02,window
model_c_t34_soc34_only,0.5,394,-0.0007208536807566879,0.0007208536807566879,0.02,window
model_c_t34_soc34_only,0.5,395,-0.0007208536807564767,0.0007208536807564767,0.02,window
model_c_t34_soc34_only,0.5,396,-0.0007208536807563841,0.0007208536807563841,0.02,window
model_c_t34_soc34_only,0.5,397,-0.0007208536807561754,0.0007208536807561754,0.02,window
model_c_t34_soc34_only,0.5,398,-5.36420446528209e-06,5.36420446528209e-06,0.02,window
model_c_t34_soc34_only,0.5,399,-5.364204464727245e-06,5.364204464727245e-06,0.02,window
model_c_t34_soc34_only,0.5,400,5.364204464984042e-06,5.364204464984042e-06,0.02,window
model_c_t34_soc34_only,0.5,401,5.364204465447001e-06,5.364204465447001e-06,0.02,window
model_c_t34_soc34_only,0.5,402,0.0007208536807559055,0.0007208536807559055,0.02,window
model_c_t34_soc34_only,0.5,403,0.0007208536807560224,0.0007208536807560224,0.02,window
model_c_t34_soc34_only,0.5,404,0.0007208536807560307,0.0007208536807560307,0.02,window
model_c_t34_soc34_only,0.5,405,0.0007208536807564377,0.0007208536807564377,0.02,window
model_c_t34_soc34_only,0.5,406,0.0007247529967575233,0.0007247529967575233,0.02,window
model_c_t34_soc34_only,0.5,407,0.0007247529967577483,0.0007247529967577483,0.02,window
model_c_t34_soc34_only,0.5,408,0.0007247529967579022,0.0007247529967579022,0.02,window
model_c_t34_soc34_only,0.5,409,0.000724752996758434,0.000724752996758434,0.02,window
model_c_t34_soc34_only,0.5,410,0.0007272891416462299,0.0007272891416462299,0.02,window
model_c_t34_soc34_only,0.5,411,0.0007272891416466387,0.0007272891416466387,0.02,window
model_c_t34_soc34_only,0.6,388,-0.0038440252659050537,0.0038440252659050537,0.02,window
model_c_t34_soc34_only,0.6,389,-0.003844025265904784,0.003844025265904784,0.02,window
model_c_t34_soc34_only,0.6,390,-0.003826910981505487,0.003826910981505487,0.02,window
model_c_t34_soc34_only,0.6,391,-0.003826910981505461,0.003826910981505461,0.02,window
model_c_t34_soc34_only,0.6,392,-0.0038269109815052826,0.0038269109815052826,0.02,window
model_c_t34_soc34_only,0.6,393,-0.003826910981505085,0.003826910981505085,0.02,window
model_c_t34_soc34_only,0.6,394,-0.003791359355102259,0.003791359355102259,0.02,window
model_c_t34_soc34_only,0.6,395,-0.003791359355101777,0.003791359355101777,0.02,window
model_c_t34_soc34_only,0.6,396,-0.0037913593551016397,0.0037913593551016397,0.02,window
model_c_t34_soc34_only,0.6,397,-0.0037913593551010694,0.0037913593551010694,0.02,window
model_c_t34_soc34_only,0.6,398,-0.00014959863953938448,0.00014959863953938448,0.02,window
model_c_t34_soc34_only,0.6,399,-0.00014959863953923816,0.00014959863953923816,0.02,window
model_c_t34_soc34_only,0.6,400,0.0001495986395382998,0.0001495986395382998,0.02,window
model_c_t34_soc34_only,0.6,401,0.00014959863953873797,0.00014959863953873797,0.02,window
model_c_t34_soc34_only,0.6,402,0.0037913593551017273,0.0037913593551017273,0.02,window
model_c_t34_soc34_only,0.6,403,0.003791359355101843,0.003791359355101843,0.02,window
model_c_t34_soc34_only,0.6,404,0.0037913593551021675,0.0037913593551021675,0.02,window
model_c_t34_soc34_only,0.6,405,0.0037913593551021723,0.0037913593551021723,0.02,window
model_c_t34_soc34_only,0.6,406,0.003826910981505389,0.003826910981505389,0.02,window
model_c_t34_soc34_only,0.6,407,0.003826910981505483,0.003826910981505483,0.02,window
model_c_t34_soc34_only,0.6,408,0.00382691098150552,0.00382691098150552,0.02,window
model_c_t34_soc34_only,0.6,409,0.00382691098150564,0.00382691098150564,0.02,window
model_c_t34_soc34_only,0.6,410,0.003844025265905026,0.003844025265905026,0.02,window
model_c_t34_soc34_only,0.6,411,0.003844025265905205,0.003844025265905205,0.02,window
model_c_t34_soc34_only,0.7,388,-0.01436490078444882,0.01436490078444882,0.02,window
model_c_t34_soc34_only,0.7,389,-0.014364900784447925,0.014364900784447925,0.02,window
model_c_t34_soc34_only,0.7,390,-0.014292165848701657,0.014292165848701657,0.02,window
model_c_t34_soc34_only,0.7,391,-0.014292165848701433,0.014292165848701433,0.02,window
model_c_t34_soc34_only,0.7,392,-0.014292165848701412,0.014292165848701412,0.02,window
model_c_t34_soc34_only,0.7,393,-0.014292165848701344,0.014292165848701344,0.02,window
model_c_t34_soc34_only,0.7,394,-0.014090889007332543,0.014090889007332543,0.02,window
model_c_t34_soc34_only,0.7,395,-0.014090889007332495,0.014090889007332495,0.02,window
model_c_t34_soc34_only,0.7,396,-0.01409088900733228,0.01409088900733228,0.02,window
model_c_t34_soc34_only,0.7,397,-0.014090889007331716,0.014090889007331716,0.02,window
model_c_t34_soc34_only,0.7,398,-0.00204886611865035,0.00204886611865035,0.02,window
model_c_t34_soc34_only,0.7,399,-0.0020488661186498346,0.0020488661186498346,0.02,window
