center_label,v,lm,t,w,bulk_gap,direct_gap,indirect_gap,min_direct_gap,kx_min,ky_min,chern,z2,wilson,occupied_band_index,unoccupied_band_index,distance_to_center
A,0.81,0.17999999999999997,0.5,1.19,0.4132618388738536,0.5999999999999993,0.4132618388738536,0.5999999999999993,0.5,0.5,-1.1579920051150133e-17,1,-1.1508202641124987,3,4,0.09219544457292886
A,0.81,0.18999999999999995,0.5,1.19,0.4391997438360281,0.6199999999999999,0.4391997438360281,0.6199999999999999,0.5,0.5,5.3915243310645074e-17,0,0.29994392301427236,3,4,0.09055385138137415
A,0.81,0.19999999999999996,0.5,1.19,0.4654282137979837,0.639999999999999,0.4654282137979837,0.639999999999999,0.5,0.5,2.093730259392445e-17,0,-0.2662929949778667,3,4,0.08999999999999997
A,0.81,0.20999999999999996,0.5,1.19,0.49194294641239505,0.66,0.49194294641239505,0.66,0.5,0.5,-1.3734299056272854e-16,0,0.22547472814126487,3,4,0.09055385138137413
A,0.81,0.21999999999999995,0.5,1.19,0.518739531976519,0.6799999999999994,0.518739531976519,0.6799999999999994,0.5,0.5,-2.050988102973561e-17,0,0.38215562062043595,3,4,0.09219544457292883
A,0.81,0.22999999999999995,0.5,1.19,0.545813465989444,0.6999999999999997,0.545813465989444,0.6999999999999997,0.5,0.5,-2.1709229306470925e-17,0,0.07218646248083478,3,4,0.09486832980505133
A,0.81,0.23999999999999994,0.5,1.19,0.5731601614763444,0.7199999999999998,0.5731601614763444,0.7199999999999998,0.5,0.5,-4.630640783970002e-17,1,-0.9396082379035022,3,4,0.09848857801796099
A,0.81,0.24999999999999992,0.5,1.19,0.6007749610214773,0.7399999999999997,0.6007749610214773,0.7399999999999997,0.5,0.5,2.3790968648015183e-17,1,-1.2126047441460188,3,4,0.10295630140986993
A,0.81,0.2599999999999999,0.5,1.19,0.6286531484580467,0.7599999999999995,0.6286531484580467,0.7599999999999995,0.5,0.5,-1.8453427688332076e-16,0,0.1543254023418968,3,4,0.10816653826391959
A,0.81,0.2699999999999999,0.5,1.19,0.6567899601695734,0.7799999999999997,0.6567899601695734,0.7799999999999997,0.5,0.5,1.0425066191521273e-17,0,-0.44674988130434184,3,4,0.11401754250991371
A,0.81,0.2799999999999999,0.5,1.19,0.6851805959639141,0.7999999999999995,0.6851805959639141,0.7999999999999995,0.5,0.5,-7.826928201206756e-17,1,0.7969799483660044,3,4,0.12041594578792286
A,0.81,0.2899999999999999,0.5,1.19,0.7138202294873708,0.8199999999999996,0.7138202294873708,0.8199999999999996,0.5,0.5,1.2149352767516724e-16,0,-0.02421357923367994,3,4,0.12727922061357846
A,0.81,0.29999999999999993,0.5,1.19,0.742704018152567,0.84,0.742704018152567,0.84,0.5,0.5,2.885389583146394e-17,0,-0.28289929607482384,3,4,0.13453624047073703
A,0.8200000000000001,0.1,0.5,1.18,0.2168291440301737,0.4,0.2168291440301737,0.4,0.5,0.5,8.911847537859789e-17,1,0.5529987267079232,3,4,0.12806248474865695
A,0.8200000000000001,0.11,0.5,1.18,0.24033328704989135,0.43999999999999984,0.24033328704989135,0.43999999999999984,0.5,0.5,1.3258967239858689e-16,1,-1.022818615370465,3,4,0.12041594578792293
A,0.8200000000000001,0.12,0.5,1.18,0.26415945787922873,0.4799999999999996,0.26415945787922873,0.4799999999999996,0.5,0.5,7.100564377487692e-17,1,0.8872567245475177,3,4,0.11313708498984759
A,0.8200000000000001,0.13,0.5,1.18,0.28830459735945707,0.5070501740253998,0.28830459735945707,0.5070501740253998,0.4166666666666667,0.5,-2.786154407013881e-18,0,1.5207002713268751,3,4,0.10630145812734647
A,0.8200000000000001,0.13999999999999999,0.5,1.18,0.31276543486364217,0.5304000028255291,0.31276543486364217,0.5304000028255291,0.5,0.5833333333333334,-1.0122453247995422e-16,0,0.21693551810976547,3,4,0.09999999999999998
A,0.8200000000000001,0.14999999999999997,0.5,1.18,0.33753850041795314,0.5541138359099674,0.33753850041795314,0.5541138359099674,0.5,0.5833333333333334,-1.540325575903896e-17,0,-0.3682190915826366,3,4,0.09433981132056603
A,0.8200000000000001,0.15999999999999998,0.5,1.18,0.36262013724623315,0.5780959510957097,0.36262013724623315,0.5780959510957097,0.5,0.5833333333333334,-3.933310888801462e-17,1,0.5849943408370428,3,4,0.08944271909999157
A,0.8200000000000001,0.16999999999999998,0.5,1.18,0.3880065146406994,0.6022638500300077,0.3880065146406994,0.6022638500300077,0.4166666666666667,0.5,-6.71986982487426e-17,1,0.7811647901274444,3,4,0.08544003745317529
A,0.8200000000000001,0.17999999999999997,0.5,1.18,0.4136936410632888,0.6265464370748373,0.4136936410632888,0.6265464370748373,0.5,0.4166666666666667,2.380007762078483e-16,1,-0.5849713044639677,3,4,0.08246211251235318
A,0.8200000000000001,0.18999999999999995,0.5,1.18,0.4396773773849381,0.6508824788944608,0.4396773773849381,0.6508824788944608,0.5,0.4166666666666667,2.3974441282223113e-17,0,0.09505171198050731,3,4,0.08062257748298546
A,0.8200000000000001,0.19999999999999996,0.5,1.18,0.46595345017380096,0.6752193134236907,0.46595345017380096,0.6752193134236907,0.5833333333333334,0.5,-1.439376453394467e-18,0,0.29907668995997494,3,4,0.07999999999999996
A,0.8200000000000001,0.20999999999999996,0.5,1.18,0.49251746494809306,0.6995117704770604,0.49251746494809306,0.6995117704770604,0.5,0.4166666666666667,-3.0861381808878956e-17,1,-0.8257745918872217,3,4,0.08062257748298544
A,0.8200000000000001,0.21999999999999995,0.5,1.18,0.5193649193144915,0.72,0.5193649193144915,0.72,0.5,0.5,9.347772932756912e-17,1,0.6752673969969543,3,4,0.08246211251235315
A,0.8200000000000001,0.22999999999999995,0.5,1.18,0.5464912159190035,0.7399999999999999,0.5464912159190035,0.7399999999999999,0.5,0.5,-1.179425148042282e-16,1,0.6155306164562395,3,4,0.08544003745317526
A,0.8200000000000001,0.23999999999999994,0.5,1.18,0.5738916751435332,0.7599999999999996,0.5738916751435332,0.7599999999999996,0.5,0.5,4.955459175918959e-17,0,0.2933356250214744,3,4,0.08944271909999152
A,0.8200000000000001,0.24999999999999992,0.5,1.18,0.6015615474880629,0.7799999999999995,0.6015615474880629,0.7799999999999995,0.5,0.5,1.24042149821052e-16,0,-0.27543251334794616,3,4,0.09433981132056596
A,0.8200000000000001,0.2599999999999999,0.5,1.18,0.6294960255851887,0.7999999999999995,0.6294960255851887,0.7999999999999995,0.5,0.5,5.139401285109243e-17,0,-1.8751040108650654,3,4,0.0999999999999999
A,0.8200000000000001,0.2699999999999999,0.5,1.18,0.6576902558006656,0.8199999999999998,0.6576902558006656,0.8199999999999998,0.5,0.5,2.0222298304560854e-16,1,-0.7945244792985184,3,4,0.1063014581273464
A,0.8200000000000001,0.2799999999999999,0.5,1.18,0.686139349380455,0.8400000000000002,0.686139349380455,0.8400000000000002,0.5,0.5,-9.315055112842272e-17,1,1.3047048359072047,3,4,0.11313708498984751
A,0.8200000000000001,0.2899999999999999,0.5,1.18,0.7148383931114868,0.8599999999999991,0.7148383931114868,0.8599999999999991,0.5,0.5,-1.3591579170925783e-16,1,0.6355911099872649,3,4,0.12041594578792286
A,0.8200000000000001,0.29999999999999993,0.5,1.18,0.743782459469832,0.8799999999999994,0.743782459469832,0.8799999999999994,0.5,0.5,-4.1901543725440504e-17,1,1.4934483672102086,3,4,0.1280624847486569
A,0.8300000000000001,0.1,0.5,1.17,0.2169709347747303,0.3999999999999999,0.2169709347747303,0.3999999999999999,0.5,0.5,-4.4016156154670326e-17,0,-1.527809764212735,3,4,0.12206555615733701
A,0.8300000000000001,0.11,0.5,1.17,0.24050409491105862,0.43999999999999984,0.24050409491105862,0.43999999999999984,0.5,0.5,1.0577169080916299e-16,1,0.5991492626703443,3,4,0.11401754250991378
A,0.8300000000000001,0.12,0.5,1.17,0.26436175424366204,0.47999999999999976,0.26436175424366204,0.47999999999999976,0.5,0.5,-6.272853458475051e-17,0,1.7351635787289343,3,4,0.10630145812734647
A,0.8300000000000001,0.13,0.5,1.17,0.28854077944807444,0.5043352460647269,0.28854077944807444,0.5043352460647269,0.5,0.4166666666666667,4.4333820778632116e-17,0,0.12735724564517195,3,4,0.09899494936611662
A,0.8300000000000001,0.13999999999999999,0.5,1.17,0.3130378215168461,0.5288757859753708,0.3130378215168461,0.5288757859753708,0.5,0.4166666666666667,-1.7813211918407903e-16,0,-0.13553560728295508,3,4,0.09219544457292886
A,0.8300000000000001,0.14999999999999997,0.5,1.17,0.3378493283518429,0.5537599036055537,0.3378493283518429,0.5537599036055537,0.5,0.4166666666666667,-1.5720073296845575e-17,0,0.2406254490558851,3,4,0.08602325267042625
A,0.8300000000000001,0.15999999999999998,0.5,1.17,0.3629715577869084,0.578892116710576,0.3629715577869084,0.578892116710576,0.4166666666666667,0.5,-1.4375905005262152e-17,0,0.41394224341815045,3,4,0.08062257748298547
A,0.8300000000000001,0.16999999999999998,0.5,1.17,0.38840059093879215,0.6041903540969087,0.38840059093879215,0.6041903540969087,0.4166666666666667,0.5,-1.1396811986693674e-16,1,1.3843750719931394,3,4,0.07615773105863904
A,0.8300000000000001,0.17999999999999997,0.5,1.17,0.4141323457861892,0.6295839007234281,0.4141323457861892,0.6295839007234281,0.4166666666666667,0.5,-2.0895548615059433e-16,0,-0.3839678573142526,3,4,0.07280109889280514
