v,t,w,lm,E_a_numeric,E_b_numeric,E_a_formula,E_b_formula,overlap_a,overlap_b
0.6180000000000001,0.3,1.0,0.0,0.2179999999999999,0.3819999999999998,0.21800000000000008,0.3819999999999999,0.9999999999999999,0.793105714302257
0.6190000000000001,0.3,1.0,0.0,0.21899999999999978,0.3809999999999996,0.21900000000000008,0.3809999999999999,0.9999999999999999,0.9055110165853555
0.6200000000000001,0.3,1.0,0.0,0.21999999999999983,0.3799999999999998,0.22000000000000008,0.3799999999999999,1.0000000000000002,0.8461427207305828
0.6210000000000001,0.3,1.0,0.0,0.2210000000000003,0.37900000000000006,0.22100000000000009,0.3789999999999999,1.0,0.9580010426743477
0.6220000000000001,0.3,1.0,0.0,0.22200000000000011,0.378,0.2220000000000001,0.3779999999999999,0.9999999999999999,0.9657327942766855
0.6230000000000001,0.3,1.0,0.0,0.22299999999999984,0.3769999999999998,0.2230000000000001,0.3769999999999999,1.0,0.8612670858316803
0.6240000000000001,0.3,1.0,0.0,0.22400000000000012,0.37599999999999995,0.2240000000000001,0.3759999999999999,1.0000000000000002,0.7655008297133106
0.6250000000000001,0.3,1.0,0.0,0.2250000000000002,0.3749999999999995,0.2250000000000001,0.3749999999999999,0.9999999999999999,0.7182399121535233
0.6260000000000001,0.3,1.0,0.0,0.2260000000000001,0.3740000000000004,0.2260000000000001,0.3739999999999999,1.0000000000000004,0.7539263443080602
0.6270000000000001,0.3,1.0,0.0,0.22700000000000004,0.37299999999999967,0.2270000000000001,0.3729999999999999,0.9999999999999999,0.92788881657544
0.6280000000000001,0.3,1.0,0.0,0.22800000000000015,0.372,0.2280000000000001,0.3719999999999999,0.9999999999999997,0.9591929366501704
0.6290000000000001,0.3,1.0,0.0,0.22900000000000034,0.37099999999999994,0.2290000000000001,0.3709999999999999,1.0,0.7071067811865481
0.6300000000000001,0.3,1.0,0.0,0.2300000000000001,0.37,0.2300000000000001,0.3699999999999999,0.9999999999999998,0.7071067811865478
0.6310000000000001,0.3,1.0,0.0,0.23099999999999996,0.3689999999999999,0.2310000000000001,0.3689999999999999,1.0,0.7071067811865478
0.6320000000000001,0.3,1.0,0.0,0.23200000000000034,0.3680000000000002,0.2320000000000001,0.3679999999999999,1.0,0.7825868967979637
0.6330000000000001,0.3,1.0,0.0,0.23299999999999982,0.3669999999999997,0.2330000000000001,0.3669999999999999,0.9999999999999999,0.8825379160991444
0.6340000000000001,0.3,1.0,0.0,0.2340000000000002,0.3660000000000002,0.2340000000000001,0.3659999999999999,1.0,0.7826752485610822
0.6350000000000001,0.3,1.0,0.0,0.2350000000000001,0.36499999999999994,0.2350000000000001,0.3649999999999999,0.9999999999999998,0.7071067811865474
0.6360000000000001,0.3,1.0,0.0,0.23600000000000027,0.36399999999999993,0.2360000000000001,0.3639999999999999,1.0000000000000002,0.8688406079817846
0.6370000000000001,0.3,1.0,0.0,0.23700000000000032,0.363,0.2370000000000001,0.3629999999999999,1.0,0.828004956142382
0.6380000000000001,0.3,1.0,0.0,0.238,0.3619999999999999,0.2380000000000001,0.3619999999999999,1.0000000000000002,0.7071067811865477
0.6390000000000001,0.3,1.0,0.0,0.2390000000000003,0.36100000000000004,0.2390000000000001,0.3609999999999999,0.9999999999999993,0.7540741696712614
0.6400000000000001,0.3,1.0,0.0,0.24000000000000007,0.35999999999999976,0.2400000000000001,0.3599999999999999,1.0,0.7071067811865476
0.6410000000000001,0.3,1.0,0.0,0.24100000000000027,0.3590000000000001,0.2410000000000001,0.3589999999999999,1.0,0.953558856172059
0.6420000000000001,0.3,1.0,0.0,0.24200000000000008,0.35799999999999993,0.2420000000000001,0.3579999999999999,1.0,0.7071067811865478
0.6430000000000001,0.3,1.0,0.0,0.24300000000000008,0.3569999999999999,0.2430000000000001,0.3569999999999999,1.0000000000000002,0.8717139428287137
0.6440000000000001,0.3,1.0,0.0,0.24400000000000016,0.3559999999999998,0.2440000000000001,0.35599999999999987,0.9999999999999996,0.9207390744999939
0.6450000000000001,0.3,1.0,0.0,0.245,0.35499999999999987,0.2450000000000001,0.35499999999999987,1.0000000000000002,0.707106781186548
0.6460000000000001,0.3,1.0,0.0,0.24600000000000027,0.3539999999999995,0.2460000000000001,0.35399999999999987,1.0000000000000004,0.763968174230881
0.6470000000000001,0.3,1.0,0.0,0.24700000000000025,0.353,0.2470000000000001,0.35299999999999987,0.9999999999999999,0.8321235211375559
0.6480000000000001,0.3,1.0,0.0,0.24800000000000005,0.35199999999999976,0.2480000000000001,0.35199999999999987,1.0,0.871344290870357
0.6490000000000001,0.3,1.0,0.0,0.24900000000000028,0.351,0.2490000000000001,0.35099999999999987,0.9999999999999996,0.7891791974999137
0.6500000000000001,0.3,1.0,0.0,0.25,0.34999999999999976,0.2500000000000001,0.34999999999999987,0.9999999999999999,0.979590624358256
0.6510000000000001,0.3,1.0,0.0,0.2510000000000003,0.34900000000000003,0.2510000000000001,0.34899999999999987,0.9999999999999999,0.8020018977713972
0.6520000000000001,0.3,1.0,0.0,0.2519999999999999,0.34799999999999975,0.2520000000000001,0.34799999999999986,1.0000000000000004,0.7071067811865481
0.6530000000000001,0.3,1.0,0.0,0.25300000000000034,0.3469999999999999,0.2530000000000001,0.34699999999999986,0.9999999999999996,0.9447678893434113
0.6540000000000001,0.3,1.0,0.0,0.254,0.34599999999999986,0.2540000000000001,0.34599999999999986,0.9999999999999999,0.707106781186548
0.6550000000000001,0.3,1.0,0.0,0.25499999999999995,0.34499999999999986,0.2550000000000001,0.34499999999999986,0.9999999999999997,0.7071067811865481
0.6560000000000001,0.3,1.0,0.0,0.25599999999999995,0.34399999999999964,0.2560000000000001,0.34399999999999986,0.9999999999999997,0.9374786862024065
0.6570000000000001,0.3,1.0,0.0,0.2570000000000003,0.3429999999999998,0.2570000000000001,0.34299999999999986,0.9999999999999999,0.7686354529523198
0.6580000000000001,0.3,1.0,0.0,0.25799999999999995,0.34199999999999975,0.2580000000000001,0.34199999999999986,0.9999999999999997,0.9053708104864707
