model,v,state_index,energy,abs_energy,energy_window,selection_mode
model_a_full_t_full_soc,0.1,392,-0.030182040076913875,0.030182040076913875,0.030182040076913875,window_with_jump_cut
model_a_full_t_full_soc,0.1,393,-0.028516051068331254,0.028516051068331254,0.030182040076913875,window_with_jump_cut
model_a_full_t_full_soc,0.1,394,-0.028516051068331005,0.028516051068331005,0.030182040076913875,window_with_jump_cut
model_a_full_t_full_soc,0.1,395,-0.02373176263242611,0.02373176263242611,0.030182040076913875,window_with_jump_cut
model_a_full_t_full_soc,0.1,396,-0.018954819437033362,0.018954819437033362,0.030182040076913875,window_with_jump_cut
model_a_full_t_full_soc,0.1,397,-0.017357596693638257,0.017357596693638257,0.030182040076913875,window_with_jump_cut
model_a_full_t_full_soc,0.1,398,-0.016516956234552058,0.016516956234552058,0.030182040076913875,window_with_jump_cut
model_a_full_t_full_soc,0.1,399,-0.016516956234551815,0.016516956234551815,0.030182040076913875,window_with_jump_cut
model_a_full_t_full_soc,0.1,400,0.00952624934755376,0.00952624934755376,0.030182040076913875,window_with_jump_cut
model_a_full_t_full_soc,0.1,401,0.011531976058542946,0.011531976058542946,0.030182040076913875,window_with_jump_cut
model_a_full_t_full_soc,0.1,402,0.011531976058543331,0.011531976058543331,0.030182040076913875,window_with_jump_cut
model_a_full_t_full_soc,0.1,403,0.017637526423234032,0.017637526423234032,0.030182040076913875,window_with_jump_cut
model_a_full_t_full_soc,0.1,404,0.018083400417819504,0.018083400417819504,0.030182040076913875,window_with_jump_cut
model_a_full_t_full_soc,0.1,405,0.02456729967672534,0.02456729967672534,0.030182040076913875,window_with_jump_cut
model_a_full_t_full_soc,0.1,406,0.024567299676725895,0.024567299676725895,0.030182040076913875,window_with_jump_cut
model_a_full_t_full_soc,0.1,407,0.027361792486734718,0.027361792486734718,0.030182040076913875,window_with_jump_cut
model_a_full_t_full_soc,0.2,396,-0.013604708451406367,0.013604708451406367,0.02,window_with_jump_cut
model_a_full_t_full_soc,0.2,397,-0.01344526884295691,0.01344526884295691,0.02,window_with_jump_cut
model_a_full_t_full_soc,0.2,398,-0.012707540910585556,0.012707540910585556,0.02,window_with_jump_cut
model_a_full_t_full_soc,0.2,399,-0.012707540910585147,0.012707540910585147,0.02,window_with_jump_cut
model_a_full_t_full_soc,0.2,400,0.007437909617533631,0.007437909617533631,0.02,window_with_jump_cut
model_a_full_t_full_soc,0.2,401,0.008135904200529934,0.008135904200529934,0.02,window_with_jump_cut
model_a_full_t_full_soc,0.2,402,0.008135904200530425,0.008135904200530425,0.02,window_with_jump_cut
model_a_full_t_full_soc,0.2,403,0.012312634516330578,0.012312634516330578,0.02,window_with_jump_cut
model_a_full_t_full_soc,0.2,404,0.013757916420795343,0.013757916420795343,0.02,window_with_jump_cut
model_a_full_t_full_soc,0.3,396,-0.009795082576091059,0.009795082576091059,0.021759746626475486,window_with_jump_cut
model_a_full_t_full_soc,0.3,397,-0.00797014475703283,0.00797014475703283,0.021759746626475486,window_with_jump_cut
model_a_full_t_full_soc,0.3,398,-0.007970144757032345,0.007970144757032345,0.021759746626475486,window_with_jump_cut
model_a_full_t_full_soc,0.3,399,-0.007878639291188856,0.007878639291188856,0.021759746626475486,window_with_jump_cut
model_a_full_t_full_soc,0.3,400,0.004984700718814635,0.004984700718814635,0.021759746626475486,window_with_jump_cut
model_a_full_t_full_soc,0.3,401,0.005005557529389003,0.005005557529389003,0.021759746626475486,window_with_jump_cut
model_a_full_t_full_soc,0.3,402,0.005005557529389356,0.005005557529389356,0.021759746626475486,window_with_jump_cut
model_a_full_t_full_soc,0.3,403,0.007396886084232371,0.007396886084232371,0.021759746626475486,window_with_jump_cut
model_a_full_t_full_soc,0.3,404,0.01130560194876289,0.01130560194876289,0.021759746626475486,window_with_jump_cut
model_a_full_t_full_soc,0.3,405,0.014704137480682592,0.014704137480682592,0.021759746626475486,window_with_jump_cut
model_a_full_t_full_soc,0.3,406,0.01470413748068393,0.01470413748068393,0.021759746626475486,window_with_jump_cut
model_a_full_t_full_soc,0.3,407,0.021759746626475486,0.021759746626475486,0.021759746626475486,window_with_jump_cut
model_a_full_t_full_soc,0.4,396,-0.010714624921118375,0.010714624921118375,0.02,window_with_jump_cut
model_a_full_t_full_soc,0.4,397,-0.007443468495128208,0.007443468495128208,0.02,window_with_jump_cut
model_a_full_t_full_soc,0.4,398,-0.007443468495127976,0.007443468495127976,0.02,window_with_jump_cut
model_a_full_t_full_soc,0.4,399,-0.002520285565867753,0.002520285565867753,0.02,window_with_jump_cut
model_a_full_t_full_soc,0.4,400,-0.000676811973472346,0.000676811973472346,0.02,window_with_jump_cut
model_a_full_t_full_soc,0.4,401,-0.0006768119734713992,0.0006768119734713992,0.02,window_with_jump_cut
model_a_full_t_full_soc,0.4,402,0.0008748752755636778,0.0008748752755636778,0.02,window_with_jump_cut
model_a_full_t_full_soc,0.4,403,0.0069920717940600615,0.0069920717940600615,0.02,window_with_jump_cut
model_a_full_t_full_soc,0.4,404,0.008683698483307696,0.008683698483307696,0.02,window_with_jump_cut
model_a_full_t_full_soc,0.4,405,0.010652478986708507,0.010652478986708507,0.02,window_with_jump_cut
model_a_full_t_full_soc,0.4,406,0.011242200852901434,0.011242200852901434,0.02,window_with_jump_cut
model_a_full_t_full_soc,0.4,407,0.011242200852901568,0.011242200852901568,0.02,window_with_jump_cut
model_a_full_t_full_soc,0.5,400,0.0026009856582681805,0.0026009856582681805,0.02,window_with_jump_cut
model_a_full_t_full_soc,0.5,401,0.0030533779719912287,0.0030533779719912287,0.02,window_with_jump_cut
model_a_full_t_full_soc,0.5,402,0.003053377971991782,0.003053377971991782,0.02,window_with_jump_cut
model_a_full_t_full_soc,0.5,403,0.0036415041913599624,0.0036415041913599624,0.02,window_with_jump_cut
model_a_full_t_full_soc,0.6,400,0.006641323619108607,0.006641323619108607,0.02,window_with_jump_cut
model_a_full_t_full_soc,0.6,401,0.006909923037969508,0.006909923037969508,0.02,window_with_jump_cut
model_a_full_t_full_soc,0.6,402,0.007375799638757971,0.007375799638757971,0.02,window_with_jump_cut
model_a_full_t_full_soc,0.6,403,0.008026773350048705,0.008026773350048705,0.02,window_with_jump_cut
model_a_full_t_full_soc,0.6,404,0.008026773350048753,0.008026773350048753,0.02,window_with_jump_cut
model_a_full_t_full_soc,0.6,405,0.013226252152942332,0.013226252152942332,0.02,window_with_jump_cut
model_a_full_t_full_soc,0.6,406,0.013226252152942968,0.013226252152942968,0.02,window_with_jump_cut
model_a_full_t_full_soc,0.6,407,0.013834022112247163,0.013834022112247163,0.02,window_with_jump_cut
model_a_full_t_full_soc,0.6,408,0.019149410721012852,0.019149410721012852,0.02,window_with_jump_cut
model_a_full_t_full_soc,0.7,400,-0.022336462071005106,0.022336462071005106,0.037014954595558744,window_with_jump_cut
model_a_full_t_full_soc,0.7,401,-0.0027123732423055035,0.0027123732423055035,0.037014954595558744,window_with_jump_cut
model_a_full_t_full_soc,0.7,402,-0.0027123732423048144,0.0027123732423048144,0.037014954595558744,window_with_jump_cut
model_a_full_t_full_soc,0.7,403,0.008753213142733805,0.008753213142733805,0.037014954595558744,window_with_jump_cut
model_a_full_t_full_soc,0.7,404,0.008998035793813072,0.008998035793813072,0.037014954595558744,window_with_jump_cut
model_a_full_t_full_soc,0.7,405,0.013809402121569564,0.013809402121569564,0.037014954595558744,window_with_jump_cut
model_a_full_t_full_soc,0.7,406,0.013809402121569746,0.013809402121569746,0.037014954595558744,window_with_jump_cut
model_a_full_t_full_soc,0.7,407,0.01516053488598559,0.01516053488598559,0.037014954595558744,window_with_jump_cut
model_a_full_t_full_soc,0.7,408,0.015160534885985965,0.015160534885985965,0.037014954595558744,window_with_jump_cut
model_a_full_t_full_soc,0.7,409,0.01919499402869711,0.01919499402869711,0.037014954595558744,window_with_jump_cut
model_a_full_t_full_soc,0.7,410,0.02040273423552514,0.02040273423552514,0.037014954595558744,window_with_jump_cut
model_a_full_t_full_soc,0.7,411,0.020785699174820912,0.020785699174820912,0.037014954595558744,window_with_jump_cut
model_a_full_t_full_soc,0.7,412,0.023338544091172485,0.023338544091172485,0.037014954595558744,window_with_jump_cut
model_a_full_t_full_soc,0.7,413,0.028072124567083884,0.028072124567083884,0.037014954595558744,window_with_jump_cut
model_a_full_t_full_soc,0.7,414,0.028072124567083884,0.028072124567083884,0.037014954595558744,window_with_jump_cut
model_a_full_t_full_soc,0.7,415,0.03701495459555787,0.03701495459555787,0.037014954595558744,window_with_jump_cut
model_a_full_t_full_soc,0.7,416,0.037014954595558744,0.037014954595558744,0.037014954595558744,window_with_jump_cut
model_a_full_t_full_soc,0.8,399,-0.06207161075289126,0.06207161075289126,0.09322428588239022,window_with_jump_cut
model_a_full_t_full_soc,0.8,400,-0.04900834006963458,0.04900834006963458,0.09322428588239022,window_with_jump_cut
model_a_full_t_full_soc,0.8,401,-0.04502728570009065,0.04502728570009065,0.09322428588239022,window_with_jump_cut
model_a_full_t_full_soc,0.8,402,-0.045027285700090486,0.045027285700090486,0.09322428588239022,window_with_jump_cut
model_a_full_t_full_soc,0.8,403,0.0030946325186557992,0.0030946325186557992,0.09322428588239022,window_with_jump_cut
model_a_full_t_full_soc,0.8,404,0.0032551478013669393,0.0032551478013669393,0.09322428588239022,window_with_jump_cut
model_a_full_t_full_soc,0.8,405,0.006698962565988273,0.006698962565988273,0.09322428588239022,window_with_jump_cut
model_a_full_t_full_soc,0.8,406,0.006698962565988438,0.006698962565988438,0.09322428588239022,window_with_jump_cut
model_a_full_t_full_soc,0.8,407,0.011981032887415508,0.011981032887415508,0.09322428588239022,window_with_jump_cut
model_a_full_t_full_soc,0.8,408,0.01373691926266425,0.01373691926266425,0.09322428588239022,window_with_jump_cut
model_a_full_t_full_soc,0.8,409,0.023339751939287876,0.023339751939287876,0.09322428588239022,window_with_jump_cut
model_a_full_t_full_soc,0.8,410,0.023339751939288146,0.023339751939288146,0.09322428588239022,window_with_jump_cut
model_a_full_t_full_soc,0.8,411,0.028664576839012523,0.028664576839012523,0.09322428588239022,window_with_jump_cut
model_a_full_t_full_soc,0.8,412,0.028664576839013172,0.028664576839013172,0.09322428588239022,window_with_jump_cut
model_a_full_t_full_soc,0.8,413,0.031586313850605965,0.031586313850605965,0.09322428588239022,window_with_jump_cut
model_a_full_t_full_soc,0.8,414,0.03209358642959487,0.03209358642959487,0.09322428588239022,window_with_jump_cut
model_a_full_t_full_soc,0.8,415,0.035602164650519984,0.035602164650519984,0.09322428588239022,window_with_jump_cut
model_a_full_t_full_soc,0.8,416,0.037752502602440584,0.037752502602440584,0.09322428588239022,window_with_jump_cut
model_a_full_t_full_soc,0.8,417,0.03775250260244224,0.03775250260244224,0.09322428588239022,window_with_jump_cut
model_a_full_t_full_soc,0.8,418,0.04288312280170013,0.04288312280170013,0.09322428588239022,window_with_jump_cut
model_a_full_t_full_soc,0.8,419,0.04614532697903297,0.04614532697903297,0.09322428588239022,window_with_jump_cut
model_a_full_t_full_soc,0.8,420,0.04900762602083859,0.04900762602083859,0.09322428588239022,window_with_jump_cut
model_a_full_t_full_soc,0.8,421,0.05957311235144667,0.05957311235144667,0.09322428588239022,window_with_jump_cut
model_a_full_t_full_soc,0.8,422,0.05957311235144689,0.05957311235144689,0.09322428588239022,window_with_jump_cut
model_a_full_t_full_soc,0.8,423,0.06889760883454696,0.06889760883454696,0.09322428588239022,window_with_jump_cut
model_a_full_t_full_soc,0.8,424,0.06889760883454718,0.06889760883454718,0.09322428588239022,window_with_jump_cut
model_a_full_t_full_soc,0.8,425,0.08306852816873914,0.08306852816873914,0.09322428588239022,window_with_jump_cut
model_a_full_t_full_soc,0.8,426,0.09322428588239022,0.09322428588239022,0.09322428588239022,window_with_jump_cut
model_a_full_t_full_soc,0.9,403,-0.01852715912038286,0.01852715912038286,0.02,window_with_jump_cut
model_a_full_t_full_soc,0.9,404,-0.01834606190817308,0.01834606190817308,0.02,window_with_jump_cut
model_a_full_t_full_soc,0.9,405,-0.015210724471237589,0.015210724471237589,0.02,window_with_jump_cut
model_a_full_t_full_soc,0.9,406,-0.015210724471237103,0.015210724471237103,0.02,window_with_jump_cut
model_a_full_t_full_soc,0.9,407,-0.010751268168058279,0.010751268168058279,0.02,window_with_jump_cut
model_a_full_t_full_soc,0.9,408,-0.00887570229817814,0.00887570229817814,0.02,window_with_jump_cut
model_a_full_t_full_soc,0.9,409,-0.0005237717683002096,0.0005237717683002096,0.02,window_with_jump_cut
model_a_full_t_full_soc,0.9,410,-0.0005237717682999146,0.0005237717682999146,0.02,window_with_jump_cut
model_a_full_t_full_soc,0.9,411,0.008792373298681723,0.008792373298681723,0.02,window_with_jump_cut
model_a_full_t_full_soc,0.9,412,0.015874598326552844,0.015874598326552844,0.02,window_with_jump_cut
model_a_full_t_full_soc,1.0,412,-0.015491681616761612,0.015491681616761612,0.02,window
model_a_full_t_full_soc,1.0,413,-0.0029106395004827573,0.0029106395004827573,0.02,window
model_a_full_t_full_soc,1.0,414,-0.002910639500481621,0.002910639500481621,0.02,window
model_a_full_t_full_soc,1.0,415,0.011662186871863258,0.011662186871863258,0.02,window
model_a_full_t_full_soc,1.1,412,-0.01691397909925834,0.01691397909925834,0.02,window_with_jump_cut
model_a_full_t_full_soc,1.1,413,-0.013491692144346767,0.013491692144346767,0.02,window_with_jump_cut
model_a_full_t_full_soc,1.1,414,-0.013491692144346389,0.013491692144346389,0.02,window_with_jump_cut
model_a_full_t_full_soc,1.1,415,-0.005559721649719513,0.005559721649719513,0.02,window_with_jump_cut
model_a_full_t_full_soc,1.1,416,0.0003962963472391738,0.0003962963472391738,0.02,window_with_jump_cut
model_a_full_t_full_soc,1.1,417,0.007523052490362075,0.007523052490362075,0.02,window_with_jump_cut
model_a_full_t_full_soc,1.1,418,0.007523052490362261,0.007523052490362261,0.02,window_with_jump_cut
