v,t,w,lm,direct_gap,indirect_gap,kx_min,ky_min,chern_total,z2,z2_reliable,phase_label,comment,z2_wilson,z2_fu_kane,wilson_winding_kx,wilson_winding_ky,fu_kane_quality,k_u_min,k_v_min
0.1,0.3,1.0,0.0,1.1999999999999993,0.7999999999999995,3.141592653589793,3.141592653589793,3.7638264702911074e-17,0,1,trivial_insulator,z2 source=fu_kane,1,0,-2.821844924477057,1.359430219619155,1.2212453270876722e-15,0.5,0.5
0.11,0.3,1.0,0.0,1.1799999999999988,0.7999999999999998,3.141592653589793,3.141592653589793,2.9232676852375706e-16,0,1,trivial_insulator,z2 source=fu_kane,0,0,0.45456678858620014,-2.391277811827687,8.881784197001252e-16,0.5,0.5
0.12,0.3,1.0,0.0,1.1599999999999988,0.7999999999999983,3.141592653589793,3.141592653589793,-2.951532503320601e-16,0,1,trivial_insulator,z2 source=fu_kane,1,0,0.507026338009929,-1.3495877636416562,1.7763568394002505e-15,0.5,0.5
0.13,0.3,1.0,0.0,1.1399999999999995,0.7999999999999992,3.141592653589793,3.141592653589793,1.521701243554785e-16,0,1,trivial_insulator,z2 source=fu_kane,1,0,-0.5269314463689365,1.1045867472864643,1.3322676295501878e-15,0.5,0.5
0.14,0.3,1.0,0.0,1.1199999999999992,0.7999999999999993,3.141592653589793,3.141592653589793,4.561204457377062e-16,0,1,trivial_insulator,z2 source=fu_kane,1,0,-0.9765486612609549,0.6572638902175364,1.1102230246251565e-15,0.5,0.5
0.15,0.3,1.0,0.0,1.0999999999999996,0.7999999999999992,3.141592653589793,3.141592653589793,5.463985257438737e-16,0,1,trivial_insulator,z2 source=fu_kane,1,0,-1.2922686897664448,-1.0608885693242305,8.881784197001252e-16,0.5,0.5
0.16,0.3,1.0,0.0,1.0799999999999987,0.7999999999999989,3.141592653589793,3.141592653589793,1.4567014964421846e-16,0,1,trivial_insulator,z2 source=fu_kane,0,0,1.512668295932771,-2.0422016325379504,1.4432899320127035e-15,0.5,0.5
0.17,0.3,1.0,0.0,1.059999999999999,0.7999999999999994,3.141592653589793,3.141592653589793,-4.471454179612426e-16,0,1,trivial_insulator,z2 source=fu_kane,-1,0,-0.0025203988729186645,-2.856830288756882,1.7763568394002505e-15,0.5,0.5
0.18,0.3,1.0,0.0,1.0399999999999994,0.7999999999999996,3.141592653589793,3.141592653589793,4.387283884281561e-16,0,1,trivial_insulator,z2 source=fu_kane,0,0,-1.9109068104106985,-1.632107057802864,2.6645352591003757e-15,0.5,0.5
0.19,0.3,1.0,0.0,1.02,0.7999999999999997,3.141592653589793,3.141592653589793,1.4178764831083612e-17,0,1,trivial_insulator,z2 source=fu_kane,0,0,-0.4863168803761232,-0.010416288684684766,1.9984014443252818e-15,0.5,0.5
0.2,0.3,1.0,0.0,0.9999999999999997,0.7999999999999999,3.141592653589793,3.141592653589793,1.0843053997758369e-16,0,1,trivial_insulator,z2 source=fu_kane,1,0,1.0636175799099432,-3.290482550556808,1.7763568394002505e-15,0.5,0.5
0.21,0.3,1.0,0.0,0.9799999999999992,0.7999999999999999,3.141592653589793,3.141592653589793,5.410572977550476e-16,0,1,trivial_insulator,z2 source=fu_kane,1,0,1.1306586166661432,1.242544223198619,1.3322676295501878e-15,0.5,0.5
0.22,0.3,1.0,0.0,0.9599999999999991,0.7999999999999992,3.141592653589793,3.141592653589793,-4.237775884034626e-16,0,1,trivial_insulator,z2 source=fu_kane,1,0,1.3109028974853332,2.9672810465678263,1.2212453270876722e-15,0.5,0.5
0.23,0.3,1.0,0.0,0.9399999999999997,0.7999999999999997,3.141592653589793,3.141592653589793,2.3672782929167977e-16,0,1,trivial_insulator,z2 source=fu_kane,1,0,3.020235026174977,2.8842720990934425,1.7763568394002505e-15,0.5,0.5
0.24,0.3,1.0,0.0,0.9199999999999993,0.7999999999999993,3.141592653589793,3.141592653589793,4.844713973851862e-17,0,1,trivial_insulator,z2 source=fu_kane,-1,0,-3.1506095505553717,3.529212680223007,8.881784197001252e-16,0.5,0.5
0.25,0.3,1.0,0.0,0.8999999999999999,0.8000000000000003,3.141592653589793,3.141592653589793,4.700854549005346e-16,0,1,trivial_insulator,z2 source=fu_kane,-1,0,1.2860271362137734,-0.16707592554956419,9.992007221626409e-16,0.5,0.5
0.26,0.3,1.0,0.0,0.8799999999999998,0.7999999999999998,3.141592653589793,3.141592653589793,-1.2855971956056413e-16,0,1,trivial_insulator,z2 source=fu_kane,1,0,1.45677515601737,0.7640977817037616,1.1102230246251565e-15,0.5,0.5
