ky,nu_x_1,nu_x_2,nu_x_3,nu_x_4
-3.141592653589793,0.1381136505864754,0.33506814608821806,0.6584517905135652,0.8683664128117414
-3.0793828980731637,0.2448464553417897,0.28582347358614363,0.7044440261606507,0.7648860449114163
-3.017173142556534,0.2067111915007875,0.2733745027901072,0.7092339895927771,0.8106803161163282
-2.9549633870399044,0.23496156601862916,0.3117947364401643,0.6841297904656998,0.7691139070755073
-2.892753631523275,0.17404277440133895,0.3760485799309328,0.6292801567144559,0.8206284889532718
-2.8305438760066455,0.18189588316716213,0.32796313250550924,0.656750228399472,0.8333907559278569
-2.7683341204900156,0.3266953327424875,0.4064092244246784,0.5987194274856298,0.6681760153472045
-2.706124364973386,0.16247519524593831,0.24781825409115252,0.7756293155311761,0.8140772351317335
-2.6439146094567567,0.25385099943466416,0.3944367831237085,0.6095256569692932,0.7421865604723347
-2.581704853940127,0.12149883499440725,0.35088694511081225,0.6554005676610738,0.8722136522337066
-2.5194950984234974,0.0674076072936683,0.12930033440331565,0.8632332475497856,0.9400588107532298
-2.457285342906868,0.21842492577977315,0.2772285754030529,0.7208315195906365,0.7835149792265373
-2.395075587390238,0.1807396538265466,0.3478339399146208,0.64590848866693,0.8255179175919027
-2.3328658318736086,0.2519078072260247,0.31186677636236954,0.683918278287464,0.752307138124142
-2.270656076356979,0.11747362336810682,0.28481757896235876,0.7260322482528005,0.8716765494167342
-2.2084463208403498,0.11262856474970073,0.16924677893963772,0.8195315421901348,0.898593114120527
-2.1462365653237203,0.22150820432769733,0.2634181192205722,0.7257609433956723,0.7893127330560586
-2.0840268098070904,0.22933461271077032,0.30717713421529247,0.7126530123363366,0.7508352407376002
-2.021817054290461,0.21129324914098707,0.3082063404256225,0.6905909137153141,0.7899094967180756
-1.9596072987738313,0.1281972449955361,0.29041076244386155,0.7063265029279449,0.875065489632657
-1.897397543257202,0.2001141797607339,0.3486046107362844,0.6519404858303262,0.7993407236726552
-1.8351877877405722,0.22436250220502302,0.44170572812246095,0.5594985249517583,0.7744332447207575
-1.7729780322239428,0.17136171238227804,0.20419848990434195,0.7989353872697303,0.82550441044365
-1.7107682767073131,0.19747631772036056,0.34021336151005166,0.6822665234016964,0.7800437973678915
-1.6485585211906835,0.17842935064945661,0.3268835575190393,0.667680071387127,0.8270070204443771
-1.586348765674054,0.15934142664988155,0.3198504043788278,0.677446946340477,0.843361222630814
-1.5241390101574244,0.2855021039147732,0.41220328362781256,0.580229858791951,0.7220647536654627
-1.461929254640795,0.15345081233500157,0.24636707073896388,0.7532563290407841,0.8469257878852505
-1.3997194991241653,0.10926895544352565,0.20418199287359184,0.7977745870663854,0.888774464616497
-1.3375097436075358,0.16504536443376164,0.19779501043489825,0.7867868221030079,0.8503728030283324
-1.2752999880909062,0.1404502862525288,0.35305432630058925,0.6561644456155592,0.8503309418313227
-1.2130902325742767,0.2287937517272324,0.27878367323103975,0.6911581836813802,0.8012643913603472
-1.150880477057647,0.22355521670086984,0.37366040608616474,0.6308660582922077,0.7719183189207574
-1.0886707215410176,0.1924562588316841,0.26974972603869707,0.7542618822295695,0.7835321329000492
-1.0264609660243877,0.09023942556895351,0.36614654214204145,0.6357792173575354,0.907834814931469
-0.9642512105077583,0.13143779727950655,0.25943384149570453,0.7389251242888178,0.8702032369359711
-0.9020414549911289,0.089861557159709,0.25689462006867175,0.7380199565663301,0.9152238662052892
-0.8398316994744994,0.20402397016465454,0.2701564404163492,0.7319895056175085,0.7938300838014878
-0.7776219439578695,0.3665441193748548,0.4009509707878168,0.5997592471541625,0.6327456626831662
-0.7154121884412401,0.05924420215705956,0.18019692290459338,0.8245555085770275,0.9360033663613196
-0.6532024329246107,0.19030268172766776,0.23362606177812398,0.7563781728148131,0.819693083679395
-0.5909926774079808,0.1864501649703254,0.32017864577563787,0.6799385301975946,0.813432659056443
-0.5287829218913513,0.2600856836305595,0.37507971249977345,0.6195340732436366,0.7453005306260301
-0.4665731663747219,0.15408976171245062,0.23753811381705497,0.7533564144807356,0.8550157099897593
-0.40436341085809246,0.08575199768253124,0.18049115021483028,0.8174213455982406,0.9163355065043982
-0.3421536553414626,0.14038333617395612,0.26690361845697586,0.73596893791031,0.8567441074587584
-0.27994389982483314,0.10297017642462315,0.27855785689539847,0.7245182963253831,0.8939536703545947
-0.2177341443082037,0.324003588110132,0.36622368491222324,0.6366700688847378,0.6731026580929067
-0.15552438879157382,0.07592180988534827,0.1775654576114506,0.8163904036759719,0.9301223288272294
-0.09331463327494438,0.07568842768067828,0.23681852762778183,0.7630477669416792,0.9244452777498606
-0.03110487775831494,0.16143005695102963,0.2746914221868189,0.7269660330058919,0.8369124878562594
0.031104877758314498,0.228238412487619,0.2953101432689677,0.6983408854301755,0.7781105588132383
0.09331463327494438,0.10953470179929246,0.3177564615518546,0.6821254420799807,0.8905833945688723
0.15552438879157382,0.24963122981741806,0.394506458651904,0.6087983407431958,0.747063970787482
0.21773414430820326,0.07141305633333545,0.3834247795736813,0.6152644588846163,0.9298977052083671
0.2799438998248327,0.20627937589962847,0.3151829398961865,0.6994258389627859,0.7791118452413994
0.3421536553414626,0.09899427765200756,0.2217171175681033,0.7823588989243443,0.8969297058555452
0.404363410858092,0.3150435640704341,0.3958363236145771,0.5999146383991212,0.6892054739158675
0.46657316637472146,0.1283764580494815,0.4103928735380881,0.5887468566116592,0.8724838118007714
0.5287829218913513,0.15334930021311724,0.2587365632786197,0.7381572145701545,0.8497569219381084
0.5909926774079808,0.22081640811050932,0.2948697680859189,0.7076480939842283,0.7766657298193431
0.6532024329246102,0.19548761019193267,0.35721912619781904,0.6454226576042539,0.8018706060059944
0.7154121884412397,0.11616649719628998,0.34453265811190925,0.6527508370944042,0.8865500075973963
0.7776219439578695,0.16186192300631974,0.30822591670183974,0.6861438573580765,0.8437683029337643
0.839831699474499,0.2049798939594976,0.2351772875883404,0.7490248015273289,0.810818016924834
0.9020414549911289,0.22864424136218345,0.27346765156218,0.7073921005329391,0.7904960065426976
0.9642512105077579,0.284134939617103,0.35373465011279986,0.6429224586042568,0.7192079516658403
1.0264609660243877,0.13152205898152486,0.2189581660286245,0.7873686687938549,0.8621511061959961
1.0886707215410176,0.17652235781567951,0.2533792425311106,0.7585553444118384,0.8115430552413717
1.1508804770576466,0.12712365550625832,0.16645243806260862,0.8301388876235276,0.8762850188076056
1.2130902325742765,0.09212720770934756,0.17580248227340048,0.8188929949811785,0.9131773150360738
1.2752999880909055,0.1717481916094803,0.3483753696485571,0.6543674701681563,0.8255089685738064
1.3375097436075354,0.06787314393600265,0.28946557876924256,0.7069493965470899,0.935711880747665
1.3997194991241653,0.12452827807377677,0.2368228188886278,0.7872793885277884,0.8513695145098071
1.4619292546407943,0.1464457778306138,0.20825911297135954,0.7846847927150384,0.8606103164829884
1.5241390101574241,0.12983273405343207,0.23825579000825414,0.76545039200937,0.8664610839289439
1.586348765674054,0.22679222895285708,0.43927409664987377,0.5563845750603338,0.7775490993369352
1.648558521190683,0.16585019492294914,0.41884540901548567,0.582303283892678,0.8330011121688874
1.710768276707313,0.267700444633814,0.40732648718614717,0.5961264555027743,0.7288466126772645
1.7729780322239428,0.10836051842117644,0.19190670464812862,0.8285983116740812,0.8711344652566138
1.8351877877405718,0.0973410688704445,0.2741884144147298,0.712215734423825,0.916254782291001
1.8973975432572017,0.07314167957874054,0.22148449280778812,0.7659865532982272,0.9393872743152439
1.9596072987738316,0.11791132635997634,0.3503132663209811,0.6447137008559949,0.8870617064630477
2.0218170542904605,0.15520164193337005,0.2673446291764568,0.7602290565943813,0.8172246722957914
2.0840268098070904,0.08366618839371599,0.22126683157820823,0.7903635201932656,0.9047034598348103
2.1462365653237194,0.06902521758283219,0.28985637273988635,0.6997649338693592,0.9413534758079223
2.2084463208403493,0.24132990086382042,0.29363669571778295,0.7106782877310028,0.7543551156873934
2.270656076356979,0.1554645044181709,0.363641386787939,0.6313739003828152,0.8495202084110743
2.332865831873608,0.16603798862265,0.3455443724490115,0.6548745063087059,0.8335431326196325
2.395075587390238,0.1593419727810777,0.2381473306024828,0.7704137149502661,0.8320969816661731
2.457285342906868,0.22319910152594416,0.3681365273902574,0.6270269169493996,0.7816374541343991
2.519495098423497,0.2828310293579581,0.36260427282820246,0.6590529559127201,0.6955117419011194
2.581704853940127,0.15215536176677463,0.4812469457329859,0.5192038585475685,0.8473938339526708
2.6439146094567567,0.14899904551692986,0.2753720272167581,0.7279103120658696,0.8477186152004424
2.7061243649733857,0.23195554259860734,0.37727988327420453,0.6211631425272616,0.7696014315999264
2.7683341204900156,0.28009426313720875,0.36704939801577413,0.6461481722360267,0.70670816661099
2.8305438760066455,0.20341006093616154,0.2928523284069404,0.704149398416806,0.799588212240092
2.8927536315232745,0.1277911575651877,0.32326507318928605,0.7009542924168287,0.8479894768286974
2.9549633870399044,0.10158539154433298,0.28283749113233037,0.7282166467708694,0.8873604705524674
3.0171731425565333,0.18463605216467918,0.2302676971852812,0.7423429950128195,0.84275325563722
3.0793828980731632,0.16936632927523315,0.38066988831008103,0.620231271494179,0.8297325109205069
