kx,nu_y_1,nu_y_2,nu_y_3,nu_y_4
-3.141592653589793,0.05146819125115068,0.14797843123121515,0.8604010954794894,0.9401522820381445
-3.0793828980731637,0.2034305452601417,0.22897141530969659,0.7584370356165663,0.8091610038135957
-3.017173142556534,0.1576380325173962,0.3115289724037984,0.6992899334572272,0.8315430616215786
-2.9549633870399044,0.11737106439425408,0.2971899997731586,0.7268738668561885,0.8585650689763993
-2.892753631523275,0.10670131840071755,0.21499619113478932,0.7854139349251967,0.8928885555392968
-2.8305438760066455,0.22431432330837223,0.30056181900843076,0.7200857411394739,0.7550381165437228
-2.7683341204900156,0.16824780403675263,0.39512344886475503,0.6013120664776159,0.8353166806208758
-2.706124364973386,0.16512736018666932,0.4003920658160818,0.6008700376849724,0.8336105363122772
-2.6439146094567567,0.05363090860959915,0.08544208774762167,0.8901792397457334,0.9707477638970455
-2.581704853940127,0.22012329198474578,0.2668454857687751,0.7111179509400477,0.8019132713064316
-2.5194950984234974,0.0919038889413699,0.18979177842608136,0.7995934516513185,0.9187108809812301
-2.457285342906868,0.2449688489309777,0.3270597020519692,0.671467584398422,0.7565038646186314
-2.395075587390238,0.3297856983716173,0.403287811936556,0.6068958397872716,0.660030649904555
-2.3328658318736086,0.28763638171910005,0.329028907779753,0.6665928312987366,0.7167418792024103
-2.270656076356979,0.08336164977295285,0.2245414813536168,0.7719874383678783,0.9201094305055516
-2.2084463208403498,0.1648371964022342,0.2873879038814354,0.7168572334903192,0.8309176662260113
-2.1462365653237203,0.2466332624857026,0.3676330435823539,0.6284533451336456,0.7572803487982976
-2.0840268098070904,0.20175648067639154,0.3732897386948341,0.6236266408908664,0.8013271397379078
-2.021817054290461,0.18599184358325654,0.32970271864474937,0.6724512879525597,0.8118541498194344
-1.9596072987738313,0.15601409126386878,0.29844970575072616,0.7069863406800949,0.8385498623053103
-1.897397543257202,0.26175221735157883,0.2983545916252785,0.7035678936819061,0.7363252973412366
-1.8351877877405722,0.27997807413450554,0.3021616970579023,0.6933290608954197,0.7245311679121724
