ky,nu_x_1,nu_x_2,nu_x_3,nu_x_4
-3.141592653589793,0.130798941156979,0.21535532333333576,0.7820253838029939,0.8718203517066914
-3.0793828980731637,0.15532220452127007,0.25125415451994804,0.7498842809168378,0.843539360041944
-3.017173142556534,0.04293059596295195,0.21400663033065123,0.7773117214153308,0.9657510522910661
-2.9549633870399044,0.1617970199617743,0.28256239087437746,0.7125340708308925,0.8431065183329555
-2.892753631523275,0.24684693664043522,0.3837338675544869,0.636179023616914,0.7332401721881632
-2.8305438760066455,0.13610591961920498,0.1926247195195908,0.8020285621165378,0.8692407987446661
-2.7683341204900156,0.2085222539000609,0.3829004230055477,0.5917879310956848,0.8167893919987069
-2.706124364973386,0.1813424940693882,0.22393107846630894,0.7825375733350992,0.8121888541292037
-2.6439146094567567,0.2696771302371733,0.35456293013801704,0.6485986893702773,0.7271612502545319
-2.581704853940127,0.1674040001038406,0.2674822001242278,0.7369223953212023,0.8281914044507293
-2.5194950984234974,0.14628033263051182,0.2158048026882523,0.8034916738327991,0.8344231908484363
-2.457285342906868,0.19132158172325547,0.35475726570545146,0.6247714525226564,0.8291497000486364
-2.395075587390238,0.24664152463072736,0.3647779314969238,0.6317569571890422,0.7568235866833065
-2.3328658318736086,0.18772061715462038,0.2961812206799504,0.7059737752737301,0.810124386891699
-2.270656076356979,0.2847579939630307,0.3319953500798787,0.6464807409976108,0.7367659149594796
-2.2084463208403498,0.060246617645814425,0.41580522909600104,0.5857835434815731,0.9381646097766115
-2.1462365653237203,0.2686533177733167,0.34349754839120933,0.659027532293722,0.7288216015417518
-2.0840268098070904,0.25614864069503807,0.3986138403303642,0.6147771512554396,0.7304603677191579
-2.021817054290461,0.24114785890393825,0.29580087405500943,0.6905589204773128,0.7724923465637401
-1.9596072987738313,0.17145799867264463,0.2581752149065713,0.7203217683774294,0.8500450180433547
-1.897397543257202,0.24869290466392815,0.4318012319007523,0.5622568931934606,0.7572489702418596
-1.8351877877405722,0.04794989583143238,0.29368855432877344,0.7001896980668484,0.9581718517729457
-1.7729780322239428,0.1233062775658603,0.25146066157117253,0.7347031567860722,0.8905299040768958
-1.7107682767073131,0.14173804238850665,0.24397165335178891,0.7559187791157511,0.8583715251439537
-1.6485585211906835,0.052758177995915236,0.2422630873280715,0.7583224948122012,0.9466562398638128
-1.586348765674054,0.3256811966995198,0.3474911138641169,0.6433685900544449,0.6834590993819183
-1.5241390101574244,0.269390417573851,0.3280265981858531,0.6658920240738275,0.7366909601664684
-1.461929254640795,0.20168061387857747,0.2765185927342002,0.7283539156430894,0.7934468777441328
-1.3997194991241653,0.18754905112879022,0.26314005633371684,0.7596296985849329,0.7896811939525595
-1.3375097436075358,0.20746930116245782,0.3844508635393933,0.615918244514313,0.7921615907838365
-1.2752999880909062,0.1263234029082839,0.245623852722712,0.7694104130210646,0.8586423313479401
-1.2130902325742767,0.3171921955514521,0.3740066062554068,0.6062035257340994,0.7025976724590418
-1.150880477057647,0.15881651965697022,0.2979909101489294,0.7007949222244179,0.8423976479696822
-1.0886707215410176,0.14403531741430492,0.37257962787530485,0.6251335015654336,0.858251553144957
-1.0264609660243877,0.1934570667702704,0.25019182419514463,0.7437136879771029,0.812637421057482
-0.9642512105077583,0.22980392717492928,0.28859457722981885,0.7113488056717161,0.7702526899235358
-0.9020414549911289,0.1580329247111483,0.2399769781982144,0.7621110626419009,0.8398790344487368
-0.8398316994744994,0.26304526640536685,0.30753605548403035,0.6853229419352687,0.7440957361753338
-0.7776219439578695,0.07390308242611607,0.25620869664661927,0.7455415732699262,0.9243466476573384
-0.7154121884412401,0.2173866702298973,0.2562468626792353,0.7488110158742397,0.7775554512166275
-0.6532024329246107,0.14482428544265097,0.3679587114157814,0.6355510827806092,0.8516659203609587
-0.5909926774079808,0.18697337075561116,0.22612350755197314,0.7627003920976815,0.8242027295947342
-0.5287829218913513,0.15797217377866454,0.3377991396873343,0.6594545125169777,0.8447741740170243
-0.4665731663747219,0.169011446546425,0.3091929026389242,0.6829456912026399,0.8388499596120107
-0.40436341085809246,0.03276146912400649,0.4687778999520708,0.5315900600089665,0.9668705709149559
-0.3421536553414626,0.18915078865527274,0.3861103192544085,0.6128132862900121,0.8119256058003057
-0.27994389982483314,0.2024339436348477,0.2893616248478142,0.7098686508162186,0.79833578070112
-0.2177341443082037,0.211759242771488,0.41071675639153693,0.5959506145133067,0.781573386323668
-0.15552438879157382,0.2650234934832283,0.3229873964069408,0.6710125610403219,0.7409765490695097
-0.09331463327494438,0.16200820590457324,0.19558777349535908,0.8125154504349562,0.8298885701651116
-0.03110487775831494,0.2127007338731714,0.25860534351556325,0.740122893669583,0.7885710289416823
0.031104877758314498,0.2924698056348655,0.38602894728781123,0.6147316930574909,0.7067695540198325
0.09331463327494438,0.31351295060676443,0.382657533489256,0.618987380547638,0.6848421353563421
0.15552438879157382,0.1794954585639336,0.3198538582742801,0.6787294992323367,0.8219211839294489
0.21773414430820326,0.3043979074239482,0.44190998879688403,0.551444154484154,0.7022479492950137
0.2799438998248327,0.1797068908964415,0.3199113674986353,0.6809567799095674,0.8194249616953555
0.3421536553414626,0.26820841338010504,0.3675804414740756,0.6447405923603267,0.7194705527854923
0.404363410858092,0.11664266125159108,0.2677392523800115,0.7353309222867225,0.880287164081675
0.46657316637472146,0.1730141201367901,0.2823412556796134,0.7189179655540472,0.8257266586295493
0.5287829218913513,0.24193718956321933,0.253126991252568,0.736159383734284,0.7687764354499284
0.5909926774079808,0.17777686039652177,0.3376976912181085,0.6597380173480778,0.824787431037292
0.6532024329246102,0.12582180573737553,0.4879020819688623,0.5131955565430102,0.873080555750752
0.7154121884412397,0.14218886187009872,0.4623810781081654,0.5357024956577094,0.8597275643640258
0.7776219439578695,0.1738711109023262,0.298524858371455,0.6954906781134034,0.8321133526128154
0.839831699474499,0.21140334775846892,0.32475080005395135,0.6709013737188881,0.7929444784686914
0.9020414549911289,0.2299927601606986,0.28781172472634664,0.7131683418549587,0.769027173257996
0.9642512105077579,0.21828137398754152,0.2866988768530675,0.7178719375566401,0.7771478116027508
1.0264609660243877,0.21898849220850353,0.27259145594881534,0.7315404097102589,0.7768796421324226
1.0886707215410176,0.14359130317362254,0.37362347639102633,0.6225711335792161,0.8602140868561349
1.1508804770576466,0.14681840265351792,0.18277680610037533,0.8223456081484491,0.8480591830976572
1.2130902325742765,0.3256366305374159,0.4243114870550313,0.5742769378360513,0.6757749445715017
1.2752999880909055,0.032335483385791425,0.13573731996226995,0.895984446010825,0.9359427506411137
1.3375097436075354,0.3200336786661881,0.4059255805821026,0.5800075904008708,0.6940331503508386
1.3997194991241653,0.12485803071696724,0.28517860393946504,0.7132881963540292,0.8766751689895385
1.4619292546407943,0.12280938188512562,0.3523744523700013,0.6448436686484502,0.8799724970964227
1.5241390101574241,0.2225078308836165,0.323968529422616,0.6907757882323754,0.762747851461391
1.586348765674054,0.1461730853787373,0.2516278048073378,0.7333757442557564,0.868823365558168
1.648558521190683,0.18229498950160222,0.320493774683772,0.6815470606389787,0.8156641751756468
1.710768276707313,0.12756845214617615,0.1693265479601413,0.8269412750596743,0.8761637248340078
1.7729780322239428,0.16087410538398367,0.33958736975684095,0.6564227407057389,0.8431157841534366
1.8351877877405718,0.10964139616432668,0.41698345638973916,0.5918537320983832,0.8815214153475508
1.8973975432572017,0.1998206946631852,0.2889117026217146,0.7084608252669318,0.8028067774481688
1.9596072987738316,0.11191489514405209,0.2090544760920807,0.7796170730458976,0.8994135557179697
2.0218170542904605,0.07934845506141212,0.18581657651268754,0.8016570039068777,0.9331779645190227
