kx,nu_y_1,nu_y_2,nu_y_3,nu_y_4
-3.141592653589793,0.15169457401180844,0.23803641146722893,0.7673197348168972,0.842949279704066
-3.0793828980731637,0.07602695668160007,0.38287531377054945,0.607289731285188,0.9338079982626624
-3.017173142556534,0.12869823703402536,0.31076979867293336,0.7014270371902487,0.8591049271027922
-2.9549633870399044,0.2413203874316913,0.32231447024347504,0.6644036435199869,0.7719614988048461
-2.892753631523275,0.26202318756823934,0.3482512797801234,0.6409654730623151,0.7487600595893226
-2.8305438760066455,0.23198106581308142,0.3057358766050117,0.6794071787368057,0.7828758788451011
-2.7683341204900156,0.19970667846889967,0.33689739703405003,0.7099752638255381,0.7534206606715121
-2.706124364973386,0.17403956263621687,0.3135395471680479,0.6916091513757208,0.8208117388200142
-2.6439146094567567,0.1425324593216481,0.2654241193573234,0.7188749394682517,0.8731684818527761
-2.581704853940127,0.1669760807395207,0.35622914043516013,0.6430818206980793,0.8337129581272396
-2.5194950984234974,0.332673967953385,0.38378042158198533,0.6233858068121404,0.6601598036524892
-2.457285342906868,0.26591916005874544,0.4647244144964279,0.5319575356866532,0.7373988897581735
-2.395075587390238,0.12297092517047675,0.40207497923058955,0.5956463358473063,0.8793077597516274
-2.3328658318736086,0.18798766238023853,0.3812351619775223,0.6177911038796048,0.8129860717626348
-2.270656076356979,0.2022319522717038,0.328192732623954,0.6736138036816963,0.7959615114226458
-2.2084463208403498,0.2681818483072075,0.36967959295414954,0.6683422071878253,0.6937963515508171
-2.1462365653237203,0.19958643309462928,0.4369121116680392,0.5525482076027017,0.8109532476346301
-2.0840268098070904,0.1379099954122288,0.4625697676806028,0.5354967498692378,0.8640234870379307
-2.021817054290461,0.055645756935194926,0.276220458901835,0.7154846201353431,0.9526491640276259
-1.9596072987738313,0.2132412124164191,0.3282438328340849,0.680144912989668,0.7783700417598283
-1.897397543257202,0.2732281428803266,0.30161369048618003,0.6827667398806193,0.7423914267528738
-1.8351877877405722,0.193972810026502,0.2707324476373522,0.738698788041988,0.7965959542941572
-1.7729780322239428,0.289263024271955,0.4162473982036652,0.6087496229364957,0.6857399545878842
