v,alpha,state_index,energy
0.6,0.5,17,-1.29640727216975
0.6,0.5,18,-1.2714720438195384
0.6,0.5,19,-1.236658605832366
0.6,0.5,20,-1.2130180303133686
0.6,0.5,21,-1.1943645071888502
0.6,0.5,22,-1.1506212458136829
0.6,0.5,23,-1.147521502245758
0.6,0.5,24,-1.0697113218692222
0.6,0.5,25,-1.0628602164472554
0.6,0.5,26,-1.0474330161630268
0.6,0.5,27,-1.0471011055213273
0.6,0.5,28,-0.9852975421496045
0.6,0.5,29,-0.9768320845379711
0.6,0.5,30,-0.9675221283729427
0.6,0.5,31,-0.8104635419287277
0.6,0.5,32,-0.7610285440170298
0.6,0.5,33,-0.7583561719328279
0.6,0.5,34,-0.7384305799522314
0.6,0.5,35,-0.7205927481496388
0.6,0.5,36,-0.7199540729103265
0.6,0.5,37,-0.6959036875448336
0.6,0.5,38,-0.6473144830944748
0.6,0.5,39,-0.5232772570380126
0.6,0.5,40,-0.3026049240341162
0.6,0.5,41,-0.29919264929370937
0.6,0.5,42,-0.15009172456467448
0.6,0.5,43,-0.14989163967631186
0.6,0.5,44,-0.08258399276475807
0.6,0.5,45,-0.08161250354703752
0.6,0.5,46,-0.07682228609085023
0.6,0.5,47,-0.07359545595404486
0.6,0.5,48,-0.06847735096576546
0.6,0.5,49,-0.03902542169245458
0.6,0.5,50,-0.022354554912749458
0.6,0.5,51,-0.0219491326912314
0.6,0.5,52,-0.014409706647893204
0.6,0.5,53,-0.006523985206841026
0.6,0.5,54,0.006542367447384969
0.6,0.5,55,0.014881466923629868
0.6,0.5,56,0.0709462085033251
0.6,0.5,57,0.08815844010121006
0.6,0.5,58,0.2538852116150063
0.6,0.5,59,0.3959230705008993
0.6,0.5,60,0.5383118351322551
0.6,0.5,61,0.556968340677609
0.6,0.5,62,0.6008301708964515
0.6,0.5,63,0.605368233618504
0.6,0.5,64,0.608834387279111
0.6,0.5,65,0.6104261620046262
0.6,0.5,66,0.6201596453767578
0.6,0.5,67,0.7678212825650936
0.6,0.5,68,0.7869738299896661
0.6,0.5,69,0.8201926106665475
0.6,0.5,70,0.8518474290402838
0.6,0.5,71,0.8610679912890362
0.6,0.5,72,0.8614253286581078
0.6,0.5,73,0.8628210356698041
0.6,0.5,74,0.9677106138924358
0.6,0.5,75,0.9682354205413954
0.6,0.5,76,1.0190902685077625
0.6,0.5,77,1.0292528275536317
0.6,0.5,78,1.1026193158090654
0.6,0.5,79,1.1803812978859531
0.6,0.5,80,1.183264462765555
0.6,0.5,81,1.2312785154309511
0.6,0.5,82,1.2713754572652944
0.6,0.5,83,1.4125214246504296
0.6,0.5,84,1.4625481616444342
0.6,0.5,85,1.4641970289454378
0.6,0.5,86,1.5117229270892598
0.6,0.5,87,1.514077679793283
0.6,0.5,88,1.6062871288629346
0.6,0.5,89,1.6245761694758938
0.6,0.5,90,1.6445859796893318
0.6,0.5,91,1.6446121181590945
0.6,0.5,92,1.68422358081525
0.6,0.5,93,1.685154368518398
0.6,0.5,94,1.7543306103801666
0.6,0.5,95,1.7653483678541964
0.6,0.5,96,1.7692814040239024
0.6,0.5,97,1.874695776923428
0.6,0.5,98,1.8801786719809082
0.6,0.5,99,1.975614033700438
0.6,0.75,0,-1.6127088082225707
0.6,0.75,1,-1.578153419727343
0.6,0.75,2,-1.555846198856185
0.6,0.75,3,-1.5550995890931674
0.6,0.75,4,-1.5527160134337
0.6,0.75,5,-1.5501096260263723
0.6,0.75,6,-1.547365572936946
0.6,0.75,7,-1.547043960740735
0.6,0.75,8,-1.5419235702743146
0.6,0.75,9,-1.4677849852764295
0.6,0.75,10,-1.432647964525386
0.6,0.75,11,-1.4310111722173122
0.6,0.75,12,-1.3927361814041193
0.6,0.75,13,-1.392084215935196
0.6,0.75,14,-1.392025754775043
0.6,0.75,15,-1.391722145574888
0.6,0.75,16,-1.350385164366333
0.6,0.75,17,-1.3468998437098032
0.6,0.75,18,-1.3047017002892154
0.6,0.75,19,-1.3021583918191166
0.6,0.75,20,-1.2368472353980526
0.6,0.75,21,-1.19233258577953
0.6,0.75,22,-1.177557868016918
0.6,0.75,23,-1.1250769629422268
0.6,0.75,24,-1.0901681077598961
0.6,0.75,25,-1.0872852631397196
0.6,0.75,26,-1.0802653077564484
0.6,0.75,27,-1.072274866557103
0.6,0.75,28,-1.0311084674127025
0.6,0.75,29,-1.031052988070638
0.6,0.75,30,-0.9547264589190234
0.6,0.75,31,-0.8077193922318229
0.6,0.75,32,-0.791158994121109
0.6,0.75,33,-0.7894039419275467
0.6,0.75,34,-0.7792918665703557
0.6,0.75,35,-0.7414657866059584
0.6,0.75,36,-0.7410589495376354
0.6,0.75,37,-0.6903211699811516
0.6,0.75,38,-0.6625740717646362
0.6,0.75,39,-0.4976488220524742
0.6,0.75,40,-0.30057810599915435
0.6,0.75,41,-0.3000275809901406
0.6,0.75,42,-0.22508860986713372
0.6,0.75,43,-0.22485768970239642
0.6,0.75,44,-0.1036027843057956
0.6,0.75,45,-0.10312624256481176
0.6,0.75,46,-0.09261641583695417
0.6,0.75,47,-0.09157236211339409
0.6,0.75,48,-0.06683933929662476
0.6,0.75,49,-0.05079660456181336
0.6,0.75,50,-0.0506272102541427
0.6,0.75,51,-0.04863585916763052
0.6,0.75,52,-0.036141516089460965
0.6,0.75,53,-0.0318582186150847
0.6,0.75,54,0.008569791631726553
0.6,0.75,55,0.01136661741398375
0.6,0.75,56,0.08498254426660341
0.6,0.75,57,0.12499783462016742
0.6,0.75,58,0.2235842268966166
0.6,0.75,59,0.4500344156876682
0.6,0.75,60,0.5099070761307462
0.6,0.75,61,0.5445010798633849
0.6,0.75,62,0.5748328550241576
0.6,0.75,63,0.5753062867275333
0.6,0.75,64,0.5765615408358951
0.6,0.75,65,0.5818835423859293
0.6,0.75,66,0.5830762172042256
0.6,0.75,67,0.7155259505464842
0.6,0.75,68,0.7747860393130555
0.6,0.75,69,0.7919861913583063
0.6,0.75,70,0.810406722938653
0.6,0.75,71,0.8109900917619526
0.6,0.75,72,0.8395678631683665
0.6,0.75,73,0.8725382642517228
0.6,0.75,74,0.9037143263821621
0.6,0.75,75,0.9551681111307874
0.6,0.75,76,0.9605604285734859
0.6,0.75,77,1.0209105706020833
0.6,0.75,78,1.0305084767763815
0.6,0.75,79,1.2141430586322364
0.6,0.75,80,1.2148864340915544
0.6,0.75,81,1.29176861102547
0.6,0.75,82,1.3103355060025503
0.6,0.75,83,1.475277217691655
0.6,0.75,84,1.4980043172819022
0.6,0.75,85,1.4987559011684903
0.6,0.75,86,1.5584590511952006
0.6,0.75,87,1.5591153645294449
0.6,0.75,88,1.6726018688278
0.6,0.75,89,1.6802208371330334
0.6,0.75,90,1.680230147757454
0.6,0.75,91,1.6812372884239317
0.6,0.75,92,1.729754407639586
0.6,0.75,93,1.7301721248862125
0.6,0.75,94,1.82247691945112
0.6,0.75,95,1.8248015007980187
0.6,0.75,96,1.8291955356512268
0.6,0.75,97,1.945774371800533
0.6,0.75,98,1.9483795730875149
0.6,0.75,99,2.048974822546642
0.6,1.0,0,-1.5588761805168956
0.6,1.0,1,-1.5479284566406835
0.6,1.0,2,-1.5479284566406828
0.6,1.0,3,-1.5469888974020374
0.6,1.0,4,-1.546988897402037
0.6,1.0,5,-1.5467398451228305
0.6,1.0,6,-1.5467398451228294
0.6,1.0,7,-1.5403040288651166
0.6,1.0,8,-1.5403040288651166
0.6,1.0,9,-1.522498797093017
0.6,1.0,10,-1.4417031268223321
0.6,1.0,11,-1.4075012367548225
0.6,1.0,12,-1.4075012367548225
0.6,1.0,13,-1.400981166008412
0.6,1.0,14,-1.4009811660084115
0.6,1.0,15,-1.3682593940057586
0.6,1.0,16,-1.3682593940057584
0.6,1.0,17,-1.3626014393538102
0.6,1.0,18,-1.3626014393538097
0.6,1.0,19,-1.2961198650295436
0.6,1.0,20,-1.2693495583702104
0.6,1.0,21,-1.2163533052316926
0.6,1.0,22,-1.2163533052316917
0.6,1.0,23,-1.1079230098268316
0.6,1.0,24,-1.1079230098268316
0.6,1.0,25,-1.1056685632610401
0.6,1.0,26,-1.1056685632610397
0.6,1.0,27,-1.0887339703052674
0.6,1.0,28,-1.0666459478060548
0.6,1.0,29,-1.0666459478060548
0.6,1.0,30,-0.938537522956988
0.6,1.0,31,-0.8205340911765728
0.6,1.0,32,-0.8205340911765722
0.6,1.0,33,-0.8203932325023203
0.6,1.0,34,-0.8203932325023201
0.6,1.0,35,-0.7582029747464349
0.6,1.0,36,-0.7582029747464337
0.6,1.0,37,-0.6739829637281264
0.6,1.0,38,-0.6739829637281245
0.6,1.0,39,-0.4760972731213438
0.6,1.0,40,-0.30221135824049195
0.6,1.0,41,-0.3000864640377037
0.6,1.0,42,-0.30008646403770367
0.6,1.0,43,-0.2977886417595068
0.6,1.0,44,-0.1228648070526286
0.6,1.0,45,-0.12286480705262853
0.6,1.0,46,-0.10695551438932328
0.6,1.0,47,-0.10695551438932327
0.6,1.0,48,-0.07926882261223318
0.6,1.0,49,-0.07926882261223313
0.6,1.0,50,-0.059911975130847395
0.6,1.0,51,-0.059911975130847124
0.6,1.0,52,-0.05778408425185618
0.6,1.0,53,-0.057784084251855904
0.6,1.0,54,0.005536270880565183
0.6,1.0,55,0.005536270880565969
0.6,1.0,56,0.08881918189911756
0.6,1.0,57,0.18617205650119373
0.6,1.0,58,0.18617205650119492
0.6,1.0,59,0.4887339703052678
0.6,1.0,60,0.5111808181008828
0.6,1.0,61,0.5352090565375716
0.6,1.0,62,0.5352090565375717
0.6,1.0,63,0.5502223126939683
0.6,1.0,64,0.5502223126939684
0.6,1.0,65,0.555630507668401
0.6,1.0,66,0.5556305076684015
0.6,1.0,67,0.6693495583702112
0.6,1.0,68,0.7334842085814758
0.6,1.0,69,0.7334842085814758
0.6,1.0,70,0.7601346985877595
0.6,1.0,71,0.7601346985877598
0.6,1.0,72,0.8417031268223321
0.6,1.0,73,0.8924475368762878
0.6,1.0,74,0.8924475368762884
0.6,1.0,75,0.8979172383558215
0.6,1.0,76,0.8979172383558216
0.6,1.0,77,0.958876180516896
0.6,1.0,78,1.0760972731213436
0.6,1.0,79,1.2547717324533005
0.6,1.0,80,1.2547717324533008
0.6,1.0,81,1.354678485032994
0.6,1.0,82,1.3546784850329945
0.6,1.0,83,1.5384693367234357
0.6,1.0,84,1.5384693367234359
0.6,1.0,85,1.5385375229569875
0.6,1.0,86,1.6093906623584318
0.6,1.0,87,1.6093906623584318
0.6,1.0,88,1.720088107738397
0.6,1.0,89,1.720088107738398
0.6,1.0,90,1.740257604987112
0.6,1.0,91,1.740257604987113
0.6,1.0,92,1.7793076137816877
0.6,1.0,93,1.7793076137816883
0.6,1.0,94,1.8867156388893853
0.6,1.0,95,1.8867156388893866
0.6,1.0,96,1.896119865029543
0.6,1.0,97,2.0174471512593373
0.6,1.0,98,2.0174471512593386
0.6,1.0,99,2.1224987970930167
0.7,0.0,0,-1.9250706420085024
0.7,0.0,1,-1.8383962096841655
0.7,0.0,2,-1.8276445470685114
0.7,0.0,3,-1.7518144994761333
0.7,0.0,4,-1.74887742447765
0.7,0.0,5,-1.7034336469853124
0.7,0.0,6,-1.7032125029688685
0.7,0.0,7,-1.701490346844013
0.7,0.0,8,-1.6822627894862245
0.7,0.0,9,-1.6819726571148466
0.7,0.0,10,-1.5971971119633543
0.7,0.0,11,-1.5614118312043197
0.7,0.0,12,-1.5176834293681944
0.7,0.0,13,-1.5131752851092015
0.7,0.0,14,-1.4904023531347312
0.7,0.0,15,-1.4871733262287608
0.7,0.0,16,-1.356037795121396
0.7,0.0,17,-1.3406704545426982
0.7,0.0,18,-1.2632602229663887
0.7,0.0,19,-1.2447029649426884
0.7,0.0,20,-1.22932713094308
0.7,0.0,21,-1.1945955964725221
0.7,0.0,22,-1.1900053421741434
0.7,0.0,23,-1.1856014949293157
0.7,0.0,24,-1.1698427499586435
0.7,0.0,25,-1.0137970116547386
0.7,0.0,26,-1.012112412317006
0.7,0.0,27,-1.0114098878852298
0.7,0.0,28,-0.9627090746319054
0.7,0.0,29,-0.9096268158896428
0.7,0.0,30,-0.9087797742815252
0.7,0.0,31,-0.8804956740754265
0.7,0.0,32,-0.7511116715091744
0.7,0.0,33,-0.6912711437402403
0.7,0.0,34,-0.6695931911535331
0.7,0.0,35,-0.6684743945451439
0.7,0.0,36,-0.663634828667392
0.7,0.0,37,-0.6589661876840912
0.7,0.0,38,-0.5860033695832493
0.7,0.0,39,-0.5837403979419795
0.7,0.0,40,-0.36093704795074877
0.7,0.0,41,-0.2767607048234026
0.7,0.0,42,-0.0981609151710154
0.7,0.0,43,-0.0697980584818591
0.7,0.0,44,-0.06764426206694578
0.7,0.0,45,-0.066826096433074
0.7,0.0,46,-0.06670975435406978
0.7,0.0,47,-0.057400211652615024
0.7,0.0,48,-0.015180324104855774
0.7,0.0,49,-0.0010171387668091235
0.7,0.0,50,0.0010171387668090391
0.7,0.0,51,0.015180324104855463
0.7,0.0,52,0.05740021165261522
0.7,0.0,53,0.06670975435406963
0.7,0.0,54,0.0668260964330747
0.7,0.0,55,0.06764426206694567
0.7,0.0,56,0.06979805848185874
0.7,0.0,57,0.098160915171016
0.7,0.0,58,0.2767607048234019
0.7,0.0,59,0.36093704795074855
0.7,0.0,60,0.5837403979419787
0.7,0.0,61,0.5860033695832495
0.7,0.0,62,0.6589661876840915
0.7,0.0,63,0.6636348286673913
0.7,0.0,64,0.6684743945451438
0.7,0.0,65,0.6695931911535323
0.7,0.0,66,0.6912711437402403
0.7,0.0,67,0.7511116715091744
0.7,0.0,68,0.8804956740754263
0.7,0.0,69,0.9087797742815252
0.7,0.0,70,0.9096268158896434
0.7,0.0,71,0.9627090746319055
0.7,0.0,72,1.0114098878852293
0.7,0.0,73,1.0121124123170055
0.7,0.0,74,1.0137970116547386
0.7,0.0,75,1.1698427499586432
0.7,0.0,76,1.1856014949293157
0.7,0.0,77,1.1900053421741434
0.7,0.0,78,1.194595596472522
0.7,0.0,79,1.2293271309430802
0.7,0.0,80,1.2447029649426882
0.7,0.0,81,1.263260222966389
0.7,0.0,82,1.340670454542698
0.7,0.0,83,1.356037795121396
0.7,0.0,84,1.487173326228761
0.7,0.0,85,1.4904023531347315
0.7,0.0,86,1.5131752851092013
0.7,0.0,87,1.517683429368195
0.7,0.0,88,1.5614118312043197
0.7,0.0,89,1.5971971119633543
0.7,0.0,90,1.6819726571148454
0.7,0.0,91,1.6822627894862239
0.7,0.0,92,1.7014903468440123
0.7,0.0,93,1.7032125029688667
0.7,0.0,94,1.7034336469853115
0.7,0.0,95,1.7488774244776506
0.7,0.0,96,1.7518144994761333
0.7,0.0,97,1.8276445470685123
0.7,0.0,98,1.8383962096841646
0.7,0.0,99,1.9250706420085024
0.7,0.25,0,-1.8520600069163458
0.7,0.25,1,-1.7749853591698925
0.7,0.25,2,-1.7607607096791298
0.7,0.25,3,-1.7068173696017175
0.7,0.25,4,-1.7038798219056812
0.7,0.25,5,-1.6750932026864365
0.7,0.25,6,-1.6728073330285294
0.7,0.25,7,-1.6624615733879446
0.7,0.25,8,-1.6618860478825077
0.7,0.25,9,-1.635322669810518
0.7,0.25,10,-1.5524001485614665
0.7,0.25,11,-1.5055716184529186
0.7,0.25,12,-1.4905723338094918
0.7,0.25,13,-1.4850614235499442
0.7,0.25,14,-1.473018735263066
0.7,0.25,15,-1.4677388354189003
0.7,0.25,16,-1.4138919252589695
0.7,0.25,17,-1.3115456250498512
0.7,0.25,18,-1.29756453556071
0.7,0.25,19,-1.29318742534372
0.7,0.25,20,-1.2457030566119875
0.7,0.25,21,-1.2401160978489147
0.7,0.25,22,-1.1851879386790805
0.7,0.25,23,-1.1781273528297158
0.7,0.25,24,-1.1427337121128769
0.7,0.25,25,-1.0654068885839225
0.7,0.25,26,-1.059006284131445
0.7,0.25,27,-1.0567190478136033
0.7,0.25,28,-1.0055925477095509
0.7,0.25,29,-0.9687557486712144
0.7,0.25,30,-0.9045885838967972
0.7,0.25,31,-0.8635194479396903
0.7,0.25,32,-0.7425377379839533
0.7,0.25,33,-0.7256180818231814
0.7,0.25,34,-0.6978566991835283
0.7,0.25,35,-0.697269857345176
0.7,0.25,36,-0.6917449972197838
0.7,0.25,37,-0.6905918062046131
0.7,0.25,38,-0.6264939654837292
0.7,0.25,39,-0.5832768376440317
0.7,0.25,40,-0.3298346866703546
0.7,0.25,41,-0.29093644593775636
0.7,0.25,42,-0.10551056785100155
0.7,0.25,43,-0.09104941075029276
0.7,0.25,44,-0.09065906260323364
0.7,0.25,45,-0.09064504394342005
0.7,0.25,46,-0.08859639612600613
0.7,0.25,47,-0.0768161299608726
0.7,0.25,48,-0.0738305261725866
0.7,0.25,49,-0.06975890517720629
0.7,0.25,50,-0.014589614865742713
0.7,0.25,51,0.02116606004269703
0.7,0.25,52,0.03904977765278092
0.7,0.25,53,0.04023189868430138
0.7,0.25,54,0.04587629512053536
0.7,0.25,55,0.045887852094708165
0.7,0.25,56,0.046754339890320754
0.7,0.25,57,0.08448990208633517
0.7,0.25,58,0.2539153650273145
0.7,0.25,59,0.40513062595050364
0.7,0.25,60,0.543716003737152
0.7,0.25,61,0.5687627616703107
0.7,0.25,62,0.6270041664443724
0.7,0.25,63,0.6323355882557278
0.7,0.25,64,0.6367316210316036
0.7,0.25,65,0.6385775230657169
0.7,0.25,66,0.6513739018595979
0.7,0.25,67,0.7836453295033355
0.7,0.25,68,0.8504746550617145
0.7,0.25,69,0.874037285034187
0.7,0.25,70,0.914240726561555
0.7,0.25,71,0.9535035946752716
0.7,0.25,72,0.9595666787693122
0.7,0.25,73,0.9620431630264036
0.7,0.25,74,0.9641355402013102
0.7,0.25,75,1.1029371070283727
0.7,0.25,76,1.163809826648329
0.7,0.25,77,1.1761559880030834
0.7,0.25,78,1.2097785500595033
0.7,0.25,79,1.2134856240631906
0.7,0.25,80,1.2384166520502575
0.7,0.25,81,1.2675979631548047
0.7,0.25,82,1.2922665121137367
0.7,0.25,83,1.4173973290395512
0.7,0.25,84,1.5124387783108022
0.7,0.25,85,1.5145787348198403
0.7,0.25,86,1.5493433647030848
0.7,0.25,87,1.5523388952484212
0.7,0.25,88,1.6228740959893617
0.7,0.25,89,1.6481709281323098
0.7,0.25,90,1.7082654674946716
0.7,0.25,91,1.7082744659331577
0.7,0.25,92,1.7367003213373389
0.7,0.25,93,1.7379123663586797
0.7,0.25,94,1.7716049402697038
0.7,0.25,95,1.8003504099305288
0.7,0.25,96,1.802966398593221
0.7,0.25,97,1.8967218680961189
0.7,0.25,98,1.90436235839523
0.7,0.25,99,1.9983005788926393
0.7,0.5,0,-1.779316339617061
0.7,0.5,1,-1.716346399925521
0.7,0.5,2,-1.6983005250757388
0.7,0.5,3,-1.6705729773163323
0.7,0.5,4,-1.6680628062659228
0.7,0.5,5,-1.6545327309876405
0.7,0.5,6,-1.6515362214340514
0.7,0.5,7,-1.647890590717776
0.7,0.5,8,-1.6475732073972347
0.7,0.5,9,-1.5699807236165018
0.7,0.5,10,-1.517473677173826
0.7,0.5,11,-1.487886952475244
0.7,0.5,12,-1.4721320697868538
0.7,0.5,13,-1.4675061701195413
0.7,0.5,14,-1.4662861187313705
0.7,0.5,15,-1.4628810743314968
0.7,0.5,16,-1.4465463868086876
0.7,0.5,17,-1.373915201153617
0.7,0.5,18,-1.352480846303562
0.7,0.5,19,-1.3084037774437056
0.7,0.5,20,-1.2447361968951054
0.7,0.5,21,-1.2442514623987044
0.7,0.5,22,-1.183784882636285
0.7,0.5,23,-1.1807308653950184
0.7,0.5,24,-1.122397681539578
0.7,0.5,25,-1.1080259266999513
0.7,0.5,26,-1.0966305656240654
0.7,0.5,27,-1.095536333891131
0.7,0.5,28,-1.0293806033092598
0.7,0.5,29,-1.0263674418554147
0.7,0.5,30,-0.942482291960613
0.7,0.5,31,-0.8278343189812576
0.7,0.5,32,-0.7570041419167921
0.7,0.5,33,-0.7554620360390163
0.7,0.5,34,-0.7269700813413978
0.7,0.5,35,-0.7223011714106644
0.7,0.5,36,-0.7222978425945762
0.7,0.5,37,-0.7096173945964412
0.7,0.5,38,-0.6611248619099045
0.7,0.5,39,-0.567882008642112
0.7,0.5,40,-0.312032060624582
0.7,0.5,41,-0.2981867122007171
0.7,0.5,42,-0.15108080763831286
0.7,0.5,43,-0.14869203716931254
0.7,0.5,44,-0.11298811792078405
0.7,0.5,45,-0.11197609290435738
0.7,0.5,46,-0.10925947725215907
0.7,0.5,47,-0.10819697573856223
0.7,0.5,48,-0.10754597022858259
0.7,0.5,49,-0.08313342372404414
0.7,0.5,50,-0.013208661069133222
0.7,0.5,51,0.011089828707977785
0.7,0.5,52,0.011816069271025622
0.7,0.5,53,0.014643627129688187
0.7,0.5,54,0.019889167549812445
0.7,0.5,55,0.033116764038699696
0.7,0.5,56,0.05140245955199406
0.7,0.5,57,0.06399826610538112
0.7,0.5,58,0.22227801238946127
0.7,0.5,59,0.4592255684388027
0.7,0.5,60,0.5031406070844742
0.7,0.5,61,0.5474842163472434
0.7,0.5,62,0.5954294045399705
0.7,0.5,63,0.5990264122004331
0.7,0.5,64,0.6006946479947848
0.7,0.5,65,0.6062354150754651
0.7,0.5,66,0.6096885226223369
0.7,0.5,67,0.7926359602804569
0.7,0.5,68,0.8308656905219997
0.7,0.5,69,0.8649066461543751
0.7,0.5,70,0.8849503227471783
0.7,0.5,71,0.8927043941607641
0.7,0.5,72,0.9104130415250499
0.7,0.5,73,0.9115239758554643
0.7,0.5,74,1.014474662194828
0.7,0.5,75,1.0358533305281545
0.7,0.5,76,1.098271179942191
0.7,0.5,77,1.1069535253892382
0.7,0.5,78,1.194755475786619
0.7,0.5,79,1.2395978659349636
0.7,0.5,80,1.2413964708261123
0.7,0.5,81,1.2962579131529317
0.7,0.5,82,1.3295290697403703
0.7,0.5,83,1.4805618766911113
0.7,0.5,84,1.5436352301257386
0.7,0.5,85,1.5449374324779772
0.7,0.5,86,1.5918954278535622
0.7,0.5,87,1.5934066145875283
0.7,0.5,88,1.6874352585444454
0.7,0.5,89,1.7033412312281542
0.7,0.5,90,1.7394443746456596
0.7,0.5,91,1.7394564472532354
0.7,0.5,92,1.7774888770398556
0.7,0.5,93,1.778239246497224
0.7,0.5,94,1.8409589001511357
0.7,0.5,95,1.8564381177776503
0.7,0.5,96,1.858527693506926
0.7,0.5,97,1.9670867004856813
0.7,0.5,98,1.971927198175756
0.7,0.5,99,2.071714101959633
0.7,0.75,0,-1.7069123036048068
0.7,0.75,1,-1.6687709682574785
0.7,0.75,2,-1.6485402931380846
0.7,0.75,3,-1.6465949294669662
0.7,0.75,4,-1.645046896098596
0.7,0.75,5,-1.6423050897611748
0.7,0.75,6,-1.6398653146440691
0.7,0.75,7,-1.6396742385950906
0.7,0.75,8,-1.6364355376025657
0.7,0.75,9,-1.5611567444063124
0.7,0.75,10,-1.5073608333467834
0.7,0.75,11,-1.500032402030366
0.7,0.75,12,-1.4625640745593782
0.7,0.75,13,-1.4604770038613804
0.7,0.75,14,-1.4602525623467775
0.7,0.75,15,-1.460152616432119
0.7,0.75,16,-1.428799356705
0.7,0.75,17,-1.423437272467968
0.7,0.75,18,-1.3887242162728415
0.7,0.75,19,-1.3761492771323791
0.7,0.75,20,-1.2608411163103768
0.7,0.75,21,-1.214837816661069
0.7,0.75,22,-1.1967862383969303
0.7,0.75,23,-1.1746756852706801
0.7,0.75,24,-1.1351085576322324
0.7,0.75,25,-1.1338425622936938
0.7,0.75,26,-1.125415800203056
0.7,0.75,27,-1.1223306287008545
0.7,0.75,28,-1.0802144498379673
0.7,0.75,29,-1.0228822437082297
0.7,0.75,30,-0.9889380280902712
0.7,0.75,31,-0.8085818904586158
0.7,0.75,32,-0.7827173495957579
0.7,0.75,33,-0.7820958498691623
0.7,0.75,34,-0.7660914958268688
0.7,0.75,35,-0.7428038886851097
0.7,0.75,36,-0.74268898129708
0.7,0.75,37,-0.7147759484702368
0.7,0.75,38,-0.6870187048028352
0.7,0.75,39,-0.5481018260179863
0.7,0.75,40,-0.3039160766465156
0.7,0.75,41,-0.3012911852117815
0.7,0.75,42,-0.22601680401769866
0.7,0.75,43,-0.22320891527612632
0.7,0.75,44,-0.13088102905513638
0.7,0.75,45,-0.13058961511933048
0.7,0.75,46,-0.12457299994720186
0.7,0.75,47,-0.12394294309601825
0.7,0.75,48,-0.11028130823698645
0.7,0.75,49,-0.09531979480403698
0.7,0.75,50,-0.018952444629547725
0.7,0.75,51,-0.01872903824769158
0.7,0.75,52,-0.009538959353676782
0.7,0.75,53,-0.007416394934452784
0.7,0.75,54,-0.004538479633656247
0.7,0.75,55,0.020848446867221194
0.7,0.75,56,0.038386869853028936
0.7,0.75,57,0.0884988508696276
0.7,0.75,58,0.1831698580627296
0.7,0.75,59,0.4675226068518835
0.7,0.75,60,0.5198497041437942
0.7,0.75,61,0.526777540945749
0.7,0.75,62,0.5561156644937492
0.7,0.75,63,0.564412849544104
0.7,0.75,64,0.5656487230064902
0.7,0.75,65,0.5738552040432673
0.7,0.75,66,0.574509320709894
0.7,0.75,67,0.7376342537588962
0.7,0.75,68,0.8163612422103976
0.7,0.75,69,0.8312553910735789
0.7,0.75,70,0.8577456451149329
0.7,0.75,71,0.8581053855812043
0.7,0.75,72,0.8865567106416834
0.7,0.75,73,0.9104383752344147
0.7,0.75,74,0.9699850697028113
0.7,0.75,75,1.0330680678144117
0.7,0.75,76,1.0376647387022373
0.7,0.75,77,1.071725654030641
0.7,0.75,78,1.1222045265193918
0.7,0.75,79,1.2768673236622254
0.7,0.75,80,1.2773288843191861
0.7,0.75,81,1.3575017283328412
0.7,0.75,82,1.3729480981725553
0.7,0.75,83,1.5448437010670133
0.7,0.75,84,1.5802074970660767
0.7,0.75,85,1.5808090773925905
0.7,0.75,86,1.6395218831653653
0.7,0.75,87,1.639939564294438
0.7,0.75,88,1.7539972981777416
0.7,0.75,89,1.7615191346425734
0.7,0.75,90,1.7752783627928312
0.7,0.75,91,1.7752834950434055
0.7,0.75,92,1.822997235085633
0.7,0.75,93,1.8233423601949148
0.7,0.75,94,1.910954585030848
0.7,0.75,95,1.9158884599659936
0.7,0.75,96,1.9174474094019283
0.7,0.75,97,2.0382954232883486
0.7,0.75,98,2.0406014393576952
0.7,0.75,99,2.1452833208386624
0.7,1.0,0,-1.6500150373285474
0.7,1.0,1,-1.639330930328955
0.7,1.0,2,-1.6393309303289547
0.7,1.0,3,-1.6386580570340634
0.7,1.0,4,-1.6386580570340632
0.7,1.0,5,-1.6384836180688787
0.7,1.0,6,-1.6384836180688775
0.7,1.0,7,-1.6341984185906226
0.7,1.0,8,-1.6341984185906206
0.7,1.0,9,-1.6189859472289954
0.7,1.0,10,-1.505986556568338
0.7,1.0,11,-1.470382660797354
0.7,1.0,12,-1.4703826607973527
0.7,1.0,13,-1.4653105857773738
0.7,1.0,14,-1.465310585777373
0.7,1.0,15,-1.4435209316171336
0.7,1.0,16,-1.4435209316171331
0.7,1.0,17,-1.439981687764248
0.7,1.0,18,-1.4399816877642475
0.7,1.0,19,-1.3825070656623628
0.7,1.0,20,-1.2875079842154702
0.7,1.0,21,-1.2264168216297322
0.7,1.0,22,-1.226416821629731
0.7,1.0,23,-1.150188355866111
0.7,1.0,24,-1.1501883558661101
0.7,1.0,25,-1.1491849560456746
0.7,1.0,26,-1.1491849560456726
0.7,1.0,27,-1.12238819432678
0.7,1.0,28,-1.1223881943267788
0.7,1.0,29,-1.040141712905046
0.7,1.0,30,-1.0097214678905708
0.7,1.0,31,-0.8084694928060909
0.7,1.0,32,-0.8084694928060905
0.7,1.0,33,-0.8084657869169656
0.7,1.0,34,-0.8084657869169656
0.7,1.0,35,-0.75848186596575
0.7,1.0,36,-0.7584818659657487
0.7,1.0,37,-0.704693190757408
