kx,ky,err_H0,err_H_chiral,block_reconstruction_err
-3.141592653589793,-3.141592653589793,1.2792042981336627,0.0,0.0
-3.141592653589793,-3.0793828980731637,1.27472881094507,0.0,0.0
-3.141592653589793,-3.017173142556534,1.2615957353933422,0.0,0.0
-3.141592653589793,-2.9549633870399044,1.2406342056727295,0.0,0.0
-3.141592653589793,-2.892753631523275,1.2130726345661833,0.0,0.0
-3.141592653589793,-2.8305438760066455,1.1803581631092117,0.0,0.0
-3.141592653589793,-2.7683341204900156,1.1439788432646214,0.0,0.0
-3.141592653589793,-2.706124364973386,1.1053230936797027,0.0,0.0
-3.141592653589793,-2.6439146094567567,1.0655911487897747,0.0,0.0
-3.141592653589793,-2.581704853940127,1.025756074981023,0.0,0.0
-3.141592653589793,-2.5194950984234974,0.986562361821162,0.0,0.0
-3.141592653589793,-2.457285342906868,0.9485477669945613,0.0,0.0
-3.141592653589793,-2.395075587390238,0.9120761888499761,0.0,0.0
-3.141592653589793,-2.3328658318736086,0.877373045716399,0.0,0.0
-3.141592653589793,-2.270656076356979,0.8445581878556724,0.0,0.0
-3.141592653589793,-2.2084463208403498,0.813674028131864,0.0,0.0
-3.141592653589793,-2.1462365653237203,0.784708271371973,0.0,0.0
-3.141592653589793,-2.0840268098070904,0.7576115485197044,0.0,0.0
-3.141592653589793,-2.021817054290461,0.732310673555762,0.0,0.0
-3.141592653589793,-1.9596072987738313,0.7087183506029271,0.0,0.0
-3.141592653589793,-1.897397543257202,0.6867401125138325,0.0,0.0
-3.141592653589793,-1.8351877877405722,0.6662791605811207,0.0,0.0
-3.141592653589793,-1.7729780322239428,0.6472396474213991,0.0,0.0
-3.141592653589793,-1.7107682767073131,0.6295288257301758,0.0,0.0
-3.141592653589793,-1.6485585211906835,0.6130583840656563,0.0,0.0
-3.141592653589793,-1.586348765674054,0.5977452090532855,0.0,0.0
-3.141592653589793,-1.5241390101574244,0.5835117498366202,0.0,0.0
-3.141592653589793,-1.461929254640795,0.5702861123546153,0.0,0.0
-3.141592653589793,-1.3997194991241653,0.5580019750304376,0.0,0.0
-3.141592653589793,-1.3375097436075358,0.5465983909422092,0.0,0.0
-3.141592653589793,-1.2752999880909062,0.5360195222079216,0.0,0.0
-3.141592653589793,-1.2130902325742767,0.5262143383278509,0.0,0.0
-3.141592653589793,-1.150880477057647,0.5171363001817741,0.0,0.0
-3.141592653589793,-1.0886707215410176,0.5087430442142613,0.0,0.0
-3.141592653589793,-1.0264609660243877,0.5009960762702603,0.0,0.0
-3.141592653589793,-0.9642512105077583,0.4938604809840522,0.0,0.0
-3.141592653589793,-0.9020414549911289,0.48730465015261043,0.0,0.0
-3.141592653589793,-0.8398316994744994,0.48130003183064574,0.0,0.0
-3.141592653589793,-0.7776219439578695,0.47582090074551464,0.0,0.0
-3.141592653589793,-0.7154121884412401,0.4708441498844101,0.0,0.0
-3.141592653589793,-0.6532024329246107,0.4663491026378255,0.0,0.0
-3.141592653589793,-0.5909926774079808,0.46231734460899176,0.0,0.0
-3.141592653589793,-0.5287829218913513,0.4587325740594191,0.0,0.0
-3.141592653589793,-0.4665731663747219,0.4555804699135242,0.0,0.0
-3.141592653589793,-0.40436341085809246,0.45284857626067904,0.0,0.0
-3.141592653589793,-0.3421536553414626,0.45052620234979873,0.0,0.0
