kx,ky,err_H0,err_H_chiral,block_reconstruction_err
-3.141592653589793,-3.141592653589793,1.0289915108550531,0.0,0.0
-3.141592653589793,-3.0793828980731637,1.0272396851491958,0.0,0.0
-3.141592653589793,-3.017173142556534,1.0220440669751403,0.0,0.0
-3.141592653589793,-2.9549633870399044,1.0135788033518087,0.0,0.0
-3.141592653589793,-2.892753631523275,1.0021169805962356,0.0,0.0
-3.141592653589793,-2.8305438760066455,0.9880079174107435,0.0,0.0
-3.141592653589793,-2.7683341204900156,0.9716506018515042,0.0,0.0
-3.141592653589793,-2.706124364973386,0.9534668758909076,0.0,0.0
-3.141592653589793,-2.6439146094567567,0.9338773534349812,0.0,0.0
-3.141592653589793,-2.581704853940127,0.9132820228930815,0.0,0.0
-3.141592653589793,-2.5194950984234974,0.8920463725125464,0.0,0.0
-3.141592653589793,-2.457285342906868,0.8704929433028166,0.0,0.0
-3.141592653589793,-2.395075587390238,0.8488975878072265,0.0,0.0
-3.141592653589793,-2.3328658318736086,0.827489403062692,0.0,0.0
-3.141592653589793,-2.270656076356979,0.8064532496510112,0.0,0.0
-3.141592653589793,-2.2084463208403498,0.7859338763451991,0.0,0.0
-3.141592653589793,-2.1462365653237203,0.7660408583834631,0.0,0.0
-3.141592653589793,-2.0840268098070904,0.7468537654928633,0.0,0.0
-3.141592653589793,-2.021817054290461,0.7284271662678298,0.0,0.0
-3.141592653589793,-1.9596072987738313,0.7107952310257909,0.0,0.0
-3.141592653589793,-1.897397543257202,0.6939758117813397,0.0,0.0
-3.141592653589793,-1.8351877877405722,0.677973958927233,0.0,0.0
-3.141592653589793,-1.7729780322239428,0.6627848862124682,0.0,0.0
-3.141592653589793,-1.7107682767073131,0.6483964258820081,0.0,0.0
-3.141592653589793,-1.6485585211906835,0.6347910308539827,0.0,0.0
-3.141592653589793,-1.586348765674054,0.6219473857546142,0.0,0.0
-3.141592653589793,-1.5241390101574244,0.6098416873870469,0.0,0.0
-3.141592653589793,-1.461929254640795,0.5984486505072608,0.0,0.0
-3.141592653589793,-1.3997194991241653,0.5877422884401714,0.0,0.0
-3.141592653589793,-1.3375097436075358,0.5776965112428191,0.0,0.0
-3.141592653589793,-1.2752999880909062,0.5682855774892951,0.0,0.0
-3.141592653589793,-1.2130902325742767,0.5594844296780349,0.0,0.0
-3.141592653589793,-1.150880477057647,0.5512689379081398,0.0,0.0
-3.141592653589793,-1.0886707215410176,0.5436160718758839,0.0,0.0
-3.141592653589793,-1.0264609660243877,0.5365040173737513,0.0,0.0
-3.141592653589793,-0.9642512105077583,0.5299122502644545,0.0,0.0
-3.141592653589793,-0.9020414549911289,0.5238215782691396,0.0,0.0
-3.141592653589793,-0.8398316994744994,0.5182141587680322,0.0,0.0
-3.141592653589793,-0.7776219439578695,0.5130734990836775,0.0,0.0
-3.141592653589793,-0.7154121884412401,0.508384444330462,0.0,0.0
-3.141592653589793,-0.6532024329246107,0.5041331568074509,0.0,0.0
-3.141592653589793,-0.5909926774079808,0.5003070900322514,0.0,0.0
-3.141592653589793,-0.5287829218913513,0.496894959817816,0.0,0.0
