v,spin,ky,band_index,energy,W_left,W_right,W_edge,W_bulk
0.5,up,0.0,80,-0.0983474441195242,0.9973019192159963,1.4521886472127884e-17,0.9973019192159963,0.002698080784003687
0.5,up,0.7853981633974483,80,-0.050257694649585884,1.171697538660208e-31,0.9969605035946015,0.9969605035946015,0.0030394964053984674
0.5,up,1.5707963267948966,80,0.027600707719572383,7.662723143413924e-29,0.9947860661928387,0.9947860661928387,0.005213933807161286
0.5,down,0.0,80,-0.0983474441195242,0.9973019192159963,1.4521886472127884e-17,0.9973019192159963,0.002698080784003687
0.5,down,0.7853981633974483,80,-0.05025769464958659,0.9969605035946019,1.1715436815312785e-31,0.9969605035946019,0.0030394964053981344
0.5,down,1.5707963267948966,80,0.027600707719570877,0.9947860661928375,7.6627031096368e-29,0.9947860661928375,0.005213933807162507
