model,v,state_index,energy,abs_energy,energy_window,selection_mode
model_b_t34_full_soc,0.1,376,-0.11047654369751361,0.11047654369751361,0.1128430743151589,window_with_jump_cut
model_b_t34_full_soc,0.1,377,-0.11022113857345738,0.11022113857345738,0.1128430743151589,window_with_jump_cut
model_b_t34_full_soc,0.1,378,-0.10900545411777465,0.10900545411777465,0.1128430743151589,window_with_jump_cut
model_b_t34_full_soc,0.1,379,-0.10641780763772021,0.10641780763772021,0.1128430743151589,window_with_jump_cut
model_b_t34_full_soc,0.1,380,-0.10353672678678602,0.10353672678678602,0.1128430743151589,window_with_jump_cut
model_b_t34_full_soc,0.1,381,-0.10284304355977508,0.10284304355977508,0.1128430743151589,window_with_jump_cut
model_b_t34_full_soc,0.1,382,-0.10134604933611742,0.10134604933611742,0.1128430743151589,window_with_jump_cut
model_b_t34_full_soc,0.1,383,-0.09833973993039023,0.09833973993039023,0.1128430743151589,window_with_jump_cut
model_b_t34_full_soc,0.1,384,-0.0963115371971587,0.0963115371971587,0.1128430743151589,window_with_jump_cut
model_b_t34_full_soc,0.1,385,-0.0952950876487921,0.0952950876487921,0.1128430743151589,window_with_jump_cut
model_b_t34_full_soc,0.1,386,-0.09339463000210284,0.09339463000210284,0.1128430743151589,window_with_jump_cut
model_b_t34_full_soc,0.1,387,-0.09070890992598232,0.09070890992598232,0.1128430743151589,window_with_jump_cut
model_b_t34_full_soc,0.1,388,-0.08969125310328124,0.08969125310328124,0.1128430743151589,window_with_jump_cut
model_b_t34_full_soc,0.1,389,-0.08889392221763906,0.08889392221763906,0.1128430743151589,window_with_jump_cut
model_b_t34_full_soc,0.1,390,-0.08634544226242293,0.08634544226242293,0.1128430743151589,window_with_jump_cut
model_b_t34_full_soc,0.1,391,-0.08497844187295715,0.08497844187295715,0.1128430743151589,window_with_jump_cut
model_b_t34_full_soc,0.1,392,-0.08409858569183715,0.08409858569183715,0.1128430743151589,window_with_jump_cut
model_b_t34_full_soc,0.1,393,-0.08400273787363884,0.08400273787363884,0.1128430743151589,window_with_jump_cut
model_b_t34_full_soc,0.1,394,-0.08149749747146089,0.08149749747146089,0.1128430743151589,window_with_jump_cut
model_b_t34_full_soc,0.1,395,-0.08112591601086122,0.08112591601086122,0.1128430743151589,window_with_jump_cut
model_b_t34_full_soc,0.1,396,-0.08069679730055118,0.08069679730055118,0.1128430743151589,window_with_jump_cut
model_b_t34_full_soc,0.1,397,-0.08064723593521933,0.08064723593521933,0.1128430743151589,window_with_jump_cut
model_b_t34_full_soc,0.1,398,-0.07884275286140753,0.07884275286140753,0.1128430743151589,window_with_jump_cut
model_b_t34_full_soc,0.1,399,-0.07871723819484035,0.07871723819484035,0.1128430743151589,window_with_jump_cut
model_b_t34_full_soc,0.1,400,0.07369646380155696,0.07369646380155696,0.1128430743151589,window_with_jump_cut
model_b_t34_full_soc,0.1,401,0.07413701238358514,0.07413701238358514,0.1128430743151589,window_with_jump_cut
model_b_t34_full_soc,0.1,402,0.07723798009852882,0.07723798009852882,0.1128430743151589,window_with_jump_cut
model_b_t34_full_soc,0.1,403,0.07811223429374413,0.07811223429374413,0.1128430743151589,window_with_jump_cut
model_b_t34_full_soc,0.1,404,0.07911412899501565,0.07911412899501565,0.1128430743151589,window_with_jump_cut
model_b_t34_full_soc,0.1,405,0.07944598310891098,0.07944598310891098,0.1128430743151589,window_with_jump_cut
model_b_t34_full_soc,0.1,406,0.08416173556302779,0.08416173556302779,0.1128430743151589,window_with_jump_cut
model_b_t34_full_soc,0.1,407,0.0849590952484671,0.0849590952484671,0.1128430743151589,window_with_jump_cut
model_b_t34_full_soc,0.1,408,0.08679432624329718,0.08679432624329718,0.1128430743151589,window_with_jump_cut
model_b_t34_full_soc,0.1,409,0.08832282024445819,0.08832282024445819,0.1128430743151589,window_with_jump_cut
model_b_t34_full_soc,0.1,410,0.0928758086053599,0.0928758086053599,0.1128430743151589,window_with_jump_cut
model_b_t34_full_soc,0.1,411,0.09370831562962936,0.09370831562962936,0.1128430743151589,window_with_jump_cut
model_b_t34_full_soc,0.1,412,0.09519320607971082,0.09519320607971082,0.1128430743151589,window_with_jump_cut
model_b_t34_full_soc,0.1,413,0.09872340492684444,0.09872340492684444,0.1128430743151589,window_with_jump_cut
model_b_t34_full_soc,0.1,414,0.10061268814321954,0.10061268814321954,0.1128430743151589,window_with_jump_cut
model_b_t34_full_soc,0.1,415,0.10137400262091976,0.10137400262091976,0.1128430743151589,window_with_jump_cut
model_b_t34_full_soc,0.1,416,0.10438867674184985,0.10438867674184985,0.1128430743151589,window_with_jump_cut
model_b_t34_full_soc,0.1,417,0.10642357020977404,0.10642357020977404,0.1128430743151589,window_with_jump_cut
model_b_t34_full_soc,0.1,418,0.10736021998231042,0.10736021998231042,0.1128430743151589,window_with_jump_cut
model_b_t34_full_soc,0.1,419,0.10786769084498836,0.10786769084498836,0.1128430743151589,window_with_jump_cut
model_b_t34_full_soc,0.1,420,0.11107506501896933,0.11107506501896933,0.1128430743151589,window_with_jump_cut
model_b_t34_full_soc,0.1,421,0.11128324409906643,0.11128324409906643,0.1128430743151589,window_with_jump_cut
model_b_t34_full_soc,0.1,422,0.11176780331274593,0.11176780331274593,0.1128430743151589,window_with_jump_cut
model_b_t34_full_soc,0.1,423,0.1128430743151589,0.1128430743151589,0.1128430743151589,window_with_jump_cut
model_b_t34_full_soc,0.2,375,-0.11120924483473481,0.11120924483473481,0.1126341230621322,window_with_jump_cut
model_b_t34_full_soc,0.2,376,-0.10880006612249374,0.10880006612249374,0.1126341230621322,window_with_jump_cut
model_b_t34_full_soc,0.2,377,-0.10817215573405495,0.10817215573405495,0.1126341230621322,window_with_jump_cut
model_b_t34_full_soc,0.2,378,-0.1064879962424214,0.1064879962424214,0.1126341230621322,window_with_jump_cut
model_b_t34_full_soc,0.2,379,-0.10351161533279796,0.10351161533279796,0.1126341230621322,window_with_jump_cut
model_b_t34_full_soc,0.2,380,-0.1008442884794004,0.1008442884794004,0.1126341230621322,window_with_jump_cut
model_b_t34_full_soc,0.2,381,-0.09999762394076862,0.09999762394076862,0.1126341230621322,window_with_jump_cut
model_b_t34_full_soc,0.2,382,-0.09850915156637141,0.09850915156637141,0.1126341230621322,window_with_jump_cut
model_b_t34_full_soc,0.2,383,-0.09576032232232516,0.09576032232232516,0.1126341230621322,window_with_jump_cut
model_b_t34_full_soc,0.2,384,-0.09387293287967574,0.09387293287967574,0.1126341230621322,window_with_jump_cut
model_b_t34_full_soc,0.2,385,-0.0929233069161366,0.0929233069161366,0.1126341230621322,window_with_jump_cut
model_b_t34_full_soc,0.2,386,-0.09161231806580745,0.09161231806580745,0.1126341230621322,window_with_jump_cut
model_b_t34_full_soc,0.2,387,-0.08934701338589111,0.08934701338589111,0.1126341230621322,window_with_jump_cut
model_b_t34_full_soc,0.2,388,-0.0884479766218077,0.0884479766218077,0.1126341230621322,window_with_jump_cut
model_b_t34_full_soc,0.2,389,-0.08770889891272388,0.08770889891272388,0.1126341230621322,window_with_jump_cut
model_b_t34_full_soc,0.2,390,-0.08617615179428059,0.08617615179428059,0.1126341230621322,window_with_jump_cut
model_b_t34_full_soc,0.2,391,-0.08485662594097766,0.08485662594097766,0.1126341230621322,window_with_jump_cut
model_b_t34_full_soc,0.2,392,-0.08444904808121062,0.08444904808121062,0.1126341230621322,window_with_jump_cut
model_b_t34_full_soc,0.2,393,-0.08415167159609592,0.08415167159609592,0.1126341230621322,window_with_jump_cut
model_b_t34_full_soc,0.2,394,-0.08268591844298462,0.08268591844298462,0.1126341230621322,window_with_jump_cut
model_b_t34_full_soc,0.2,395,-0.08218838986349819,0.08218838986349819,0.1126341230621322,window_with_jump_cut
