ky,band_index,energy,edge_weight
-3.141592653589793,155,-0.4294295958873462,0.06812394983456256
-3.141592653589793,156,-0.4205543752544331,0.06823937720629075
-3.141592653589793,157,-0.420554375254433,0.06823937720628978
-3.141592653589793,158,-0.4120180511447351,0.0680750584660618
-3.141592653589793,159,-0.41201805114473505,0.0680750584660634
-3.141592653589793,160,-0.40380692590619127,0.06769699765268472
-3.141592653589793,161,-0.40380692590619105,0.06769699765268596
-3.141592653589793,162,-0.3959069869132512,0.06717511659110878
-3.141592653589793,163,-0.3959069869132511,0.06717511659110989
-3.141592653589793,164,-0.3883042256450948,0.0665810966085357
-3.141592653589793,165,-0.3883042256450947,0.06658109660853441
-3.141592653589793,166,-0.3809848672980119,0.06598609782848833
-3.141592653589793,167,-0.38098486729801173,0.06598609782848822
-3.141592653589793,168,-0.3739355348841991,0.0654584397398219
-3.141592653589793,169,-0.373935534884199,0.06545843973982113
-3.141592653589793,170,-0.3671433651860239,0.0650613173366246
-3.141592653589793,171,-0.3671433651860238,0.0650613173366258
-3.141592653589793,172,-0.3605960893332677,0.06485061935324493
-3.141592653589793,173,-0.36059608933326764,0.06485061935324538
-3.141592653589793,174,-0.35428208750386875,0.06487290834856556
-3.141592653589793,175,-0.35428208750386875,0.06487290834856385
-3.141592653589793,176,-0.34819042489646485,0.06516361620291025
-3.141592653589793,177,-0.3481904248964648,0.06516361620291389
-3.141592653589793,178,-0.34231087440847785,0.06574550271311771
-3.141592653589793,179,-0.3423108744084777,0.06574550271312013
-3.141592653589793,180,-0.33663393019043664,0.06662741926031529
-3.141592653589793,181,-0.3366339301904364,0.06662741926031232
-3.141592653589793,182,-0.33115081530827106,0.06780341392854167
-3.141592653589793,183,-0.331150815308271,0.06780341392853925
-3.141592653589793,184,-0.3258534860415216,0.06925220899114483
-3.141592653589793,185,-0.3258534860415215,0.06925220899114436
-3.141592653589793,186,-0.3207346348133381,0.07093707643194996
-3.141592653589793,187,-0.3207346348133379,0.07093707643194991
-3.141592653589793,188,-0.3157876933412445,0.07280613224390574
-3.141592653589793,189,-0.31578769334124446,0.07280613224390695
-3.141592653589793,190,-0.3110068372805495,0.07479306578252774
-3.141592653589793,191,-0.3110068372805495,0.07479306578252735
