ky,band_index,energy,edge_weight
-3.141592653589793,193,-0.3528338203351234,0.06269998080287201
-3.141592653589793,194,-0.33385075559849675,0.06321013945882453
-3.141592653589793,195,-0.33385075559849653,0.06321013945882195
-3.141592653589793,196,-0.3137773803855129,0.06412824459953365
-3.141592653589793,197,-0.31377738038551284,0.06412824459953263
-3.141592653589793,198,-0.29260750522612566,0.06542274372232341
-3.141592653589793,199,-0.29260750522612555,0.06542274372232272
-3.141592653589793,200,-0.27034568561159456,0.06703280810037263
-3.141592653589793,201,-0.27034568561159433,0.06703280810037363
-3.141592653589793,202,-0.24700866763546028,0.06886904293566351
-3.141592653589793,203,-0.24700866763546028,0.06886904293566237
-3.141592653589793,204,-0.22262684997413043,0.07081571721237684
-3.141592653589793,205,-0.22262684997413032,0.07081571721237592
-3.141592653589793,206,-0.19724580326176572,0.07273436630605108
-3.141592653589793,207,-0.19724580326176558,0.0727343663060506
-3.141592653589793,208,-0.17092792376733654,0.0744684794781111
-3.141592653589793,209,-0.1709279237673364,0.07446847947811064
-3.141592653589793,210,-0.14375434166776707,0.07584888303070852
-3.141592653589793,211,-0.14375434166776677,0.07584888303070805
-3.141592653589793,212,-0.11582725488803682,0.07669939776898875
-3.141592653589793,213,-0.1158272548880365,0.0766993977689883
-3.141592653589793,214,-0.08727291700706478,0.0768424168471196
-3.141592653589793,215,-0.0872729170070647,0.07684241684711991
-3.141592653589793,216,-0.05824557038446673,0.0761042518343899
-3.141592653589793,217,-0.0582455703844665,0.07610425183439096
-3.141592653589793,218,-0.02893267746750693,0.07432047841419577
-3.141592653589793,219,-0.028932677467506794,0.0743204784141955
-3.141592653589793,220,0.00043815271252377195,0.07134214859646254
-3.141592653589793,221,0.0004381527125238925,0.07134214859646193
-3.141592653589793,222,0.029590160818037208,0.06704471612186338
-3.141592653589793,223,0.02959016081803787,0.06704471612186308
-3.141592653589793,224,0.05818613853259358,0.06134291606973324
-3.141592653589793,225,0.05818613853259393,0.06134291606973358
-3.141592653589793,226,0.08581510947114487,0.054216523164173136
-3.141592653589793,227,0.08581510947114517,0.05421652316417469
-3.141592653589793,228,0.11197839572406594,0.045753098070503324
-3.141592653589793,229,0.11197839572406619,0.0457530980705032
-3.141592653589793,230,0.13607868367271797,0.03621212854412685
-3.141592653589793,231,0.13607868367271814,0.03621212854412735
-3.141592653589793,232,0.1574193147832783,0.026105317166043127
-3.141592653589793,233,0.15741931478327897,0.02610531716604303
-3.141592653589793,234,0.175225462833495,0.016263643643631573
-3.141592653589793,235,0.17522546283349555,0.016263643643631365
-3.141592653589793,236,0.18870107308456946,0.007824996271559448
-3.141592653589793,237,0.1887010730845699,0.007824996271559758
-3.141592653589793,238,0.19712892815698332,0.0020577717350300077
-3.141592653589793,239,0.19712892815698385,0.002057771735030349
-3.141592653589793,240,0.19999999999999804,0.04922534671820889
-3.141592653589793,241,0.19999999999999818,0.14943876426445055
-3.141592653589793,242,0.1999999999999984,0.020438768296361855
-3.141592653589793,243,0.19999999999999862,0.10369476578612494
-3.141592653589793,244,0.19999999999999868,0.019473171149184808
-3.141592653589793,245,0.1999999999999987,0.03298152683699785
-3.141592653589793,246,0.1999999999999987,0.03507270833776493
-3.141592653589793,247,0.1999999999999988,0.03595039043391475
-3.141592653589793,248,0.1999999999999988,0.016190441849328312
-3.141592653589793,249,0.1999999999999989,0.014962657693052174
-3.141592653589793,250,0.19999999999999896,0.11846676834576907
