kx,band_index,energy,edge_weight
-3.141592653589793,125,-1.4872652507782345,0.007363419750870228
-3.141592653589793,126,-1.4869357951245328,0.01282507224523785
-3.141592653589793,127,-1.486935795124532,0.012825072245232248
-3.141592653589793,128,-1.4865128145750408,0.019516957345352543
-3.141592653589793,129,-1.4865128145750404,0.019516957345336865
-3.141592653589793,130,-1.4859967704451738,0.027209173412313315
-3.141592653589793,131,-1.4859967704451733,0.027209173412310217
-3.141592653589793,132,-1.4853882346686602,0.03563960873657675
-3.141592653589793,133,-1.4853882346686595,0.03563960873656659
-3.141592653589793,134,-1.4846878945749478,0.04452408493086807
-3.141592653589793,135,-1.484687894574947,0.04452408493086636
-3.141592653589793,136,-1.4838965584561543,0.05356733142438555
-3.141592653589793,137,-1.4838965584561543,0.053567331424375836
-3.141592653589793,138,-1.4830151618818328,0.062474355353259736
-3.141592653589793,139,-1.4830151618818328,0.062474355353264614
-3.141592653589793,140,-1.4820447747118262,0.07096175460334062
-3.141592653589793,141,-1.482044774711826,0.07096175460333867
-3.141592653589793,142,-1.4809866087488919,0.07876852302921998
-3.141592653589793,143,-1.4809866087488917,0.0787685230292132
-3.141592653589793,144,-1.4798420259636116,0.08566591599529016
-3.141592653589793,145,-1.4798420259636114,0.08566591599528589
-3.141592653589793,146,-1.4786125472143257,0.09146598071815487
-3.141592653589793,147,-1.4786125472143254,0.09146598071814918
-3.141592653589793,148,-1.4772998613745423,0.09602840812435347
-3.141592653589793,149,-1.4772998613745423,0.0960284081243484
-3.141592653589793,150,-1.4759058347695162,0.09926542913437525
-3.141592653589793,151,-1.4759058347695158,0.09926542913439793
-3.141592653589793,152,-1.47443252081255,0.10114455594737755
-3.141592653589793,153,-1.4744325208125495,0.10114455594739517
-3.141592653589793,154,-1.4728821697202394,0.10168905506139278
-3.141592653589793,155,-1.4728821697202388,0.10168905506141371
-3.141592653589793,156,-1.4712572381744837,0.1009761300886322
-3.141592653589793,157,-1.4712572381744837,0.10097613008863368
-3.141592653589793,158,-1.4695603987878405,0.0991328853388226
-3.141592653589793,159,-1.4695603987878398,0.09913288533878964
-3.141592653589793,160,-1.467794549217996,0.09633023196604332
-3.141592653589793,161,-1.4677945492179956,0.09633023196601899
-3.141592653589793,162,-1.4659628207669528,0.09277498355530633
-3.141592653589793,163,-1.4659628207669528,0.09277498355533328
-3.141592653589793,164,-1.4640685862913965,0.08870046389023992
-3.141592653589793,165,-1.4640685862913962,0.08870046389018643
-3.141592653589793,166,-1.462115467242821,0.0843560131323752
-3.141592653589793,167,-1.4621154672428205,0.08435601313238049
-3.141592653589793,168,-1.46010733964981,0.07999582703855793
-3.141592653589793,169,-1.4601073396498094,0.0799958270385381
-3.141592653589793,170,-1.4580483388506609,0.07586759497697591
-3.141592653589793,171,-1.4580483388506607,0.07586759497696971
-3.141592653589793,172,-1.455942862782665,0.07220141487796486
-3.141592653589793,173,-1.455942862782665,0.07220141487795569
-3.141592653589793,174,-1.4537955736352073,0.06919945607722525
-3.141592653589793,175,-1.453795573635207,0.06919945607720915
-3.141592653589793,176,-1.451611397677637,0.06702681427756246
-3.141592653589793,177,-1.4516113976776368,0.06702681427755375
-3.141592653589793,178,-1.449395523079966,0.06580395734666372
-3.141592653589793,179,-1.4493955230799658,0.06580395734665204
-3.141592653589793,180,-1.4471533955550167,0.06560109794405783
-3.141592653589793,181,-1.4471533955550164,0.06560109794404231
-3.141592653589793,182,-1.4448907116648924,0.06643475132345181
-3.141592653589793,183,-1.4448907116648921,0.06643475132346308
-3.141592653589793,184,-1.4426134096526406,0.0682666470400252
-3.141592653589793,185,-1.4426134096526402,0.06826664704002985
-3.141592653589793,186,-1.440327657681763,0.07100506521732418
-3.141592653589793,187,-1.440327657681763,0.07100506521731625
-3.141592653589793,188,-1.4380398393917104,0.07450856543665954
-3.141592653589793,189,-1.4380398393917102,0.07450856543666852
-3.141592653589793,190,-1.4357565367065352,0.0785919734221302
-3.141592653589793,191,-1.4357565367065346,0.07859197342214397
-3.141592653589793,192,-1.4334845098661853,0.08303439184431499
-3.141592653589793,193,-1.4334845098661846,0.08303439184432287
-3.141592653589793,194,-1.4312306746851722,0.08758891102863457
-3.141592653589793,195,-1.431230674685172,0.08758891102863565
-3.141592653589793,196,-1.429002077081061,0.09199361716297047
-3.141592653589793,197,-1.4290020770810608,0.09199361716299628
-3.141592653589793,198,-1.426805864954891,0.09598343336739174
-3.141592653589793,199,-1.4268058649548903,0.09598343336740359
-3.141592653589793,200,-1.4246492575466216,0.09930228574525365
-3.141592653589793,201,-1.4246492575466214,0.09930228574524429
-3.141592653589793,202,-1.4225395124303215,0.10171506457400256
-3.141592653589793,203,-1.422539512430321,0.10171506457398431
-3.141592653589793,204,-1.420483890355301,0.1030188515474589
-3.141592653589793,205,-1.4204838903553005,0.1030188515474372
-3.141592653589793,206,-1.4184896181800528,0.10305290793491867
-3.141592653589793,207,-1.4184896181800524,0.10305290793489943
-3.141592653589793,208,-1.4165638501847344,0.1017069651453271
-3.141592653589793,209,-1.4165638501847344,0.10170696514533001
-3.141592653589793,210,-1.4147136280843708,0.09892742693012484
-3.141592653589793,211,-1.4147136280843706,0.09892742693013597
-3.141592653589793,212,-1.4129458400980222,0.09472117878373194
-3.141592653589793,213,-1.412945840098022,0.09472117878376865
-3.141592653589793,214,-1.4112671794581944,0.08915680155134845
-3.141592653589793,215,-1.4112671794581937,0.08915680155135391
-3.141592653589793,216,-1.4096841027689508,0.08236309858345661
