kx,band_index,energy,edge_weight
-3.141592653589793,265,0.27393999917937556,0.07013184991865426
-3.141592653589793,266,0.2745383101923453,0.0761086110943826
-3.141592653589793,267,0.2745383101923457,0.07610861109439543
-3.141592653589793,268,0.27519537886013073,0.08131497971862427
-3.141592653589793,269,0.2751953788601308,0.08131497971864507
-3.141592653589793,270,0.27591475071273525,0.08563957972808406
-3.141592653589793,271,0.27591475071273536,0.08563957972809368
-3.141592653589793,272,0.276700388275644,0.08900181968068864
-3.141592653589793,273,0.2767003882756441,0.08900181968067311
-3.141592653589793,274,0.27755671401903576,0.09135443777984943
-3.141592653589793,275,0.27755671401903603,0.09135443777986757
-3.141592653589793,276,0.2784886591887417,0.09268498054822155
-3.141592653589793,277,0.2784886591887419,0.0926849805482568
-3.141592653589793,278,0.2795017192776279,0.09301614678264244
-3.141592653589793,279,0.2795017192776282,0.09301614678264512
-3.141592653589793,280,0.2806020169971773,0.09240496078626746
-3.141592653589793,281,0.28060201699717746,0.09240496078623953
-3.141592653589793,282,0.28179637371877725,0.09094077328641098
-3.141592653589793,283,0.2817963737187773,0.09094077328641931
-3.141592653589793,284,0.2830923904712275,0.088742124145223
-3.141592653589793,285,0.2830923904712277,0.08874212414520885
-3.141592653589793,286,0.28449853970267874,0.08595253716150209
-3.141592653589793,287,0.2844985397026788,0.0859525371615209
-3.141592653589793,288,0.2860242691370621,0.08273535314110217
-3.141592653589793,289,0.28602426913706214,0.0827353531411038
-3.141592653589793,290,0.28768011916979885,0.0792677421662762
-3.141592653589793,291,0.28768011916979896,0.07926774216627602
-3.141592653589793,292,0.28947785534400006,0.07573406882361935
-3.141592653589793,293,0.2894778553440001,0.07573406882363024
-3.141592653589793,294,0.29143061750972066,0.0723188142589477
-3.141592653589793,295,0.2914306175097207,0.07231881425895492
-3.141592653589793,296,0.2935530872707174,0.06919928553262603
-3.141592653589793,297,0.29355308727071755,0.06919928553261606
-3.141592653589793,298,0.29586167523064355,0.06653836505188129
-3.141592653589793,299,0.2958616752306436,0.06653836505188362
-3.141592653589793,300,0.2983747293145005,0.06447757002405854
-3.141592653589793,301,0.29837472931450065,0.06447757002406033
-3.141592653589793,302,0.30111276499351464,0.06313070299230253
-3.141592653589793,303,0.3011127649935149,0.06313070299229714
-3.141592653589793,304,0.3040987174897789,0.062578378527745
-3.141592653589793,305,0.30409871748977924,0.0625783785277482
-3.141592653589793,306,0.30735821485742537,0.06286370678423797
-3.141592653589793,307,0.3073582148574256,0.06286370678423997
-3.141592653589793,308,0.3109198690679648,0.06398940029206994
-3.141592653589793,309,0.3109198690679649,0.06398940029207183
-3.141592653589793,310,0.31481557966238793,0.06591654408955183
-3.141592653589793,311,0.314815579662388,0.06591654408955282
