ky,branch_1,branch_2,branch_3,branch_4
0.031104877758314498,0.06839229652330597,0.37171425064471214,0.626856540651646,0.9330369121803359
0.09331463327494438,0.20305323008081239,0.30473111543387266,0.6917391019906555,0.8004765524946598
0.15552438879157382,0.13937652975259113,0.19702036708250026,0.8055670102323784,0.8580360929325302
0.21773414430820326,0.07321875230657166,0.17438171180610462,0.8241253263814287,0.9282742095058943
0.2799438998248327,0.15607965300768561,0.2586473459393158,0.7709327768294099,0.8143402242235891
0.3421536553414626,0.10710584829900116,0.20431835870038684,0.800666019219372,0.8879097737812399
0.404363410858092,0.2954861740073025,0.39942455044200553,0.594937300671588,0.7101519748791032
0.46657316637472146,0.19008745597755938,0.2401564641523224,0.7566725513568351,0.8130835285132825
0.5287829218913513,0.2019595358356766,0.32907087695026105,0.668296172396558,0.8006734148175046
0.5909926774079808,0.16835938913447146,0.2619944812215712,0.760542100552488,0.8091040290914686
0.6532024329246102,0.17951425059220805,0.2736621291028293,0.7463564564108408,0.8004671638941214
0.7154121884412397,0.21648632932667078,0.2670372198280077,0.7303080255111283,0.7861684253341927
0.7776219439578695,0.1841804604051922,0.40152283408615647,0.603081378458922,0.8112153270497283
0.839831699474499,0.1963932169042515,0.25107186482192057,0.7652020428930421,0.7873328753807849
0.9020414549911289,0.32705275397865996,0.3931838475414431,0.6124901579696707,0.6672732405102257
0.9642512105077579,0.35250098761903104,0.45161806545385597,0.5605738227343322,0.6353071241927806
1.0264609660243877,0.0700921040280334,0.1907115558049684,0.7867146362335681,0.9524817039334293
1.0886707215410176,0.134671914764611,0.309642107096401,0.6975635972288888,0.8581223809100983
1.1508804770576466,0.21022523796597042,0.33175875313173014,0.6754174753192299,0.782598533583069
1.2130902325742765,0.3036076546344271,0.39885977558230296,0.6241105215324453,0.673422048250824
1.2752999880909055,0.14923037316661586,0.2974519585339262,0.7120811838454659,0.8412364844539914
1.3375097436075354,0.1743865000975428,0.3065036674084117,0.7034424440296413,0.8156673884644039
1.3997194991241653,0.24136755101633073,0.3121532299165462,0.6944047285267888,0.7520744905403347
1.4619292546407943,0.13914729789660435,0.37590170682824314,0.6220087413417692,0.8629422539333831
1.5241390101574241,0.3581214226361686,0.4099180279129479,0.5856924782454687,0.6462680712054153
1.586348765674054,0.10265171057976968,0.3899403353104564,0.6082948190223469,0.899113135087427
1.648558521190683,0.17228650939468343,0.32691062627483675,0.6616648587608707,0.8391380055696093
1.710768276707313,0.2543067503854108,0.3639115059651287,0.659076763157063,0.7227049804923971
1.7729780322239428,0.25196275957891934,0.3191298493303581,0.6793409001926067,0.7495664908981159
1.8351877877405718,0.12561079414980292,0.37358348226296384,0.634789565265738,0.8660161583214961
1.8973975432572017,0.14825347282818957,0.30884325411246427,0.6796113350806601,0.8632919379786862
1.9596072987738316,0.12885685985603257,0.1968688348505404,0.7887407904432591,0.8855335148501688
2.0218170542904605,0.24257405417530675,0.38039721514495994,0.6329346233121038,0.7440941073676295
2.0840268098070904,0.1379587122219521,0.2723973248861734,0.7555652445401989,0.8340787183516751
2.1462365653237194,0.23043943333926464,0.272691832879396,0.7138252224392243,0.7830435113421146
2.2084463208403493,0.18914529068064745,0.30806541097612783,0.7140561798860792,0.7887331184571448
2.270656076356979,0.1831300403100099,0.2630566681086679,0.7460075303218345,0.8078057612594869
2.332865831873608,0.1400888858077663,0.27733623771286753,0.7215946210771542,0.8609802554022119
2.395075587390238,0.23631372692037472,0.35143793325466843,0.6575618421240513,0.7546864977009059
2.457285342906868,0.1751654597149146,0.36459137344766335,0.6240649419241342,0.836178224913288
2.519495098423497,0.3132618286443326,0.40556711072228924,0.581353623081814,0.6998174375515636
2.581704853940127,0.19302762007969565,0.3008030745578851,0.6964634483402057,0.8097058570222138
2.6439146094567567,0.08704558763550785,0.25100992860738963,0.7583690114387767,0.9035754723183259
2.7061243649733857,0.17771304748010464,0.2722389482904756,0.7348342208493972,0.8152137833800222
2.7683341204900156,0.14513095082510286,0.3895313047254421,0.5950292731738263,0.8703084712756282
2.8305438760066455,0.15247741816752824,0.4035262316134454,0.5898435976969615,0.8541527525220641
2.8927536315232745,0.35545192509051127,0.40206130082931346,0.5809482406925905,0.6615385333875852
2.9549633870399044,0.15504447483216022,0.24764073435548695,0.7680623561073617,0.8292524347049911
3.0171731425565333,0.13138906700063302,0.20940210980451812,0.7730260598495179,0.8861827633453309
3.0793828980731632,0.157832494678525,0.3115358916914518,0.6706950212280797,0.8599365924019434
