point_id,group_id,dim,E_min,E_max,delta_E,best_edge_projection_after,best_corner_projection_after
v_0p70_t_1p00_lm_0p60,34,2,0.10729343768092585,0.1072934376809264,5.551115123125783e-16,0.28630662341474006,0.09964968145660305
v_0p70_t_1p00_lm_0p60,35,2,0.117943240434502,0.11794324043450365,1.6514567491299204e-15,0.4823612363516012,0.12339418541119336
v_0p70_t_1p00_lm_0p60,36,2,0.12074713640946194,0.12074713640946383,1.887379141862766e-15,0.36920975576468096,0.06660166427876836
v_0p70_t_1p00_lm_0p60,37,2,0.12224824463114993,0.12224824463115062,6.938893903907228e-16,0.4100169745047433,0.13651705696446678
v_0p70_t_1p00_lm_0p60,38,4,0.14798485012977902,0.14876411032485656,0.0007792601950775413,0.48767475504320174,0.2057261171108784
v_0p70_t_1p00_lm_0p60,39,2,0.15314548847856796,0.1531454884785717,3.747002708109903e-15,0.4756724976520214,0.07407083023026685
v_0p70_t_1p00_lm_0p60,40,2,0.1605156876122782,0.16051568761227825,5.551115123125783e-17,0.5415445044174623,0.14998416026978692
v_0p70_t_1p00_lm_0p60,41,4,0.16784831567197692,0.16797723068687276,0.00012891501489584178,0.2535486543069636,0.028416842920486806
v_0p70_t_1p00_lm_0p60,42,2,0.1751427582480047,0.1751427582480088,4.08006961549745e-15,0.3606616868128577,0.133546848868721
v_0p70_t_1p00_lm_0p60,43,2,0.1825418010661457,0.18254180106614945,3.747002708109903e-15,0.2626846629846883,0.06095296975911749
v_0p70_t_1p00_lm_0p60,44,2,0.18663022093911544,0.18663022093911735,1.915134717478395e-15,0.47791341821679406,0.1418089252442477
v_0p70_t_1p00_lm_0p60,45,2,0.1899745097681769,0.18997450976817976,2.858824288409778e-15,0.39865444351641977,0.10271476021933927
v_0p70_t_1p00_lm_0p60,46,2,0.19514315521808534,0.1951431552180855,1.6653345369377348e-16,0.5858953418624433,0.11796217550551473
v_0p70_t_1p00_lm_0p60,47,2,0.20188528019746718,0.20188528019746804,8.604228440844963e-16,0.3035445237233612,0.07836803896466861
v_0p70_t_1p00_lm_0p60,48,2,0.21185608005287868,0.21185608005287923,5.551115123125783e-16,0.5055360367508918,0.10812025723154538
v_0p70_t_1p00_lm_0p60,49,4,0.21804556062311356,0.21874093857910507,0.0006953779559915052,0.42710549386000934,0.15822253644867904
v_0p70_t_1p00_lm_0p60,50,2,0.2400684536327094,0.24006845363271057,1.1657341758564144e-15,0.4939481159817203,0.18242043757311405
v_0p70_t_1p00_lm_0p60,51,4,0.24263991220380132,0.2426747153135912,3.4803109789871556e-05,0.2399231459780386,0.03868729225694339
v_0p70_t_1p00_lm_0p60,52,4,0.24898151549048575,0.2499428535314562,0.0009613380409704553,0.41248988153542204,0.13286408288908158
v_0p70_t_1p00_lm_0p60,53,6,0.2536948992519129,0.25573834631660347,0.0020434470646905623,0.4422536699169311,0.14817690591470029
v_0p70_t_1p00_lm_0p60,54,2,0.2629899235569299,0.26298992355693035,4.440892098500626e-16,0.45619795395062107,0.18077074209100255
v_0p70_t_1p00_lm_0p60,55,2,0.27588879757975104,0.2758887975797523,1.27675647831893e-15,0.29342502478835847,0.07440177246899254
v_0p70_t_1p00_lm_0p60,56,2,0.279995342378984,0.27999534237898427,2.7755575615628914e-16,0.47722104251201664,0.14949138727812078
v_0p70_t_1p00_lm_0p60,57,2,0.28430505508968495,0.28430505508968607,1.1102230246251565e-15,0.44734179118312223,0.15663562364995495
v_0p70_t_1p00_lm_0p60,58,2,0.29177291264424826,0.2917729126442492,9.43689570931383e-16,0.4575985972181597,0.08757344860871324
v_0p70_t_1p00_lm_0p60,59,2,0.300258309185948,0.30025830918594815,1.6653345369377348e-16,0.3408020711349235,0.06291913251380661
v_0p70_t_1p00_lm_0p60,60,2,0.3064241861660742,0.30642418616607503,8.326672684688674e-16,0.5291928619188845,0.10931403145342837
v_0p70_t_1p00_lm_0p60,61,8,0.31302221761746796,0.31892740209545284,0.005905184477984882,0.43607972095804287,0.16994902130010955
v_0p70_t_1p00_lm_0p60,62,4,0.3253024020856522,0.32608515692527223,0.0007827548396200368,0.3100233732749208,0.08220971701769648
v_0p70_t_1p00_lm_0p60,63,2,0.33000506096449705,0.3300050609644983,1.2212453270876722e-15,0.48205864189665387,0.1637078583423242
v_0p70_t_1p00_lm_0p60,64,2,0.3390675469037947,0.3390675469037969,2.220446049250313e-15,0.31724175309457225,0.15813483448188959
v_0p70_t_1p00_lm_0p60,65,8,0.34748495514238326,0.34911884347619754,0.0016338883338142818,0.48291057462066067,0.15866265706696614
v_0p70_t_1p00_lm_0p60,66,2,0.3527525203241987,0.35275252032420207,3.3861802251067274e-15,0.42360597435637504,0.16103775408950846
v_0p70_t_1p00_lm_0p60,67,6,0.37088301308618754,0.3768608842246194,0.005977871138431845,0.46137090872936437,0.1574713494175556
v_0p70_t_1p00_lm_0p60,68,2,0.3863426459998633,0.38634264599986556,2.275957200481571e-15,0.43761325667581463,0.09721782231787315
v_0p70_t_1p00_lm_0p60,69,4,0.3916854346577841,0.3922434005934977,0.0005579659357136113,0.2381445876995636,0.03358096980621204
v_0p70_t_1p00_lm_0p60,70,8,0.3969256468087981,0.4002607608025153,0.0033351139937172203,0.46988564415824585,0.09574410000210219
v_0p70_t_1p00_lm_0p60,71,2,0.40507432304626717,0.4050743230462685,1.3322676295501878e-15,0.4188025898566942,0.1871988061854743
v_0p70_t_1p00_lm_0p60,72,2,0.4116668492389043,0.41166684923890484,5.551115123125783e-16,0.38724128428106447,0.08791082012140626
v_0p60_t_0p70_lm_0p80,0,2,-0.5402177383513326,-0.5402177383513289,3.6637359812630166e-15,0.4159640392770597,0.16445225146798795
v_0p60_t_0p70_lm_0p80,1,16,-0.5326963439416528,-0.5176466238933192,0.015049720048333604,0.5107717279019994,0.1882371792496567
v_0p60_t_0p70_lm_0p80,2,4,-0.49668088655982223,-0.4962363742479098,0.00044451231191244833,0.4292309940945664,0.15925344552853782
v_0p60_t_0p70_lm_0p80,3,2,-0.49096929220886376,-0.490969292208855,8.770761894538737e-15,0.5093950137523491,0.11082781772660483
v_0p60_t_0p70_lm_0p80,4,2,-0.48114920299855396,-0.4811492029985483,5.662137425588298e-15,0.3014073247907715,0.09255598549323105
v_0p60_t_0p70_lm_0p80,5,2,-0.4752385597263571,-0.47523855972635637,7.216449660063518e-16,0.4700608548487875,0.09136937526875709
v_0p60_t_0p70_lm_0p80,6,6,-0.4698200112382084,-0.46456751432526594,0.005252496912942439,0.47795643579700575,0.14350229540878712
v_0p60_t_0p70_lm_0p80,7,2,-0.45799355018041654,-0.45799355018041066,5.88418203051333e-15,0.3619066542868385,0.1360697579676587
v_0p60_t_0p70_lm_0p80,8,4,-0.4516108635700971,-0.4513779331737074,0.0002329303963897189,0.25266109715809326,0.029732872524559535
v_0p60_t_0p70_lm_0p80,9,2,-0.442008574833733,-0.4420085748337328,2.220446049250313e-16,0.4939090876670488,0.1351728271829901
v_0p60_t_0p70_lm_0p80,10,6,-0.4360862976736396,-0.42981345446721037,0.006272843206429235,0.4759514542757925,0.20063592218567322
v_0p60_t_0p70_lm_0p80,11,6,-0.4070834660451554,-0.4031518238985588,0.003931642146596581,0.48469640360855126,0.1351448923408112
v_0p60_t_0p70_lm_0p80,12,2,-0.3935124539308614,-0.3935124539308601,1.27675647831893e-15,0.277593835349685,0.09756228635365431
v_0p60_t_0p70_lm_0p80,13,10,-0.3843115576681948,-0.37720007065792316,0.007111487010271644,0.548226305796193,0.1732719441655112
v_0p60_t_0p70_lm_0p80,14,2,-0.35184966385501665,-0.35184966385501587,7.771561172376096e-16,0.5148076565224717,0.13609624302243514
v_0p60_t_0p70_lm_0p80,15,4,-0.3439686588206841,-0.34348447073835076,0.00048418808233335886,0.419255084641789,0.21250022832406998
v_0p60_t_0p70_lm_0p80,16,2,-0.3351128760175254,-0.33511287601752265,2.7200464103316335e-15,0.3094923376971418,0.03178561513731305
v_0p60_t_0p70_lm_0p80,17,6,-0.31702806350950596,-0.3144853876164647,0.0025426758930412463,0.457432403262489,0.15267168883489676
v_0p60_t_0p70_lm_0p80,18,2,-0.3098890682197813,-0.30988906821977524,6.050715484207103e-15,0.23048399905609993,0.041516095971193066
v_0p60_t_0p70_lm_0p80,19,2,-0.29811621870487437,-0.2981162187048718,2.55351295663786e-15,0.5399862409358996,0.17522508153264818
v_0p60_t_0p70_lm_0p80,20,2,-0.29021522411326794,-0.2902152241132672,7.216449660063518e-16,0.37435495254803636,0.11620721944279058
v_0p60_t_0p70_lm_0p80,21,2,-0.2809882692501898,-0.28098826925018416,5.662137425588298e-15,0.37828422470802403,0.025092823132977428
v_0p60_t_0p70_lm_0p80,22,2,-0.26062882196305537,-0.26062882196305165,3.7192471324942744e-15,0.534086782510072,0.18911971039451145
v_0p60_t_0p70_lm_0p80,23,2,-0.2557880609128984,-0.25578806091289646,1.942890293094024e-15,0.32809884932102,0.16207813438915653
v_0p60_t_0p70_lm_0p80,24,2,-0.25056440794080453,-0.25056440794079887,5.662137425588298e-15,0.35269186780428724,0.029967634527469558
v_0p60_t_0p70_lm_0p80,25,2,-0.24287467974027074,-0.24287467974026916,1.582067810090848e-15,0.2379667792696377,0.022485621308081648
v_0p60_t_0p70_lm_0p80,26,2,-0.23605120143443548,-0.23605120143443528,1.942890293094024e-16,0.3303516840135281,0.10436322807413882
v_0p60_t_0p70_lm_0p80,27,2,-0.22461079804441866,-0.22461079804441714,1.5265566588595902e-15,0.4220151333824674,0.03715884470849339
v_0p60_t_0p70_lm_0p80,28,2,-0.213933836541314,-0.2139338365413135,4.996003610813204e-16,0.7829748780620991,0.3385237001310552
v_0p60_t_0p70_lm_0p80,29,2,-0.1971537576368693,-0.19715375763686624,3.0531133177191805e-15,0.2584225627150442,0.05595364859716561
v_0p60_t_0p70_lm_0p80,30,2,-0.1830400314576615,-0.1830400314576582,3.3029134982598407e-15,0.34602244834718787,0.028474310277157536
v_0p60_t_0p70_lm_0p80,31,4,-0.17131624414322363,-0.1707020202851985,0.0006142238580251203,0.6678946086472827,0.30114640905206
v_0p60_t_0p70_lm_0p80,32,2,-0.16114465393686364,-0.16114465393686023,3.4139358007223564e-15,0.34992679627285983,0.0364723842264824
v_0p60_t_0p70_lm_0p80,33,4,-0.12792213493635177,-0.127765827784214,0.00015630715213776902,0.5820508620492171,0.2587538963637193
v_0p60_t_0p70_lm_0p80,34,2,-0.10740155534822397,-0.10740155534822342,5.551115123125783e-16,0.15865649417330582,0.013177613009818685
v_0p60_t_0p70_lm_0p80,35,2,-0.09130739235777162,-0.09130739235777151,1.1102230246251565e-16,0.48366172626096704,0.1822014021947054
v_0p60_t_0p70_lm_0p80,36,2,-0.07412463534470233,-0.0741246353447022,1.249000902703301e-16,0.6062964404162351,0.10626113325612077
v_0p60_t_0p70_lm_0p80,37,2,-0.0473830862678646,-0.04738308626786449,1.1102230246251565e-16,0.3361538059909091,0.11366218315981376
v_0p60_t_0p70_lm_0p80,38,2,-0.022273882093551158,-0.022273882093551117,4.163336342344337e-17,0.8465941844454519,0.18558273605795256
v_0p60_t_0p70_lm_0p80,39,2,0.0223338040450463,0.022333804045046365,6.591949208711867e-17,0.7375463431374902,0.13675759688323316
v_0p60_t_0p70_lm_0p80,40,2,0.07140111464094696,0.07140111464094737,4.0245584642661925e-16,0.6088603789374596,0.10347463718978682
v_0p60_t_0p70_lm_0p80,41,2,0.12817374288505629,0.128173742885057,7.216449660063518e-16,0.6099821083668217,0.10368276827257335
v_0p60_t_0p70_lm_0p80,42,2,0.17691843884496603,0.1769184388449661,8.326672684688674e-17,0.7845990144052702,0.1455050944454432
v_0p60_t_0p70_lm_0p80,43,2,0.22104981736755733,0.22104981736755897,1.6375789613221059e-15,0.7060255028544926,0.15457965154867795
v_0p60_t_0p70_lm_0p80,44,2,0.24651068345192212,0.24651068345192265,5.273559366969494e-16,0.3091133354724099,0.10409727330224358
v_0p60_t_0p70_lm_0p80,45,2,0.2723621888549708,0.27236218885497226,1.4432899320127035e-15,0.5510824672608017,0.09500340842761354
v_0p60_t_0p70_lm_0p80,46,2,0.28951839465455786,0.2895183946545589,1.0547118733938987e-15,0.49094951392509495,0.1836137923271024
v_0p60_t_0p70_lm_0p80,47,2,0.30581568061004105,0.3058156806100448,3.774758283725532e-15,0.1550423290226692,0.01303033295762884
v_0p60_t_0p70_lm_0p80,48,4,0.32511203002716565,0.32548408981267246,0.0003720597855068064,0.48802657016770434,0.21509048989597526
v_0p60_t_0p70_lm_0p80,49,2,0.3580865301304524,0.35808653013045294,5.551115123125783e-16,0.3574733821734753,0.03651838022439347
v_0p60_t_0p70_lm_0p80,50,4,0.3677266594477599,0.36774568517479933,1.9025727039434503e-05,0.5880038480904538,0.26229045026762643
v_0p60_t_0p70_lm_0p80,51,2,0.3792632888701282,0.37926328887013333,5.10702591327572e-15,0.33417006964971346,0.026032655353058147
v_0p60_t_0p70_lm_0p80,52,2,0.3935212181574886,0.39352121815749525,6.661338147750939e-15,0.259123124876918,0.05640048443457874
v_0p60_t_0p70_lm_0p80,53,2,0.40914868538543897,0.40914868538544075,1.7763568394002505e-15,0.5918716514839275,0.2527302733350766
v_0p60_t_0p70_lm_0p80,54,2,0.4194503564922884,0.4194503564922913,2.886579864025407e-15,0.417988705449675,0.03633261465041971
v_0p60_t_0p70_lm_0p80,55,2,0.43128295371824754,0.43128295371825087,3.3306690738754696e-15,0.32310738610495504,0.10352111077118498
v_0p60_t_0p70_lm_0p80,56,2,0.4378401993236302,0.4378401993236333,3.0531133177191805e-15,0.23162240244166263,0.021355023760430174
v_0p60_t_0p70_lm_0p80,57,2,0.44517353643368357,0.4451735364336909,7.327471962526033e-15,0.3528198000191897,0.030398361161420303
v_0p60_t_0p70_lm_0p80,58,4,0.45040746782667596,0.4543640483048159,0.003956580478139959,0.5897703945368172,0.20472475137622648
v_0p60_t_0p70_lm_0p80,59,2,0.47379323695441616,0.47379323695441766,1.4988010832439613e-15,0.38584071572846945,0.02457737459712353
v_0p60_t_0p70_lm_0p80,60,2,0.48353324824128663,0.48353324824128807,1.4432899320127035e-15,0.37348205425300735,0.11590970337522252
v_0p60_t_0p70_lm_0p80,61,2,0.4906865568126529,0.4906865568126574,4.496403249731884e-15,0.5481815022500792,0.17885508081329804
v_0p60_t_0p70_lm_0p80,62,8,0.5029411438462892,0.5094558769640803,0.0065147331177911605,0.4379141019082716,0.14705003437339204
v_0p60_t_0p70_lm_0p80,63,2,0.5260748719357712,0.5260748719357756,4.440892098500626e-15,0.29966904250797277,0.03145126781193627
v_0p60_t_0p70_lm_0p80,64,4,0.5345054986683488,0.5352093576866059,0.0007038590182570914,0.450902915184203,0.21221655800957426
v_0p60_t_1p00_lm_0p50,0,2,-0.32270925862576066,-0.3227092586257563,4.385380947269368e-15,0.5885516963299732,0.10377149437744933
v_0p60_t_1p00_lm_0p50,1,2,-0.30500562573314816,-0.3050056257331438,4.3298697960381105e-15,0.5066832131510802,0.1905488107831871
v_0p60_t_1p00_lm_0p50,2,2,-0.2883260047992983,-0.2883260047992928,5.495603971894525e-15,0.154906195423387,0.012691052529037895
v_0p60_t_1p00_lm_0p50,3,4,-0.2671707727334599,-0.267075683245523,9.508948793690575e-05,0.5999408648992379,0.2313492114089864
v_0p60_t_1p00_lm_0p50,4,2,-0.23209244992066616,-0.2320924499206628,3.3584246494910985e-15,0.3667012582052649,0.03882795645711107
v_0p60_t_1p00_lm_0p50,5,4,-0.2217856252358243,-0.22175790101594947,2.7724219874819545e-05,0.6051703769342704,0.2717654045946187
v_0p60_t_1p00_lm_0p50,6,2,-0.20914478954178156,-0.2091447895417806,9.71445146547012e-16,0.40529138262278047,0.03236230809556869
v_0p60_t_1p00_lm_0p50,7,2,-0.19414372512331304,-0.19414372512331074,2.3037127760972e-15,0.2586984225249542,0.05621968713302529
v_0p60_t_1p00_lm_0p50,8,2,-0.17711092057196545,-0.1771109205719638,1.6653345369377348e-15,0.5902405182193455,0.2537866762957342
v_0p60_t_1p00_lm_0p50,9,2,-0.16543155761916029,-0.16543155761915784,2.4424906541753444e-15,0.43052380630663317,0.037497041476821175
v_0p60_t_1p00_lm_0p50,10,2,-0.15257365230571102,-0.15257365230571074,2.7755575615628914e-16,0.41097261431616544,0.13431963041728684
v_0p60_t_1p00_lm_0p50,11,2,-0.14520829146379707,-0.14520829146379546,1.609823385706477e-15,0.25343516908122965,0.023483884625967844
v_0p60_t_1p00_lm_0p50,12,2,-0.13752092212705178,-0.1375209221270509,8.881784197001252e-16,0.35999019655619446,0.03078074593002278
v_0p60_t_1p00_lm_0p50,13,2,-0.1318564613646711,-0.13185646136467014,9.71445146547012e-16,0.35825533396455594,0.17668068915826168
v_0p60_t_1p00_lm_0p50,14,2,-0.1275477468305966,-0.12754774683059653,8.326672684688674e-17,0.6763002713384968,0.23423149295123752
v_0p60_t_1p00_lm_0p50,15,2,-0.10557287684106206,-0.10557287684106133,7.355227538141662e-16,0.38995531198414607,0.024929702702330376
v_0p60_t_1p00_lm_0p50,16,2,-0.09538645511856189,-0.09538645511856042,1.4710455076283324e-15,0.4083750014806069,0.12849697489771789
v_0p60_t_1p00_lm_0p50,17,2,-0.08739813635655616,-0.08739813635655601,1.5265566588595902e-16,0.9692350427415433,0.3178539624717225
v_0p60_t_1p00_lm_0p50,18,2,-0.0730162040024605,-0.07301620400245977,7.355227538141662e-16,0.23722684964092414,0.043420193188036006
v_0p60_t_1p00_lm_0p50,19,2,-0.06863545787197642,-0.06863545787197635,6.938893903907228e-17,0.43172420963848446,0.05481960804278088
v_0p60_t_1p00_lm_0p50,20,4,-0.06710979394859769,-0.06645549876512914,0.0006542951834685451,0.48245694739760336,0.1624728653567752
v_0p60_t_1p00_lm_0p50,21,2,-0.04711872159268783,-0.04711872159268775,8.326672684688674e-17,0.5218776715800127,0.05571133900708456
v_0p60_t_1p00_lm_0p50,22,4,-0.03803491166625326,-0.03783808447933745,0.00019682718691580586,0.4918361352883117,0.24652094616361528
v_0p60_t_1p00_lm_0p50,23,2,-0.029926009883790895,-0.02992600988379081,8.326672684688674e-17,0.9431282622548504,0.24206467360819983
v_0p60_t_1p00_lm_0p50,24,2,-0.0021109395804760674,-0.0021109395804760666,8.673617379884035e-19,0.3985287807795158,0.03566251908022671
v_0p60_t_1p00_lm_0p50,25,2,6.922540049150213e-05,6.922540049150213e-05,0.0,0.36421243235874595,0.1422677410438115
v_0p60_t_1p00_lm_0p50,26,2,0.0023623529061388504,0.0023623529061388582,7.806255641895632e-18,0.5658936180400371,0.16066878516144875
v_0p60_t_1p00_lm_0p50,27,2,0.004348413010347898,0.004348413010347899,1.734723475976807e-18,0.23084924859648792,0.027034328012355505
v_0p60_t_1p00_lm_0p50,28,2,0.006486251058899044,0.006486251058899066,2.2551405187698492e-17,0.5034445080019929,0.06236558931023596
v_0p60_t_1p00_lm_0p50,29,2,0.01697546478790876,0.016975464787908817,5.551115123125783e-17,0.47836803684319024,0.1723349419080173
v_0p60_t_1p00_lm_0p50,30,2,0.026298869629861357,0.0262988696298614,4.5102810375396984e-17,0.8852348374276364,0.22408196980855605
v_0p60_t_1p00_lm_0p50,31,2,0.028749144934736657,0.028749144934736875,2.185751579730777e-16,0.4260816195661934,0.06345748357821238
v_0p60_t_1p00_lm_0p50,32,2,0.031048896146165975,0.031048896146165975,0.0,0.6443266504746644,0.2130277343886316
v_0p60_t_1p00_lm_0p50,33,2,0.05522515901810319,0.05522515901810373,5.412337245047638e-16,0.5489350854591941,0.044729041700719424
v_0p60_t_1p00_lm_0p50,34,2,0.05710619242697163,0.057106192426971666,3.469446951953614e-17,0.6553367921980852,0.26871334411021264
v_0p60_t_1p00_lm_0p50,35,2,0.06246746876031535,0.06246746876031552,1.6653345369377348e-16,0.5463055852690638,0.08673159098262252
v_0p60_t_1p00_lm_0p50,36,2,0.06812749806162006,0.068127498061621,9.298117831235686e-16,0.4874452122158512,0.13126178552121867
v_0p60_t_1p00_lm_0p50,37,4,0.08102543908566974,0.08138128778098025,0.00035584869531050944,0.2894503044873991,0.03741309443010295
v_0p60_t_1p00_lm_0p50,38,2,0.08701827574179112,0.08701827574179251,1.3877787807814457e-15,0.45480113294856883,0.17677301380842092
v_0p60_t_1p00_lm_0p50,39,2,0.09495801144855567,0.09495801144855742,1.7486012637846216e-15,0.2684147256576959,0.062526844925272
v_0p60_t_1p00_lm_0p50,40,2,0.09683774013939757,0.09683774013939853,9.575673587391975e-16,0.4958295758709913,0.14962746732362484
v_0p60_t_1p00_lm_0p50,41,2,0.09931894097756926,0.09931894097756994,6.800116025829084e-16,0.4212466139725899,0.08390428429961667
v_0p60_t_1p00_lm_0p50,42,2,0.10512636287142493,0.10512636287142561,6.800116025829084e-16,0.5540585370353286,0.09856059746402726
v_0p60_t_1p00_lm_0p50,43,2,0.11202914777882633,0.11202914777882667,3.3306690738754696e-16,0.3954461141674891,0.13113165381200073
v_0p60_t_1p00_lm_0p50,44,2,0.12224858536810176,0.12224858536810439,2.6229018956769323e-15,0.5207340530127865,0.11086400183350921
v_0p60_t_1p00_lm_0p50,45,4,0.12822109516550045,0.12918289194413787,0.0009617967786374193,0.6788092262529473,0.25090572224346575
v_0p60_t_1p00_lm_0p50,46,2,0.1507536473832025,0.15075364738320296,4.718447854656915e-16,0.5324510602019805,0.19299771837387525
v_0p60_t_1p00_lm_0p50,47,6,0.15744624305981025,0.15934407455609736,0.0018978314962871112,0.3848461673353113,0.06271813406627545
v_0p60_t_1p00_lm_0p50,48,2,0.16199170995671258,0.16199170995671286,2.7755575615628914e-16,0.7326406558801752,0.1636632769006993
v_0p60_t_1p00_lm_0p50,49,2,0.1669417076131956,0.1669417076131959,3.0531133177191805e-16,0.4645417169448884,0.13485491249621823
v_0p60_t_1p00_lm_0p50,50,4,0.16901867025923967,0.17022763980664152,0.0012089695474018503,0.39017220576309397,0.07524234381122145
v_0p60_t_1p00_lm_0p50,51,2,0.17705169059066062,0.17705169059066383,3.219646771412954e-15,0.45360627213902704,0.17651522615193765
v_0p60_t_1p00_lm_0p50,52,2,0.18947566839829952,0.18947566839830135,1.8318679906315083e-15,0.2873706252156256,0.07719898499269402
v_0p60_t_1p00_lm_0p50,53,2,0.19261258331070152,0.192612583310703,1.4710455076283324e-15,0.49164003654739963,0.15754067658475848
v_0p60_t_1p00_lm_0p50,54,2,0.19715485201906457,0.19715485201906488,3.0531133177191805e-16,0.445167691991473,0.13735088616148683
v_0p60_t_1p00_lm_0p50,55,2,0.20340114074679752,0.20340114074679763,1.1102230246251565e-16,0.5445167507862847,0.0966455760740332
v_0p60_t_1p00_lm_0p50,56,2,0.21030064649757024,0.21030064649757055,3.0531133177191805e-16,0.36117465951552474,0.0850633392187486
v_0p60_t_1p00_lm_0p50,57,2,0.21888906221917312,0.2188890622191734,2.7755575615628914e-16,0.521921216628674,0.10698847437324821
v_0p60_t_1p00_lm_0p50,58,4,0.22631138674538814,0.2270868997547597,0.0007755130093715645,0.4335231010943848,0.16325367867617402
v_0p60_t_1p00_lm_0p50,59,4,0.2365268449674061,0.23832872093849722,0.0018018759710911048,0.33694173740194655,0.08268589542719444
v_0p60_t_1p00_lm_0p50,60,6,0.24448389059425255,0.24522278948605242,0.0007388988917998718,0.5599217429293,0.17045204663410432
v_0p60_t_1p00_lm_0p50,61,4,0.2567509218475758,0.2584226600210501,0.0016717381734742687,0.3559930965190486,0.17523238525208062
v_0p60_t_1p00_lm_0p50,62,6,0.26235317744054365,0.2633487449919272,0.000995567551383525,0.6119430624989839,0.1544791601464461
v_0p60_t_1p00_lm_0p50,63,2,0.2686618803255262,0.2686618803255277,1.4988010832439613e-15,0.49720491006370904,0.1772993271716986
v_0p60_t_1p00_lm_0p50,64,2,0.2850913862883466,0.2850913862883495,2.886579864025407e-15,0.31656969728107365,0.09748794372505956
v_0p60_t_1p00_lm_0p50,65,2,0.2880525010303413,0.2880525010303438,2.4980018054066022e-15,0.45203938468575644,0.1387100355502264
v_0p60_t_1p00_lm_0p50,66,2,0.2922384867236079,0.2922384867236091,1.1657341758564144e-15,0.4497059736266407,0.14257004768854045
v_0p60_t_1p00_lm_0p50,67,2,0.299970240570916,0.29997024057091726,1.27675647831893e-15,0.4334553990711394,0.09782356471445967
v_0p60_t_1p00_lm_0p50,68,2,0.3089020516776805,0.3089020516776809,4.440892098500626e-16,0.33740366925450593,0.07303235528168314
v_0p60_t_1p00_lm_0p50,69,6,0.3136595872972747,0.31691773470430157,0.0032581474070268457,0.5094061044448018,0.1113715133762444
v_0p60_t_1p00_lm_0p50,70,6,0.32045291913329826,0.3216515553512415,0.0011986362179432497,0.4658668670805056,0.16739737457348478
v_0p60_t_1p00_lm_0p50,71,2,0.32646106637566485,0.3264610663756659,1.0547118733938987e-15,0.29257549073840106,0.07014373655050335
v_0p60_t_1p00_lm_0p50,72,6,0.3320227969630752,0.33669689391869895,0.004674096955623763,0.6583028826114915,0.19050964569184464
v_0p60_t_1p00_lm_0p50,73,2,0.34732669977986896,0.3473266997798701,1.1102230246251565e-15,0.4001612063642413,0.184110594255423
v_0p30_t_0p50_lm_0p70,0,2,-0.4739435027462617,-0.4739435027462606,1.0547118733938987e-15,0.38552812829222755,0.05612419660500456
v_0p30_t_0p50_lm_0p70,1,6,-0.4669723779104606,-0.46369350525964653,0.0032788726508140575,0.40206590103493633,0.13093255526381573
v_0p30_t_0p50_lm_0p70,2,6,-0.45257410265387193,-0.45161839002217397,0.0009557126316979692,0.5157409922519701,0.17711848853355133
v_0p30_t_0p50_lm_0p70,3,4,-0.4457568275548717,-0.4434208171173012,0.002336010437570535,0.32390676880362135,0.08183205876295575
v_0p30_t_0p50_lm_0p70,4,4,-0.43783525502733,-0.435064302158861,0.002770952868469012,0.47183187713663294,0.13811525201640198
v_0p30_t_0p50_lm_0p70,5,2,-0.42789381550312966,-0.42789381550312966,0.0,0.32491311865336686,0.035154082319236224
v_0p30_t_0p50_lm_0p70,6,2,-0.42239307875834453,-0.42239307875834253,1.9984014443252818e-15,0.6374216953719776,0.21618048588109942
v_0p30_t_0p50_lm_0p70,7,4,-0.4072363209424791,-0.404802150476244,0.002434170466235064,0.40331319833395674,0.14713006187240302
v_0p30_t_0p50_lm_0p70,8,2,-0.39962729581351886,-0.3996272958135114,7.438494264988549e-15,0.5123769219935267,0.10504979746365804
v_0p30_t_0p50_lm_0p70,9,2,-0.3927516165117877,-0.3927516165117862,1.4988010832439613e-15,0.3751558764991138,0.14504451632465906
v_0p30_t_0p50_lm_0p70,10,2,-0.38590960305099026,-0.3859096030509899,3.3306690738754696e-16,0.387774898939328,0.04492408095540474
v_0p30_t_0p50_lm_0p70,11,2,-0.38061698625185236,-0.3806169862518473,5.051514762044462e-15,0.25771587814590263,0.05925088153669201
v_0p30_t_0p50_lm_0p70,12,4,-0.37607499229659597,-0.3760249576059626,5.003469063336041e-05,0.40231868900493856,0.11126756649042939
v_0p30_t_0p50_lm_0p70,13,6,-0.3693193786080586,-0.36809509973000387,0.0012242788780547076,0.5445462176401481,0.21992891978042847
v_0p30_t_0p50_lm_0p70,14,4,-0.3468102091332673,-0.34626510621220774,0.0005451029210595815,0.45418748281078264,0.10741931763332489
v_0p30_t_0p50_lm_0p70,15,4,-0.33743410532951745,-0.33625739528874365,0.0011767100407737985,0.6020428363007337,0.22583647019010067
v_0p30_t_0p50_lm_0p70,16,4,-0.3161600007720128,-0.31412137601874424,0.0020386247532685475,0.38489653822134146,0.12559050853328466
v_0p30_t_0p50_lm_0p70,17,2,-0.31052504894661,-0.3105250489466072,2.7755575615628914e-15,0.5300970057612339,0.12201804409833175
v_0p30_t_0p50_lm_0p70,18,2,-0.30578132389239326,-0.3057813238923927,5.551115123125783e-16,0.30749473632242674,0.11486608902774002
