mode_index,energy,abs_energy
99,-1.9758706168402929,1.9758706168402929
100,-1.9758706168402915,1.9758706168402915
101,-1.9758706168402913,1.9758706168402913
102,-1.9758685488723318,1.9758685488723318
103,-1.9758685488723307,1.9758685488723307
104,-1.97586854887233,1.97586854887233
105,-1.9758685488723289,1.9758685488723289
106,-1.9758678986786071,1.9758678986786071
107,-1.9758678986786067,1.9758678986786067
108,-1.9758678986786065,1.9758678986786065
109,-1.9758678986786065,1.9758678986786065
110,-1.975867596914697,1.975867596914697
111,-1.975867596914696,1.975867596914696
112,-1.975867596914696,1.975867596914696
113,-1.975867596914695,1.975867596914695
114,-1.975867432193379,1.975867432193379
115,-1.9758674321933782,1.9758674321933782
116,-1.975867432193378,1.975867432193378
117,-1.975867432193378,1.975867432193378
118,-1.9758673355827832,1.9758673355827832
119,-1.975867335582783,1.975867335582783
120,-1.975867335582782,1.975867335582782
121,-1.9758673355827816,1.9758673355827816
122,-1.9758672786999103,1.9758672786999103
123,-1.975867278699909,1.975867278699909
124,-1.9758672786999085,1.9758672786999085
125,-1.9758672786999067,1.9758672786999067
126,-1.975867248473825,1.975867248473825
127,-1.9758672484738244,1.9758672484738244
128,-1.9758672484738244,1.9758672484738244
129,-1.9758672484738218,1.9758672484738218
130,-1.9758640258385194,1.9758640258385194
131,-1.9758640258385185,1.9758640258385185
132,-1.9758640258385185,1.9758640258385185
133,-1.9758640258385183,1.9758640258385183
134,-1.9758639099718693,1.9758639099718693
135,-1.9758639099718684,1.9758639099718684
136,-1.9758639099718682,1.9758639099718682
137,-1.9758639099718682,1.9758639099718682
138,-1.9758617510743535,1.9758617510743535
139,-1.975861751074353,1.975861751074353
140,-1.975861751074353,1.975861751074353
141,-1.9758617510743524,1.9758617510743524
142,-1.9756063776761301,1.9756063776761301
143,-1.9756063776761292,1.9756063776761292
144,-1.958784794707506,1.958784794707506
145,-1.9587847947075052,1.9587847947075052
146,-1.9583916727072026,1.9583916727072026
147,-1.9583916727072022,1.9583916727072022
148,-1.9583916727072013,1.9583916727072013
149,-1.958391672707201,1.958391672707201
150,-1.958387580347677,1.958387580347677
