mode_index,energy,abs_energy
0,-0.26067154223692884,0.26067154223692884
1,-0.2606715422369277,0.2606715422369277
2,-0.2595090257450598,0.2595090257450598
3,-0.25950902574505935,0.25950902574505935
4,-0.2566619787198362,0.2566619787198362
5,-0.25666197871983476,0.25666197871983476
6,-0.24935732332151295,0.24935732332151295
7,-0.24935732332151284,0.24935732332151284
8,-0.24897587416157785,0.24897587416157785
9,-0.2489758741615773,0.2489758741615773
10,-0.24167127296543123,0.24167127296543123
11,-0.24167127296543023,0.24167127296543023
12,-0.23474701872571935,0.23474701872571935
13,-0.23474701872571582,0.23474701872571582
14,-0.23190283085717764,0.23190283085717764
15,-0.23190283085717736,0.23190283085717736
16,-0.2297373857499056,0.2297373857499056
17,-0.2297373857499039,0.2297373857499039
18,-0.22720117588853103,0.22720117588853103
19,-0.22720117588852973,0.22720117588852973
20,-0.21988809597697506,0.21988809597697506
21,-0.21988809597697154,0.21988809597697154
22,-0.2129979484272293,0.2129979484272293
23,-0.21299794842722927,0.21299794842722927
24,-0.21202044752729593,0.21202044752729593
25,-0.2120204475272951,0.2120204475272951
26,-0.20509535155505462,0.20509535155505462
27,-0.20509535155505304,0.20509535155505304
28,-0.19757656248809202,0.19757656248809202
29,-0.197576562488091,0.197576562488091
30,-0.18996265306360205,0.18996265306360205
31,-0.18996265306360038,0.18996265306360038
32,-0.1822144588252698,0.1822144588252698
33,-0.18221445882526777,0.18221445882526777
34,-0.17437104771988485,0.17437104771988485
35,-0.1743710477198846,0.1743710477198846
36,-0.16637227524226028,0.16637227524226028
37,-0.1663722752422579,0.1663722752422579
38,-0.15821424700079428,0.15821424700079428
39,-0.15821424700079384,0.15821424700079384
40,-0.14988281884987079,0.14988281884987079
41,-0.14988281884986993,0.14988281884986993
42,-0.14135563657542244,0.14135563657542244
43,-0.14135563657542152,0.14135563657542152
44,-0.13260778944095117,0.13260778944095117
45,-0.13260778944095047,0.13260778944095047
46,-0.12361731037946488,0.12361731037946488
47,-0.12361731037946437,0.12361731037946437
48,-0.11436159369450453,0.11436159369450453
49,-0.11436159369450419,0.11436159369450419
50,-0.1048125316259915,0.1048125316259915
51,-0.10481253162599102,0.10481253162599102
52,-0.09493897685529848,0.09493897685529848
53,-0.0949389768552977,0.0949389768552977
54,-0.0847105499875134,0.0847105499875134
55,-0.08471054998751333,0.08471054998751333
56,-0.0740949604990644,0.0740949604990644
57,-0.07409496049906397,0.07409496049906397
58,-0.06305432814364585,0.06305432814364585
59,-0.06305432814364577,0.06305432814364577
60,-0.05154767539357475,0.05154767539357475
61,-0.05154767539357459,0.05154767539357459
62,-0.0395338833739928,0.0395338833739928
63,-0.039533883373992676,0.039533883373992676
64,-0.026968471780544522,0.026968471780544522
65,-0.026968471780544356,0.026968471780544356
66,-0.013800802558732249,0.013800802558732249
67,-0.013800802558732046,0.013800802558732046
68,2.2081922503958017e-05,2.2081922503958017e-05
69,2.2081922503958037e-05,2.2081922503958037e-05
70,0.014553061376506827,0.014553061376506827
71,0.014553061376506986,0.014553061376506986
72,0.02984942766540073,0.02984942766540073
73,0.02984942766540111,0.02984942766540111
74,0.04597363181658828,0.04597363181658828
75,0.045973631816588395,0.045973631816588395
76,0.06298604230577627,0.06298604230577627
77,0.06298604230577651,0.06298604230577651
78,0.08094388308072403,0.08094388308072403
79,0.08094388308072462,0.08094388308072462
80,0.09990725683424828,0.09990725683424828
81,0.09990725683424977,0.09990725683424977
82,0.11993220652190147,0.11993220652190147
83,0.11993220652190183,0.11993220652190183
84,0.14105638475162346,0.14105638475162346
85,0.14105638475162482,0.14105638475162482
86,0.1633034518487983,0.1633034518487983
87,0.16330345184879835,0.16330345184879835
88,0.18668229528010877,0.18668229528010877
89,0.186682295280109,0.186682295280109
90,0.21114332847853748,0.21114332847853748
91,0.21114332847853776,0.21114332847853776
92,0.23653170297478152,0.23653170297478152
93,0.23653170297478296,0.23653170297478296
94,0.26251581542061075,0.26251581542061075
95,0.2625158154206118,0.2625158154206118
