mode_index,energy,abs_energy
0,-1.9904001279895922,1.9904001279895922
1,-1.990400127989592,1.990400127989592
2,-1.9876339237404108,1.9876339237404108
3,-1.9876339237404106,1.9876339237404106
4,-1.9876339237404104,1.9876339237404104
5,-1.9876339237404104,1.9876339237404104
6,-1.9873675979100782,1.9873675979100782
7,-1.9873675979100776,1.9873675979100776
8,-1.9873675979100776,1.9873675979100776
9,-1.987367597910077,1.987367597910077
10,-1.9872878345898735,1.9872878345898735
11,-1.9872878345898735,1.9872878345898735
12,-1.9872878345898735,1.9872878345898735
13,-1.9872878345898732,1.9872878345898732
14,-1.9872531427345035,1.9872531427345035
15,-1.9872531427345026,1.9872531427345026
16,-1.9872531427345026,1.9872531427345026
17,-1.987253142734502,1.987253142734502
18,-1.987235024432209,1.987235024432209
19,-1.9872350244322088,1.9872350244322088
20,-1.9872350244322086,1.9872350244322086
21,-1.9872350244322086,1.9872350244322086
22,-1.9872245143589933,1.9872245143589933
23,-1.9872245143589915,1.9872245143589915
24,-1.9872245143589913,1.9872245143589913
25,-1.9872245143589908,1.9872245143589908
26,-1.9872180431601028,1.9872180431601028
27,-1.9872180431601023,1.9872180431601023
28,-1.9872180431601016,1.9872180431601016
29,-1.9872180431601016,1.9872180431601016
30,-1.9872139682568666,1.9872139682568666
31,-1.9872139682568655,1.9872139682568655
32,-1.9872139682568655,1.9872139682568655
33,-1.9872139682568641,1.9872139682568641
34,-1.9872114635585156,1.9872114635585156
35,-1.9872114635585152,1.9872114635585152
36,-1.9872114635585152,1.9872114635585152
37,-1.9872114635585152,1.9872114635585152
38,-1.9872100991384967,1.9872100991384967
39,-1.9872100991384964,1.9872100991384964
40,-1.9872100991384958,1.9872100991384958
41,-1.9872100991384956,1.9872100991384956
42,-1.9855228902557156,1.9855228902557156
43,-1.9855228902557152,1.9855228902557152
44,-1.985522890255715,1.985522890255715
45,-1.9855228902557138,1.9855228902557138
46,-1.9807576099570963,1.9807576099570963
47,-1.9807576099570952,1.9807576099570952
48,-1.9618440318082508,1.9618440318082508
49,-1.9618440318082504,1.9618440318082504
50,-1.9528354503230845,1.9528354503230845
51,-1.9528354503230845,1.9528354503230845
52,-1.9528354503230843,1.9528354503230843
53,-1.9528354503230838,1.9528354503230838
54,-1.9508804261514412,1.9508804261514412
55,-1.950880426151441,1.950880426151441
56,-1.9508804261514403,1.9508804261514403
57,-1.9508804261514403,1.9508804261514403
58,-1.950167638314275,1.950167638314275
59,-1.9501676383142745,1.9501676383142745
60,-1.9501676383142743,1.9501676383142743
61,-1.9501676383142736,1.9501676383142736
62,-1.949825596826839,1.949825596826839
63,-1.9498255968268383,1.9498255968268383
64,-1.949825596826838,1.949825596826838
65,-1.9498255968268372,1.9498255968268372
66,-1.9496361396779653,1.9496361396779653
67,-1.949636139677965,1.949636139677965
68,-1.9496361396779642,1.9496361396779642
69,-1.9496361396779638,1.9496361396779638
70,-1.9495226431811166,1.9495226431811166
71,-1.9495226431811155,1.9495226431811155
72,-1.9495226431811152,1.9495226431811152
73,-1.9495226431811152,1.9495226431811152
74,-1.9494523811156128,1.9494523811156128
75,-1.9494523811156124,1.9494523811156124
76,-1.9494523811156121,1.9494523811156121
77,-1.9494523811156121,1.9494523811156121
78,-1.9494096496875881,1.9494096496875881
79,-1.949409649687588,1.949409649687588
80,-1.9494096496875875,1.9494096496875875
81,-1.9494096496875875,1.9494096496875875
82,-1.949386516848097,1.949386516848097
83,-1.949386516848097,1.949386516848097
84,-1.949386516848097,1.949386516848097
85,-1.9493865168480966,1.9493865168480966
86,-1.9424149780743782,1.9424149780743782
87,-1.9424149780743778,1.9424149780743778
88,-1.9424149780743778,1.9424149780743778
89,-1.9424149780743774,1.9424149780743774
90,-1.9405844976139217,1.9405844976139217
91,-1.9405844976139213,1.9405844976139213
92,-1.940584497613921,1.940584497613921
93,-1.9405844976139208,1.9405844976139208
94,-1.9233559539114962,1.9233559539114962
95,-1.9233559539114948,1.9233559539114948
96,-1.915071749973957,1.915071749973957
97,-1.9150717499739565,1.9150717499739565
98,-1.8985219377731748,1.8985219377731748
99,-1.8985219377731746,1.8985219377731746
100,-1.8985219377731746,1.8985219377731746
101,-1.8985219377731737,1.8985219377731737
102,-1.893112540956558,1.893112540956558
103,-1.893112540956557,1.893112540956557
104,-1.8931125409565566,1.8931125409565566
105,-1.893112540956556,1.893112540956556
106,-1.890830009890819,1.890830009890819
107,-1.890830009890819,1.890830009890819
108,-1.8908300098908177,1.8908300098908177
109,-1.8908300098908173,1.8908300098908173
110,-1.8896595686204505,1.8896595686204505
111,-1.8896595686204505,1.8896595686204505
112,-1.8896595686204498,1.8896595686204498
113,-1.8896595686204494,1.8896595686204494
114,-1.8889902415220907,1.8889902415220907
115,-1.88899024152209,1.88899024152209
116,-1.88899024152209,1.88899024152209
117,-1.88899024152209,1.88899024152209
118,-1.8885876738300456,1.8885876738300456
119,-1.8885876738300456,1.8885876738300456
120,-1.8885876738300456,1.8885876738300456
121,-1.8885876738300449,1.8885876738300449
122,-1.8883472028877817,1.8883472028877817
123,-1.8883472028877817,1.8883472028877817
124,-1.8883472028877812,1.8883472028877812
125,-1.8883472028877806,1.8883472028877806
126,-1.8882183878258596,1.8882183878258596
127,-1.8882183878258596,1.8882183878258596
128,-1.8882183878258596,1.8882183878258596
129,-1.888218387825859,1.888218387825859
130,-1.871671682423221,1.871671682423221
131,-1.8716716824232191,1.8716716824232191
132,-1.8716716824232191,1.8716716824232191
133,-1.8716716824232191,1.8716716824232191
134,-1.8704083367324913,1.8704083367324913
135,-1.8704083367324904,1.8704083367324904
136,-1.8704083367324904,1.8704083367324904
137,-1.8704083367324902,1.8704083367324902
138,-1.8617347045593913,1.8617347045593913
139,-1.8617347045593913,1.8617347045593913
140,-1.8617347045593902,1.8617347045593902
141,-1.861734704559389,1.861734704559389
142,-1.8513516925977933,1.8513516925977933
143,-1.851351692597793,1.851351692597793
144,-1.828770294589486,1.828770294589486
145,-1.8287702945894857,1.8287702945894857
146,-1.8271415060729115,1.8271415060729115
147,-1.827141506072911,1.827141506072911
148,-1.8271415060729104,1.8271415060729104
149,-1.8271415060729101,1.8271415060729101
150,-1.8169736474920177,1.8169736474920177
151,-1.8169736474920177,1.8169736474920177
152,-1.8169736474920175,1.8169736474920175
153,-1.8169736474920164,1.8169736474920164
154,-1.8121462670347483,1.8121462670347483
155,-1.8121462670347472,1.8121462670347472
156,-1.8121462670347472,1.8121462670347472
157,-1.812146267034747,1.812146267034747
158,-1.8095431715602965,1.8095431715602965
159,-1.8095431715602965,1.8095431715602965
160,-1.809543171560296,1.809543171560296
161,-1.8095431715602954,1.8095431715602954
162,-1.8080371576209555,1.8080371576209555
163,-1.8080371576209553,1.8080371576209553
164,-1.8080371576209553,1.8080371576209553
165,-1.8080371576209544,1.8080371576209544
166,-1.8071594716808559,1.8071594716808559
167,-1.8071594716808559,1.8071594716808559
168,-1.8071594716808552,1.8071594716808552
169,-1.8071594716808552,1.8071594716808552
170,-1.8066961212632608,1.8066961212632608
171,-1.8066961212632608,1.8066961212632608
172,-1.8066961212632604,1.8066961212632604
173,-1.8066961212632604,1.8066961212632604
174,-1.7750658972146873,1.7750658972146873
175,-1.7750658972146873,1.7750658972146873
176,-1.7750658972146873,1.7750658972146873
177,-1.7750658972146869,1.7750658972146869
178,-1.7743043716835225,1.7743043716835225
179,-1.7743043716835223,1.7743043716835223
180,-1.7743043716835223,1.7743043716835223
181,-1.774304371683522,1.774304371683522
182,-1.7725464124762678,1.7725464124762678
183,-1.7725464124762678,1.7725464124762678
184,-1.7669280866278465,1.7669280866278465
185,-1.7669280866278458,1.7669280866278458
186,-1.7669280866278458,1.7669280866278458
187,-1.7669280866278458,1.7669280866278458
188,-1.7484567334827619,1.7484567334827619
189,-1.7484567334827614,1.7484567334827614
190,-1.7484567334827614,1.7484567334827614
191,-1.7484567334827605,1.7484567334827605
192,-1.7412897918649186,1.7412897918649186
193,-1.7412897918649182,1.7412897918649182
194,-1.7412897918649182,1.7412897918649182
195,-1.7412897918649177,1.7412897918649177
196,-1.7258041642259525,1.7258041642259525
197,-1.725804164225952,1.725804164225952
198,-1.7258041642259518,1.7258041642259518
199,-1.7258041642259518,1.7258041642259518
200,-1.7177427908900718,1.7177427908900718
201,-1.7177427908900718,1.7177427908900718
202,-1.7177427908900713,1.7177427908900713
203,-1.7177427908900704,1.7177427908900704
204,-1.713251033219012,1.713251033219012
205,-1.7132510332190118,1.7132510332190118
206,-1.7132510332190118,1.7132510332190118
207,-1.7132510332190116,1.7132510332190116
208,-1.7107037523333586,1.7107037523333586
209,-1.710703752333358,1.710703752333358
210,-1.710703752333358,1.710703752333358
211,-1.7107037523333577,1.7107037523333577
212,-1.7093816034365417,1.7093816034365417
213,-1.709381603436541,1.709381603436541
214,-1.709381603436541,1.709381603436541
215,-1.7093816034365408,1.7093816034365408
216,-1.6986232051876367,1.6986232051876367
217,-1.6986232051876367,1.6986232051876367
218,-1.681236307323839,1.681236307323839
219,-1.681236307323839,1.681236307323839
220,-1.6554044236127783,1.6554044236127783
221,-1.6554044236127776,1.6554044236127776
222,-1.6554044236127774,1.6554044236127774
223,-1.6554044236127767,1.6554044236127767
224,-1.6551008077127305,1.6551008077127305
225,-1.6551008077127305,1.6551008077127305
226,-1.65510080771273,1.65510080771273
227,-1.65510080771273,1.65510080771273
228,-1.6467246367273067,1.6467246367273067
229,-1.6467246367273067,1.6467246367273067
230,-1.646724636727306,1.646724636727306
231,-1.6467246367273054,1.6467246367273054
232,-1.6441648376028994,1.6441648376028994
233,-1.644164837602899,1.644164837602899
234,-1.644164837602899,1.644164837602899
235,-1.644164837602899,1.644164837602899
236,-1.6329661318542577,1.6329661318542577
237,-1.6329661318542574,1.6329661318542574
238,-1.6329661318542574,1.6329661318542574
239,-1.6329661318542565,1.6329661318542565
240,-1.6236655664042738,1.6236655664042738
241,-1.6236655664042736,1.6236655664042736
242,-1.6236655664042736,1.6236655664042736
243,-1.6236655664042734,1.6236655664042734
244,-1.6123037526178499,1.6123037526178499
245,-1.6123037526178499,1.6123037526178499
246,-1.6123037526178496,1.6123037526178496
247,-1.6123037526178494,1.6123037526178494
248,-1.6059728299189255,1.6059728299189255
249,-1.6059728299189249,1.6059728299189249
250,-1.6059728299189249,1.6059728299189249
251,-1.6059728299189246,1.6059728299189246
252,-1.602733378288833,1.602733378288833
253,-1.6027333782888329,1.6027333782888329
254,-1.6027333782888324,1.6027333782888324
255,-1.6027333782888324,1.6027333782888324
256,-1.6018011285474705,1.6018011285474705
257,-1.6018011285474705,1.6018011285474705
258,-1.6018011285474698,1.6018011285474698
259,-1.6018011285474698,1.6018011285474698
260,-1.5809461115259074,1.5809461115259074
261,-1.5809461115259071,1.5809461115259071
262,-1.5399960154481995,1.5399960154481995
263,-1.5399960154481993,1.5399960154481993
264,-1.539996015448199,1.539996015448199
265,-1.5399960154481982,1.5399960154481982
266,-1.5351859941578774,1.5351859941578774
267,-1.5351859941578772,1.5351859941578772
268,-1.5168299811333308,1.5168299811333308
269,-1.5168299811333308,1.5168299811333308
270,-1.5168299811333306,1.5168299811333306
271,-1.5168299811333301,1.5168299811333301
272,-1.5167709959514333,1.5167709959514333
273,-1.5167709959514328,1.5167709959514328
274,-1.5167709959514326,1.5167709959514326
275,-1.5167709959514326,1.5167709959514326
276,-1.5158339198449338,1.5158339198449338
277,-1.515833919844933,1.515833919844933
278,-1.515833919844933,1.515833919844933
279,-1.5158339198449327,1.5158339198449327
280,-1.5044889449222651,1.5044889449222651
281,-1.504488944922265,1.504488944922265
282,-1.5044889449222645,1.5044889449222645
283,-1.5044889449222643,1.5044889449222643
284,-1.5021881040891158,1.5021881040891158
285,-1.5021881040891158,1.5021881040891158
286,-1.5021881040891158,1.5021881040891158
287,-1.5021881040891154,1.5021881040891154
288,-1.495216639881632,1.495216639881632
289,-1.4952166398816313,1.4952166398816313
290,-1.4952166398816313,1.4952166398816313
291,-1.4952166398816311,1.4952166398816311
292,-1.4929701222751273,1.4929701222751273
293,-1.4929701222751273,1.4929701222751273
294,-1.4929701222751268,1.4929701222751268
295,-1.4929701222751262,1.4929701222751262
296,-1.4765506913049034,1.4765506913049034
297,-1.476550691304903,1.476550691304903
298,-1.4696618887686834,1.4696618887686834
299,-1.469661888768683,1.469661888768683
300,-1.4696618887686828,1.4696618887686828
301,-1.4696618887686825,1.4696618887686825
302,-1.4346395226235769,1.4346395226235769
303,-1.4346395226235769,1.4346395226235769
304,-1.4346395226235766,1.4346395226235766
305,-1.4346395226235762,1.4346395226235762
306,-1.423982936405551,1.423982936405551
