mode_index,energy,abs_energy
0,-2.397211364121974,2.397211364121974
1,-2.3972113641219734,2.3972113641219734
2,-2.393121440187384,2.393121440187384
3,-2.393121440187384,2.393121440187384
4,-2.3931208980514236,2.3931208980514236
5,-2.3931208980514236,2.3931208980514236
6,-2.388989102705859,2.388989102705859
7,-2.3889891027058567,2.3889891027058567
8,-2.3866279754943265,2.3866279754943265
9,-2.386627975494326,2.386627975494326
10,-2.386627974737812,2.386627974737812
11,-2.3866279747378107,2.3866279747378107
12,-2.3824298375117423,2.3824298375117423
13,-2.3824298375117423,2.3824298375117423
14,-2.3824271999461777,2.3824271999461777
15,-2.3824271999461772,2.3824271999461772
16,-2.378185524556759,2.378185524556759
17,-2.3781855245567587,2.3781855245567587
18,-2.3781851563415772,2.3781851563415772
19,-2.378185156341577,2.378185156341577
20,-2.3757594191733755,2.3757594191733755
21,-2.3757594191733733,2.3757594191733733
22,-2.3738965767893583,2.3738965767893583
23,-2.3738965767893574,2.3738965767893574
24,-2.373896568995127,2.373896568995127
25,-2.373896568995126,2.373896568995126
26,-2.3683676338029205,2.3683676338029205
27,-2.3683676338029205,2.3683676338029205
28,-2.368367632543938,2.368367632543938
29,-2.3683676325439365,2.3683676325439365
30,-2.367086750167573,2.367086750167573
31,-2.367086750167572,2.367086750167572
32,-2.3670803354798178,2.3670803354798178
33,-2.3670803354798178,2.3670803354798178
34,-2.363973310239299,2.363973310239299
35,-2.3639733102392975,2.3639733102392975
36,-2.3639719230610954,2.3639719230610954
37,-2.363971923061095,2.363971923061095
38,-2.3582165827466626,2.3582165827466626
39,-2.3582165827466617,2.3582165827466617
40,-2.3578182196000204,2.3578182196000204
41,-2.3578182196000204,2.3578182196000204
42,-2.3578179588929755,2.3578179588929755
43,-2.3578179588929755,2.3578179588929755
44,-2.3569881933019423,2.3569881933019423
45,-2.3569881933019414,2.3569881933019414
46,-2.3569881525699548,2.3569881525699548
47,-2.3569881525699543,2.3569881525699543
48,-2.3533060542851953,2.3533060542851953
49,-2.3533060542851945,2.3533060542851945
50,-2.353306046146306,2.353306046146306
51,-2.353306046146305,2.353306046146305
52,-2.3478988412363724,2.3478988412363724
53,-2.3478988412363715,2.3478988412363715
54,-2.3478877632695636,2.3478877632695636
55,-2.347887763269562,2.347887763269562
56,-2.3471941762455226,2.3471941762455226
