model,v,state_index,energy,abs_energy,energy_window,selection_mode
model_a_full_t_full_soc,0.1,376,-0.19972841695621765,0.19972841695621765,0.19972841695621765,window_with_jump_cut
model_a_full_t_full_soc,0.1,377,-0.19421088008280926,0.19421088008280926,0.19972841695621765,window_with_jump_cut
model_a_full_t_full_soc,0.1,378,-0.18946020798321156,0.18946020798321156,0.19972841695621765,window_with_jump_cut
model_a_full_t_full_soc,0.1,379,-0.1835246932645865,0.1835246932645865,0.19972841695621765,window_with_jump_cut
model_a_full_t_full_soc,0.1,380,-0.15325448654899929,0.15325448654899929,0.19972841695621765,window_with_jump_cut
model_a_full_t_full_soc,0.1,381,-0.14882376432629105,0.14882376432629105,0.19972841695621765,window_with_jump_cut
model_a_full_t_full_soc,0.1,382,-0.13736887633330835,0.13736887633330835,0.19972841695621765,window_with_jump_cut
model_a_full_t_full_soc,0.1,383,-0.13390672322950364,0.13390672322950364,0.19972841695621765,window_with_jump_cut
model_a_full_t_full_soc,0.1,384,-0.09703120466433539,0.09703120466433539,0.19972841695621765,window_with_jump_cut
model_a_full_t_full_soc,0.1,385,-0.09646467993661628,0.09646467993661628,0.19972841695621765,window_with_jump_cut
model_a_full_t_full_soc,0.1,386,-0.08006911660576525,0.08006911660576525,0.19972841695621765,window_with_jump_cut
model_a_full_t_full_soc,0.1,387,-0.07730870226981745,0.07730870226981745,0.19972841695621765,window_with_jump_cut
model_a_full_t_full_soc,0.1,388,-0.0545959653728881,0.0545959653728881,0.19972841695621765,window_with_jump_cut
model_a_full_t_full_soc,0.1,389,-0.053424336185792995,0.053424336185792995,0.19972841695621765,window_with_jump_cut
model_a_full_t_full_soc,0.1,390,-0.053351183107374855,0.053351183107374855,0.19972841695621765,window_with_jump_cut
model_a_full_t_full_soc,0.1,391,-0.05185723391964863,0.05185723391964863,0.19972841695621765,window_with_jump_cut
model_a_full_t_full_soc,0.1,392,-0.04148687303063776,0.04148687303063776,0.19972841695621765,window_with_jump_cut
model_a_full_t_full_soc,0.1,393,-0.03386425542762526,0.03386425542762526,0.19972841695621765,window_with_jump_cut
model_a_full_t_full_soc,0.1,394,-0.03346612211373592,0.03346612211373592,0.19972841695621765,window_with_jump_cut
model_a_full_t_full_soc,0.1,395,-0.030136245247901833,0.030136245247901833,0.19972841695621765,window_with_jump_cut
model_a_full_t_full_soc,0.1,396,-0.028991989148167367,0.028991989148167367,0.19972841695621765,window_with_jump_cut
model_a_full_t_full_soc,0.1,397,-0.02579626076563199,0.02579626076563199,0.19972841695621765,window_with_jump_cut
model_a_full_t_full_soc,0.1,398,-0.024491920262485797,0.024491920262485797,0.19972841695621765,window_with_jump_cut
model_a_full_t_full_soc,0.1,399,-0.01669550582611141,0.01669550582611141,0.19972841695621765,window_with_jump_cut
model_a_full_t_full_soc,0.1,400,0.0002715830437820799,0.0002715830437820799,0.19972841695621765,window_with_jump_cut
model_a_full_t_full_soc,0.1,401,0.005789119917190597,0.005789119917190597,0.19972841695621765,window_with_jump_cut
model_a_full_t_full_soc,0.1,402,0.010539792016788703,0.010539792016788703,0.19972841695621765,window_with_jump_cut
model_a_full_t_full_soc,0.1,403,0.01484144464229622,0.01484144464229622,0.19972841695621765,window_with_jump_cut
model_a_full_t_full_soc,0.1,404,0.016475306735413597,0.016475306735413597,0.19972841695621765,window_with_jump_cut
model_a_full_t_full_soc,0.1,405,0.024679446340260338,0.024679446340260338,0.19972841695621765,window_with_jump_cut
model_a_full_t_full_soc,0.1,406,0.026678918307500916,0.026678918307500916,0.19972841695621765,window_with_jump_cut
model_a_full_t_full_soc,0.1,407,0.03472664202785234,0.03472664202785234,0.19972841695621765,window_with_jump_cut
model_a_full_t_full_soc,0.1,408,0.04674551345100051,0.04674551345100051,0.19972841695621765,window_with_jump_cut
model_a_full_t_full_soc,0.1,409,0.051176235673708846,0.051176235673708846,0.19972841695621765,window_with_jump_cut
model_a_full_t_full_soc,0.1,410,0.06263112366669203,0.06263112366669203,0.19972841695621765,window_with_jump_cut
model_a_full_t_full_soc,0.1,411,0.06266487286327276,0.06266487286327276,0.19972841695621765,window_with_jump_cut
model_a_full_t_full_soc,0.1,412,0.06487385513013666,0.06487385513013666,0.19972841695621765,window_with_jump_cut
model_a_full_t_full_soc,0.1,413,0.0660932767704963,0.0660932767704963,0.19972841695621765,window_with_jump_cut
model_a_full_t_full_soc,0.1,414,0.06818296819086327,0.06818296819086327,0.19972841695621765,window_with_jump_cut
model_a_full_t_full_soc,0.1,415,0.06946012354402822,0.06946012354402822,0.19972841695621765,window_with_jump_cut
model_a_full_t_full_soc,0.1,416,0.10296879533566433,0.10296879533566433,0.19972841695621765,window_with_jump_cut
model_a_full_t_full_soc,0.1,417,0.10353532006338387,0.10353532006338387,0.19972841695621765,window_with_jump_cut
model_a_full_t_full_soc,0.1,418,0.11993088339423408,0.11993088339423408,0.19972841695621765,window_with_jump_cut
