v,direction,scan_param,center_index,wannier_center
0.1,x,-0.11635528346628865,1,0.29610300680103757
0.1,x,-0.11635528346628865,2,0.6973372701555274
0.1,x,-0.11635528346628865,3,0.8302786235477606
0.1,x,-0.03878509448876288,0,0.22971463691332977
0.1,x,-0.03878509448876288,1,0.3709719706825
0.1,x,-0.03878509448876288,2,0.6156171704103921
0.1,x,-0.03878509448876288,3,0.7836962219937773
0.1,x,0.03878509448876288,0,0.2151824227940027
0.1,x,0.03878509448876288,1,0.3759007408805978
0.1,x,0.03878509448876288,2,0.6247134188358555
0.1,x,0.03878509448876288,3,0.7842034174895441
0.1,x,0.11635528346628865,0,0.1358915269453329
0.1,x,0.11635528346628865,1,0.2629182917175288
0.1,x,0.11635528346628865,2,0.7460477878772567
0.1,x,0.11635528346628865,3,0.8551423934598821
0.1,x,0.19392547244381442,0,0.17282120578816304
0.1,x,0.19392547244381442,1,0.2816257282200029
0.1,x,0.19392547244381442,2,0.7176471951877339
0.1,x,0.19392547244381442,3,0.8279058708040998
0.1,x,0.2714956614213402,0,0.14592863717944937
0.1,x,0.2714956614213402,1,0.22563000530821756
0.1,x,0.2714956614213402,2,0.7824200287463381
0.1,x,0.2714956614213402,3,0.846021328765995
0.1,x,0.34906585039886595,0,0.26776128626703044
0.1,x,0.34906585039886595,1,0.3643145491324094
0.1,x,0.34906585039886595,2,0.6405770338491403
0.1,x,0.34906585039886595,3,0.7273471307514194
0.1,x,0.4266360393763917,0,0.2054036415483553
0.1,x,0.4266360393763917,1,0.4000650371924457
0.1,x,0.4266360393763917,2,0.6047272181014434
0.1,x,0.4266360393763917,3,0.7898041031577548
0.1,x,0.5042062283539175,0,0.2873264520382675
0.1,x,0.5042062283539175,1,0.3011963982984478
0.1,x,0.5042062283539175,2,0.6987999737682837
0.1,x,0.5042062283539175,3,0.7126771758950003
0.1,x,0.5817764173314428,0,0.3152179009337457
0.1,x,0.5817764173314428,1,0.32611370150245317
0.1,x,0.5817764173314428,2,0.6651271375605625
0.1,x,0.5817764173314428,3,0.6935412600032388
0.1,x,0.6593466063089686,0,0.2135011573096689
0.1,x,0.6593466063089686,1,0.24079343218704793
0.1,x,0.6593466063089686,2,0.7414919889066496
0.1,x,0.6593466063089686,3,0.8042134215966332
0.1,x,0.7369167952864943,0,0.11428448497313987
0.1,x,0.7369167952864943,1,0.30094573228042976
0.1,x,0.7369167952864943,2,0.7015304663335322
0.1,x,0.7369167952864943,3,0.8832393164128978
0.1,x,0.8144869842640201,0,0.20570001866452878
0.1,x,0.8144869842640201,1,0.3259704171971445
0.1,x,0.8144869842640201,2,0.6950787779408502
0.1,x,0.8144869842640201,3,0.7732507861974762
0.1,x,0.8920571732415459,0,0.29078576381508253
0.1,x,0.8920571732415459,1,0.3180637801162215
0.1,x,0.8920571732415459,2,0.6831832791600649
0.1,x,0.8920571732415459,3,0.7079671769086313
0.1,x,0.9696273622190716,0,0.33368786734321787
0.1,x,0.9696273622190716,1,0.4134203042446344
0.1,x,0.9696273622190716,2,0.5991398684984222
0.1,x,0.9696273622190716,3,0.6537519599137258
0.1,x,1.0471975511965974,0,0.08687431082469926
0.1,x,1.0471975511965974,1,0.2922672262430902
0.1,x,1.0471975511965974,2,0.7065258636469182
0.1,x,1.0471975511965974,3,0.9143325992852925
0.1,x,1.1247677401741232,0,0.3365972525261488
