point_label,v,lm,direction,scan_param,center_index,wannier_center
E,1.0,0.1,kx_scan_ky,0.0,0,0.04413516016338291
E,1.0,0.1,kx_scan_ky,0.0,1,0.31719699461019973
E,1.0,0.1,kx_scan_ky,0.0,2,0.4511706639213904
E,1.0,0.1,kx_scan_ky,0.0,3,0.5388619120735563
E,1.0,0.1,kx_scan_ky,0.012345679012345678,0,0.1812424241260399
E,1.0,0.1,kx_scan_ky,0.012345679012345678,1,0.2518774937108299
E,1.0,0.1,kx_scan_ky,0.012345679012345678,2,0.7097200907521197
E,1.0,0.1,kx_scan_ky,0.012345679012345678,3,0.9735873418778197
E,1.0,0.1,kx_scan_ky,0.024691358024691357,0,0.31043509537784175
E,1.0,0.1,kx_scan_ky,0.024691358024691357,1,0.37834274161467035
E,1.0,0.1,kx_scan_ky,0.024691358024691357,2,0.6846452765056432
E,1.0,0.1,kx_scan_ky,0.024691358024691357,3,0.7404344305797947
E,1.0,0.1,kx_scan_ky,0.037037037037037035,0,0.21343796917880245
E,1.0,0.1,kx_scan_ky,0.037037037037037035,1,0.3703034694965818
E,1.0,0.1,kx_scan_ky,0.037037037037037035,2,0.8069552656837161
E,1.0,0.1,kx_scan_ky,0.037037037037037035,3,0.9076466642141786
E,1.0,0.1,kx_scan_ky,0.04938271604938271,0,0.014498454157556054
E,1.0,0.1,kx_scan_ky,0.04938271604938271,1,0.12026301711789586
E,1.0,0.1,kx_scan_ky,0.04938271604938271,2,0.4940322839577889
E,1.0,0.1,kx_scan_ky,0.04938271604938271,3,0.8512233250354283
E,1.0,0.1,kx_scan_ky,0.06172839506172839,0,0.24618955815377816
E,1.0,0.1,kx_scan_ky,0.06172839506172839,1,0.2852071831210573
E,1.0,0.1,kx_scan_ky,0.06172839506172839,2,0.6201070776596747
E,1.0,0.1,kx_scan_ky,0.06172839506172839,3,0.8474306665706182
E,1.0,0.1,kx_scan_ky,0.07407407407407407,0,0.2519194703570314
E,1.0,0.1,kx_scan_ky,0.07407407407407407,1,0.6257628532808879
E,1.0,0.1,kx_scan_ky,0.07407407407407407,2,0.6621871034780326
E,1.0,0.1,kx_scan_ky,0.07407407407407407,3,0.8782837928693306
E,1.0,0.1,kx_scan_ky,0.08641975308641975,0,0.14875425442691528
E,1.0,0.1,kx_scan_ky,0.08641975308641975,1,0.26307180790533596
E,1.0,0.1,kx_scan_ky,0.08641975308641975,2,0.7416161533654628
E,1.0,0.1,kx_scan_ky,0.08641975308641975,3,0.859651820512017
E,1.0,0.1,kx_scan_ky,0.09876543209876543,0,0.2002279942777423
E,1.0,0.1,kx_scan_ky,0.09876543209876543,1,0.26556043863547313
E,1.0,0.1,kx_scan_ky,0.09876543209876543,2,0.6873032471062018
E,1.0,0.1,kx_scan_ky,0.09876543209876543,3,0.8925933457287877
E,1.0,0.1,kx_scan_ky,0.1111111111111111,0,0.09542737666056542
E,1.0,0.1,kx_scan_ky,0.1111111111111111,1,0.21924715603736797
E,1.0,0.1,kx_scan_ky,0.1111111111111111,2,0.34053650087506676
E,1.0,0.1,kx_scan_ky,0.1111111111111111,3,0.7414132916581528
E,1.0,0.1,kx_scan_ky,0.12345679012345678,0,0.027857431924298574
E,1.0,0.1,kx_scan_ky,0.12345679012345678,1,0.6526339014094261
E,1.0,0.1,kx_scan_ky,0.12345679012345678,2,0.7330258820347156
E,1.0,0.1,kx_scan_ky,0.12345679012345678,3,0.8947591818366728
E,1.0,0.1,kx_scan_ky,0.13580246913580246,0,0.20849197897329236
E,1.0,0.1,kx_scan_ky,0.13580246913580246,1,0.2889492388816827
E,1.0,0.1,kx_scan_ky,0.13580246913580246,2,0.8210706940400568
E,1.0,0.1,kx_scan_ky,0.13580246913580246,3,0.8452662923755756
E,1.0,0.1,kx_scan_ky,0.14814814814814814,0,0.2082290452416473
E,1.0,0.1,kx_scan_ky,0.14814814814814814,1,0.2973049978482315
E,1.0,0.1,kx_scan_ky,0.14814814814814814,2,0.8287097837045364
E,1.0,0.1,kx_scan_ky,0.14814814814814814,3,0.895313769616329
E,1.0,0.1,kx_scan_ky,0.16049382716049382,0,0.03495884374728665
E,1.0,0.1,kx_scan_ky,0.16049382716049382,1,0.11653925216910249
E,1.0,0.1,kx_scan_ky,0.16049382716049382,2,0.41963078165917145
E,1.0,0.1,kx_scan_ky,0.16049382716049382,3,0.4465287396149415
E,1.0,0.1,kx_scan_ky,0.1728395061728395,0,0.18231735792508594
E,1.0,0.1,kx_scan_ky,0.1728395061728395,1,0.2346626020633974
E,1.0,0.1,kx_scan_ky,0.1728395061728395,2,0.6118080453763726
E,1.0,0.1,kx_scan_ky,0.1728395061728395,3,0.6872644218426798
E,1.0,0.1,kx_scan_ky,0.18518518518518517,0,0.06862493415399401
E,1.0,0.1,kx_scan_ky,0.18518518518518517,1,0.33917918885153026
E,1.0,0.1,kx_scan_ky,0.18518518518518517,2,0.40811556402687443
E,1.0,0.1,kx_scan_ky,0.18518518518518517,3,0.7556235527104258
E,1.0,0.1,kx_scan_ky,0.19753086419753085,0,0.006359595234364078
E,1.0,0.1,kx_scan_ky,0.19753086419753085,1,0.11522929559398051
E,1.0,0.1,kx_scan_ky,0.19753086419753085,2,0.42392552427001984
E,1.0,0.1,kx_scan_ky,0.19753086419753085,3,0.45803059335200547
E,1.0,0.1,kx_scan_ky,0.20987654320987653,0,0.06464362982336408
E,1.0,0.1,kx_scan_ky,0.20987654320987653,1,0.16812014076628085
E,1.0,0.1,kx_scan_ky,0.20987654320987653,2,0.8440286506306882
E,1.0,0.1,kx_scan_ky,0.20987654320987653,3,0.895960119243288
E,1.0,0.1,kx_scan_ky,0.2222222222222222,0,0.01849482978622603
E,1.0,0.1,kx_scan_ky,0.2222222222222222,1,0.0808121524567408
E,1.0,0.1,kx_scan_ky,0.2222222222222222,2,0.3810459859421721
E,1.0,0.1,kx_scan_ky,0.2222222222222222,3,0.473822567798272
E,1.0,0.1,kx_scan_ky,0.2345679012345679,0,0.13367924674068893
E,1.0,0.1,kx_scan_ky,0.2345679012345679,1,0.4056309726272341
E,1.0,0.1,kx_scan_ky,0.2345679012345679,2,0.5498598210587833
E,1.0,0.1,kx_scan_ky,0.2345679012345679,3,0.6003816567505857
E,1.0,0.1,kx_scan_ky,0.24691358024691357,0,0.09018914264832804
E,1.0,0.1,kx_scan_ky,0.24691358024691357,1,0.4210583637314708
E,1.0,0.1,kx_scan_ky,0.24691358024691357,2,0.4931276624409283
E,1.0,0.1,kx_scan_ky,0.24691358024691357,3,0.8228675038297246
E,1.0,0.1,kx_scan_ky,0.25925925925925924,0,0.2904324201976601
E,1.0,0.1,kx_scan_ky,0.25925925925925924,1,0.324276189123719
E,1.0,0.1,kx_scan_ky,0.25925925925925924,2,0.6409555647601778
E,1.0,0.1,kx_scan_ky,0.25925925925925924,3,0.7143973316398406
E,1.0,0.1,kx_scan_ky,0.2716049382716049,0,0.05280103814949563
E,1.0,0.1,kx_scan_ky,0.2716049382716049,1,0.17440951667800025
E,1.0,0.1,kx_scan_ky,0.2716049382716049,2,0.43644986977151234
E,1.0,0.1,kx_scan_ky,0.2716049382716049,3,0.7375048806194462
E,1.0,0.1,kx_scan_ky,0.2839506172839506,0,0.07900922748921857
E,1.0,0.1,kx_scan_ky,0.2839506172839506,1,0.1682522365461287
E,1.0,0.1,kx_scan_ky,0.2839506172839506,2,0.3106914061804228
E,1.0,0.1,kx_scan_ky,0.2839506172839506,3,0.4073410687038494
