point_label,v,lm,direction,scan_param,center_index,wannier_center
B,0.3,0.1,kx_scan_ky,0.0,0,0.02990732473146089
B,0.3,0.1,kx_scan_ky,0.0,1,0.24704649672624587
B,0.3,0.1,kx_scan_ky,0.0,2,0.6228988608784792
B,0.3,0.1,kx_scan_ky,0.0,3,0.7896394909631294
B,0.3,0.1,kx_scan_ky,0.012345679012345678,0,0.05156097867099875
B,0.3,0.1,kx_scan_ky,0.012345679012345678,1,0.3211917416564054
B,0.3,0.1,kx_scan_ky,0.012345679012345678,2,0.34378831599867266
B,0.3,0.1,kx_scan_ky,0.012345679012345678,3,0.7077999475506165
B,0.3,0.1,kx_scan_ky,0.024691358024691357,0,0.15955969693147629
B,0.3,0.1,kx_scan_ky,0.024691358024691357,1,0.26010418411449776
B,0.3,0.1,kx_scan_ky,0.024691358024691357,2,0.6254695210992911
B,0.3,0.1,kx_scan_ky,0.024691358024691357,3,0.8615942378258158
B,0.3,0.1,kx_scan_ky,0.037037037037037035,0,0.14422376682195728
B,0.3,0.1,kx_scan_ky,0.037037037037037035,1,0.1638176054807579
B,0.3,0.1,kx_scan_ky,0.037037037037037035,2,0.781703814051569
B,0.3,0.1,kx_scan_ky,0.037037037037037035,3,0.8705763274500398
B,0.3,0.1,kx_scan_ky,0.04938271604938271,0,0.18823048190611452
B,0.3,0.1,kx_scan_ky,0.04938271604938271,1,0.49826561363627586
B,0.3,0.1,kx_scan_ky,0.04938271604938271,2,0.6514436083085211
B,0.3,0.1,kx_scan_ky,0.04938271604938271,3,0.7537371183199962
B,0.3,0.1,kx_scan_ky,0.06172839506172839,0,0.23223535017554559
B,0.3,0.1,kx_scan_ky,0.06172839506172839,1,0.31956764949223293
B,0.3,0.1,kx_scan_ky,0.06172839506172839,2,0.674928323595406
B,0.3,0.1,kx_scan_ky,0.06172839506172839,3,0.8510083617797465
B,0.3,0.1,kx_scan_ky,0.07407407407407407,0,0.18584112484084903
B,0.3,0.1,kx_scan_ky,0.07407407407407407,1,0.2507975209250164
B,0.3,0.1,kx_scan_ky,0.07407407407407407,2,0.4722891663491027
